Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Equipment,2018-04-03,5100970372,1850.00,Ferrious Ltd
Manchester City Council,Manchester Leisure,Equipment,2018-04-03,5100970368,683.33,North West Timber Treatments Ltd
Manchester City Council,Manchester Leisure,Equipment,2018-04-03,5100970437,519.40,Hemingways Marketing Services Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-04-03,5100970393,3991.30,Manchester Working Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-04-03,5100970432,1227.00,Contact Photographic Services Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-04-03,5100970399,1050.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Professional fees,2018-04-03,5100970324,1036.65,Experian  Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-04-03,5100970404,970.00,London Calling Arts Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-04-03,5100970400,750.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Professional fees,2018-04-03,5100970357,720.25,Framing Manchester Ltd
Manchester City Council,Adult Social Care,Training and Development,2018-04-03,5100970330,1000.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Storage Costs,2018-04-03,5100970421,518.00,Imagestor
Manchester City Council,Adult Social Care,Professional fees,2018-04-03,5100970318,1920.00,Rainbow Surprise
Manchester City Council,Adult Social Care,Professional fees,2018-04-03,5100970440,515.67,The Mechanics Centre Ltd
Manchester City Council,Adult Social Care,I T Provision,2018-04-03,5100970358,2995.00,Idox Software Ltd
Manchester City Council,Adult Social Care,Removal and Storage of Furniture,2018-04-03,5100970435,2184.86,BCL
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2018-04-03,5100970321,47447.40,Eastlands Homes Partnership Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2018-04-03,5100970321,26643.54,Eastlands Homes Partnership Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2018-04-03,5100970320,8295.77,City South Manchester Housing Trust
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2018-04-03,5100970418,1612.50,GMCVO
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2018-04-03,5100970395,1383.00,Manchester Deaf Centre Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2018-04-03,5100970322,1125.00,George House Trust
Manchester City Council,Adult Social Care,Supporting People Payments,2018-04-03,5100970337,3750.00,Safe Families for Children
Manchester City Council,Adult Social Care,Supporting People Payments,2018-04-03,5100970340,3750.00,Safe Families for Children
Manchester City Council,Adult Social Care,Home Care,2018-04-03,5100970407,2988.00,Standwalk Ltd
Manchester City Council,Adult Social Care,Home Care,2018-04-03,5100970408,1575.00,Standwalk Ltd
Manchester City Council,Adult Social Care,Supported Accommodation,2018-04-03,5100970388,540.00,Redacted Personal Information
Manchester City Council,Corporate Services,Car Parking Permits,2018-04-03,5100970336,1043.33,National Car Parks Ltd Season Ticke
Manchester City Council,Corporate Services,Audit Commission Fees,2018-04-03,5100970370,2750.00,Grant Thornton Uk LLP
Manchester City Council,Corporate Services,CRB Fees,2018-04-03,5100970373,1155.00,United Medicare Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2018-04-03,5100970350,8369.00,Eversheds Llp
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2018-04-03,5100970349,6502.50,Eversheds Llp
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2018-04-03,5100970376,4400.00,Edgerton Management Services
Manchester City Council,Housing General Fund,Building Works,2018-04-03,5100970414,75820.15,One Manchester Limited
Manchester City Council,Housing General Fund,Building Works,2018-04-03,1905997139,26106.74,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2018-04-03,1905997144,11080.44,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2018-04-03,1905997142,6492.58,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2018-04-03,1905997143,6234.94,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2018-04-03,1905997140,5612.02,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2018-04-03,1905997145,4286.97,UPS Building & Maintenance Ltd
