Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens Services,Proffesional fees,2012-02-01,5100522961,513.61,Wythenshawe Community Initiative
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2012-02-01,5100522934,23422.07,Wrekin Windows
Manchester City Council,Chief Executives,Agency staff provision,2012-02-01,5100523014,6049.08,Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,2012-02-01,5100523014,3210.20,Sanctuary Social Care
Manchester City Council,Hospitality + Trading Services,Cash Sales Income,2012-02-01,1902988545,1025.13,Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Acquisitions,2012-02-01,1902993557,18599.27,Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Fees,2012-02-01,1902993558,18599.27,Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Acquisitions,2012-02-01,1902993558,784,Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Fees,2012-02-01,1902993557,784,Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Fees,2012-02-01,1700024748,784,Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Acquisitions,2012-02-01,1700024748,18599.27,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Cash Sales Income,2012-02-01,1902988554,1366.09,Porkys of Yarm
Manchester City Council,Corporate Services,Professional Services Provision,2012-02-01,1902992821,16709.23,Percy Westhead & Company
Manchester City Council,Environment and Operations,Hire of Equipment,2012-02-01,5100523038,13392.50,Parkeon Ltd
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2012-02-01,5100523033,2938.50,Open Awards
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,2012-02-01,5100523022,1029.00,N. A. Brown Limited
Manchester City Council,Adult Social Care,Rents,2012-02-01,5100523003,1617.48,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,2012-02-01,5100523000,1533.12,Mosscare Housing Ltd
