Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-01-03,5100896788,4000.00,NWFED
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-01-03,5100896797,2500.00,Somali Golden Centre of Opps
Manchester City Council,Manchester Leisure,Professional fees,2017-01-03,1905398432,790.00,305 Media
Manchester City Council,Hospitality + Trading Services,Professional fees,2017-01-03,1905418146,25000.00,GG Machinery Ltd c/o Taylors Sol
Manchester City Council,Hospitality + Trading Services,Rents,2017-01-03,1905409069,28182.25,CBRE Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2017-01-03,5100896773,1209.00,Fleet Dynamic Consultancy Ltd
Manchester City Council,Environment and Operations,Construction Works,2017-01-03,5100896806,28361.30,Gaist Solutions Ltd
Manchester City Council,Adult Social Care,Equipment,2017-01-03,5100896795,4366.50,Drive Devilbiss Healthcare Ltd
Manchester City Council,Adult Social Care,Equipment,2017-01-03,5100896833,574.00,Bentley Fielden Ltd
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2017-01-03,5100896776,563.01,Keepmoat Regeneration (Bramall) Ltd
Manchester City Council,Adult Social Care,Furniture,2017-01-03,5100896821,553.75,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,2017-01-03,5100896842,9108.00,Learning Partnerships
Manchester City Council,Adult Social Care,Payments for services,2017-01-03,5100877314,937.12,The Together Trust
Manchester City Council,Adult Social Care,Professional fees,2017-01-03,1905418180,34880.00,MTFC Innovation LLP
Manchester City Council,Adult Social Care,Professional fees,2017-01-03,1905410259,816.00,Bromleys Solicitors LLP
Manchester City Council,Adult Social Care,Professional fees,2017-01-03,1905392365,800.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2017-01-03,1905371830,735.00,Otten Penna Solicitors
Manchester City Council,Adult Social Care,Professional fees,2017-01-03,5100896840,716.63,Creative Support Ltd
Manchester City Council,Adult Social Care,Public Transport,2017-01-03,5100896789,1120.00,Transport for Greater Manchester
Manchester City Council,Adult Social Care,Rents,2017-01-03,1905415602,600.00,Manchester Letting
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-01-03,1905415230,6393.00,Royal Liverpool & B/green UH NHS T
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-01-03,1905415231,864.08,Calderdale and Huddersfield NHS FT
Manchester City Council,Adult Social Care,Legal Fees,2017-01-03,1905418179,2870.00,Liberata
Manchester City Council,Adult Social Care,Legal Fees,2017-01-03,1905418178,5030.00,Liberata
Manchester City Council,Adult Social Care,Legal Fees,2017-01-03,1905418177,6620.00,Liberata
Manchester City Council,Adult Social Care,Legal Fees,2017-01-03,1905418169,22030.00,Liberata
Manchester City Council,Housing General Fund,Capital Receipts,2017-01-03,1905415648,12862.50,Redrow Homes Lancashire
Manchester City Council,Housing General Fund,Surplus property Fees,2017-01-03,1905415202,4800.00,Tony Broad Associates
Manchester City Council,Housing General Fund,Surplus property Fees,2017-01-03,1905415218,1989.60,Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Fees,2017-01-03,1905415220,1741.20,Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Fees,2017-01-03,1905415221,898.80,Gortonvilla Walk Management Co Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-01-03,5100896787,2008.40,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-01-03,5100896778,651.37,Pts Plumbing Trade Supplies
Manchester City Council,Chief Executives,I T Provision,2017-01-03,5100896829,3680.00,XMA Limited
Manchester City Council,Chief Executives,Landline Telephone Charges,2017-01-03,1905398421,762.15,Daisy Communications Ltd
Manchester City Council,Chief Executives,Mobilephone Charges,2017-01-03,1905364010,21890.45,EE/T-Mobile
Manchester City Council,Chief Executives,Payments to Sub-Contractors,2017-01-03,1905415211,550.00,All Tomorrow's Pixels
Manchester City Council,Chief Executives,Legal Fees,2017-01-03,5100896779,600.00,Redacted Personal Information
Manchester City Council,Chief Executives,Legal Fees,2017-01-03,1905418170,7022.48,Liberata
Manchester City Council,Chief Executives,Compensation Payments,2017-01-03,1905418174,15795.00,Liberata
Manchester City Council,Regeneration Finance,Professional fees,2017-01-03,5100896780,2956.80,P Mcguinness & Co Ltd
Manchester City Council,Collection Fund,NNDR Receipts,2017-01-03,1905418167,3734643.00,DCLG
Manchester City Council,General Fund,COM085 Enterprise Zone Relief Grant,2017-01-03,1905418167,893895.00,DCLG
Manchester City Council,Manchester Leisure,Equipment,2017-01-04,5100896871,4290.00,Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Equipment,2017-01-04,5100896903,1951.60,Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Equipment,2017-01-04,5100896915,1026.00,B & S Chains (Midlands) Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2017-01-04,5100896865,555.00,Cornflower Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-01-04,5100896917,2500.00,Community Minded Ltd
Manchester City Council,Manchester Leisure,Grant Payments,2017-01-04,1905409383,4000.00,N-Gage Project
Manchester City Council,Manchester Leisure,Grant Payments,2017-01-04,1905415061,3756.00,Community Minded Ltd
Manchester City Council,Manchester Leisure,Grant Payments,2017-01-04,1905415062,3000.00,Wythenshawe Amateurs F C
Manchester City Council,Manchester Leisure,Grant Payments,2017-01-04,1905409903,2391.98,Royal Oak Community Centre
Manchester City Council,Manchester Leisure,Grounds Maintenance Costs,2017-01-04,5100896845,1246.60,E Smith & Son (Nurserymen)
Manchester City Council,Manchester Leisure,Grounds Maintenance Costs,2017-01-04,5100896846,1138.20,E Smith & Son (Nurserymen)
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2017-01-04,1905418214,938.29,Nelson Microfilm Ltd
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2017-01-04,1905418199,612.37,Askews and Holts
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2017-01-04,5100896910,1100.00,GTS Steam Cleaners
Manchester City Council,Manchester Leisure,Special Events,2017-01-04,5100893254,1540.00,Redacted Personal Information
