Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-09-02,5101048872,500.00,The Monastery Manchester Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-09-02,5101048873,540.00,Station South CIC
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-09-02,5101048877,1000.00,Sick Productions Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-09-02,5101048874,2000.00,Beech Road Association of Traders
Manchester City Council,Adult Social Care,Professional fees,2019-09-02,5101048843,530.00,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Foster Payments,2019-09-02,1906589603,609.55,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,2019-09-02,1906589604,773.14,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-09-02,5101048864,1193.75,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Payments for services,2019-09-02,5101048837,1540.00,Kaleidoscope Project
Manchester City Council,Adult Social Care,Payments for services,2019-09-02,5101048855,1540.00,Kaleidoscope Project
Manchester City Council,Adult Social Care,Professional fees,2019-09-02,5101048839,1562.25,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,2019-09-02,5101048846,1602.86,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,2019-09-02,5101048852,1634.71,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Rents,2019-09-02,5101048851,2156.73,MJ Rental Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-09-02,5101048859,2520.00,Next Level Learning Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-09-02,5101048863,4071.11,Waddington & Son Solicitors
Manchester City Council,Corporate Services,Fees,2019-09-02,1906587465,50798.75,JBW Group Ltd.
Manchester City Council,Corporate Services,Fees,2019-09-02,1906587464,6336.85,Marston Group Limited
Manchester City Council,Corporate Services,Fees,2019-09-02,1906587463,3764.20,JBW Group Ltd.
Manchester City Council,Corporate Services,Fees,2019-09-02,1906587463,4517.04,JBW Group Ltd.
Manchester City Council,Corporate Services,Fees,2019-09-02,1906587464,6336.85,Marston Group Limited
Manchester City Council,Corporate Services,Fees,2019-09-02,1906587465,60958.50,JBW Group Ltd.
Manchester City Council,Chief Executives,Compensation Payments,2019-09-02,1906587457,650.00,18 St John Street Chambers
Manchester City Council,Chief Executives,Compensation Payments,2019-09-02,1906588859,700.00,Redacted Personal Information
Manchester City Council,Chief Executives,Compensation Payments,2019-09-02,1906588863,800.00,Redacted Personal Information
Manchester City Council,Chief Executives,Legal Fees,2019-09-02,1906588976,1137.50,Redacted Personal Information
Manchester City Council,Chief Executives,Transport and Driver Hire,2019-09-02,5101048850,1476.00,CD Chauffeur Hire
Manchester City Council,Chief Executives,Compensation Payments,2019-09-02,1906588973,1705.00,Redacted Personal Information
Manchester City Council,Chief Executives,Compensation Payments,2019-09-02,1906588845,2062.50,Redacted Personal Information
Manchester City Council,Chief Executives,Legal Fees,2019-09-02,5101048835,2100.00,Zenith Chambers
Manchester City Council,Chief Executives,Printing,2019-09-02,5101048848,2131.80,S F Taylor Positive Print Solutions
Manchester City Council,Chief Executives,Compensation Payments,2019-09-02,1906552593,2500.00,Faculty Services Limited
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2019-09-02,5101048832,32000.00,Gardiner & Theobald LLP
Manchester City Council,Regeneration Finance,Planning Application Fees,2019-09-02,1906577667,924.00,PortalPlanQuest Ltd
Manchester City Council,Regeneration Finance,Electricity,2019-09-02,1906585866,5032.05,Savills (UK) Ltd
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,2019-09-02,5101048861,5568.00,Sonder Radio Ltd
Manchester City Council,Insurance Fund,Insurance,2019-09-02,1906586900,37415.70,Redacted Personal Information
Manchester City Council,Manchester Leisure,Expenditure re Internal Trading Ordered Externally,2019-09-03,5101049017,500.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-09-03,5101048878,570.00,Rigby Taylor Ltd
Manchester City Council,Manchester Leisure,Special Events,2019-09-03,1906589106,600.00,Amani Creatives
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2019-09-03,5101049079,816.50,Hachette UK Distribution
Manchester City Council,Manchester Leisure,Professional fees,2019-09-03,5101048990,850.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Special Events,2019-09-03,5101048954,925.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2019-09-03,5101048933,992.50,Cornflower Ltd
Manchester City Council,Manchester Leisure,Professional fees,2019-09-03,1906580614,1000.00,Friends Of Hulme Park
Manchester City Council,Manchester Leisure,Equipment,2019-09-03,5101049014,1956.21,Kenny Bros (Civil Eng) Ltd
Manchester City Council,Manchester Leisure,Special Events,2019-09-03,1906580618,2415.00,S.J.M. Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-09-03,5101048892,9562.00,Greenfingers Landscape Ltd
Manchester City Council,Hospitality + Trading Services,Legal Fees,2019-09-03,5101049012,1500.00,Kings Chambers
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2019-09-03,5101048918,70253.06,Winners Contract Hire Ltd
Manchester City Council,Environment and Operations,Construction Works,2019-09-03,5101048921,194000.00,Colas Limited
Manchester City Council,Environment and Operations,Construction Works,2019-09-03,5101049020,194000.00,Colas Limited
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2019-09-03,5101049025,42544.19,Cromwood Ltd
Manchester City Council,Adult Social Care,Legal Fees,2019-09-03,1906588977,500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-09-03,1906589110,505.75,VSC Plus Ltd
Manchester City Council,Adult Social Care,Day Care Payments,2019-09-03,5101049058,530.00,Village Nursery & Pre-School
Manchester City Council,Adult Social Care,Professional fees,2019-09-03,1906571922,541.67,Redacted Personal Information
Manchester City Council,Adult Social Care,Supporting People Payments,2019-09-03,5101049081,642.68,Northwards Housing Limited
Manchester City Council,Adult Social Care,Transport Taxis,2019-09-03,1906566400,676.23,Cresta Car Hire
Manchester City Council,Adult Social Care,Furniture,2019-09-03,5101048922,731.60,Furniture Resource Centre Ltd
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,2019-09-03,5101048997,748.00,Inclusive Choice
Manchester City Council,Adult Social Care,Professional fees,2019-09-03,1906588841,800.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Supporting People Payments,2019-09-03,5101049039,817.84,Mosscare St Vincent's Housing
Manchester City Council,Adult Social Care,Professional fees,2019-09-03,1906571864,850.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-09-03,5101048963,900.00,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,2019-09-03,5101048931,900.00,Phoenix Community & Youth Project
Manchester City Council,Adult Social Care,Professional fees,2019-09-03,5101048982,956.25,Waddington & Son Solicitors
