Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Grant Payments,2017-03-01,1905492157,1126.61,Barlow Moor Community Association
Manchester City Council,Adult Social Care,Furniture,2017-03-01,5100905999,583.29,Essential Papers Ltd
Manchester City Council,Adult Social Care,Storage Costs,2017-03-01,5100904081,1180.80,Apex Self Storage Ltd
Manchester City Council,Highways Services,Building Materials for direct delivery,2017-03-01,5100906028,930.21,TARMAC
Manchester City Council,Highways Services,Building Materials for direct delivery,2017-03-01,5100906040,772.07,TARMAC
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-03-01,5100906057,6498.66,Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-03-01,5100906058,2625.00,Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-03-01,5100906060,2424.41,Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-03-01,5100906054,2250.00,Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-03-01,5100906047,5271.87,Manchester Mental Health & Social C
Manchester City Council,Manchester Leisure,Grounds Maintenance Costs,2017-03-01,5100906053,8488.06,Redgate Holdings Ltd
Manchester City Council,Manchester Leisure,Grounds Maintenance Costs,2017-03-01,5100906053,730.18,Redgate Holdings Ltd
Manchester City Council,Manchester Leisure,Legal Fees,2017-03-01,5100906000,700.00,Redacted Personal Information
Manchester City Council,Regeneration Finance,Car Parking Permits,2017-03-01,5100902528,1085.83,National Car Parks Ltd Season Ticke
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2017-03-01,5100906072,727.77,Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,2017-03-01,5100906064,2164.57,Manchester Working Ltd
Manchester City Council,Insurance Fund,Insurance,2017-03-01,5100906030,750.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Grant Payments,2017-03-01,1905492152,1700.00,Sugar Group
Manchester City Council,Manchester Leisure,Grant Payments,2017-03-01,1905492154,2575.00,Bennett Street Tenants Association
Manchester City Council,Manchester Leisure,Grant Payments,2017-03-01,1905492155,996.20,Friends of Ladybarn Park Group
Manchester City Council,Chief Executives,Legal Fees,2017-03-01,1905492075,831.48,Hart Psychological Consulting
Manchester City Council,Chief Executives,Mobilephone Charges,2017-03-01,1905472925,2682.00,EE / Orange
Manchester City Council,Adult Social Care,Legal Fees,2017-03-01,5100906002,800.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2017-03-01,5100906044,6757.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-03-01,5100906051,7290.72,M&O Ltd
Manchester City Council,Chief Executives,Legal Fees,2017-03-01,1905492144,850.00,Redacted Personal Information
Manchester City Council,Environment and Operations,Professional fees,2017-03-02,5100906103,500.00,Oldham Borough Council
Manchester City Council,Adult Social Care,Training and Development,2017-03-02,5100906383,567.11,Essential Papers Ltd
Manchester City Council,Highways Services,Payments to Contractors,2017-03-02,5100906043,5509.84,NSL Ltd
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,2017-03-02,1905496953,1616.99,United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2017-03-02,1905496960,2779.81,United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2017-03-02,1905496865,2272.57,United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2017-03-02,1905496929,1142.96,United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2017-03-02,1905496916,954.81,United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2017-03-02,1905496864,679.20,United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2017-03-02,1905496846,668.24,United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2017-03-02,1905496888,562.68,United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2017-03-02,1905496863,541.87,United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2017-03-02,1905496913,528.04,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496882,11755.16,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496876,11209.64,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496948,10897.47,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496924,8753.34,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496926,5619.76,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496877,4767.75,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496922,4501.39,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496942,3293.15,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496965,2944.63,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496860,2511.97,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496875,2480.87,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496950,2170.62,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496849,2165.77,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496886,2164.88,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496878,1961.19,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496947,1765.23,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496893,1748.41,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496859,1517.03,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496955,1350.34,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496861,1268.33,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496912,1130.57,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496919,1109.62,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496902,661.52,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,2017-03-02,1905496946,615.20,United Utilities Water Plc
Manchester City Council,Highways Services,Building Materials for direct delivery,2017-03-02,5100906166,8944.31,Marshalls Mono Ltd
Manchester City Council,Adult Social Care,Payments for services,2017-03-02,5100906151,9660.00,Cais Ltd
Manchester City Council,Adult Social Care,Payments for services,2017-03-02,5100906151,5305.00,Cais Ltd
Manchester City Council,Corporate Services,Subsistence and Conference Expenses,2017-03-02,5100906101,944.00,Alarm
Manchester City Council,Adult Social Care,Rents,2017-03-02,5100906258,75639.10,B & A Properties
Manchester City Council,Environment and Operations,Construction Works,2017-03-02,5100906096,25628.60,Henry Boot Construction (Uk) Ltd
Manchester City Council,Environment and Operations,Construction Works,2017-03-02,5100906096,9119.37,Henry Boot Construction (Uk) Ltd
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2017-03-02,5100906266,9248.26,AECOM Limited
Manchester City Council,Adult Social Care,Childrens Allowances,2017-03-02,1905470450,3763.50,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Fixtures and Fittings,2017-03-02,1905470452,9995.41,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Fixtures and Fittings,2017-03-02,1905471804,8325.00,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Fixtures and Fittings,2017-03-02,1905470450,5237.00,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Fixtures and Fittings,2017-03-02,1905482588,2995.50,Barnardos Manchester Leaving Care S
