Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Water Service Charges - Metered,2019-08-01,1906563260,664.29,Water Plus Limited
Manchester City Council,Manchester Leisure,Equipment,2019-08-01,5101042717,11661.00,Craemer Uk Ltd
Manchester City Council,Manchester Leisure,Professional fees,2019-08-01,5101039414,50000.00,Nova International Ltd
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,2019-08-01,5101042788,1113.86,WMB (Installations) Ltd
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,2019-08-01,1906563263,4570.94,Water Plus Limited
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,2019-08-01,1906563265,3244.91,Water Plus Limited
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,2019-08-01,1906563085,2617.97,Water Plus Limited
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,2019-08-01,1906563163,653.49,Water Plus Limited
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,2019-08-01,1906563262,566.90,Water Plus Limited
Manchester City Council,Adult Social Care,Training and Development,2019-08-01,5101042779,750.00,Manchester Metropolitan University
Manchester City Council,Adult Social Care,Rents,2019-08-01,5101042812,76833.29,Accommodation Links Ltd
Manchester City Council,Adult Social Care,Rents,2019-08-01,5101042795,4084.25,Mack Residential Letting Ltd
Manchester City Council,Adult Social Care,Rents,2019-08-01,1906546875,1200.00,AMCO MCR Ltd
Manchester City Council,Adult Social Care,Rents,2019-08-01,1906539313,950.00,L4A Lettings
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2019-08-01,1906563361,763.17,Water Plus Limited
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2019-08-01,1906563159,721.77,Water Plus Limited
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2019-08-01,1906563358,670.55,Water Plus Limited
Manchester City Council,Adult Social Care,Water Service Charges - Metered,2019-08-01,1906563288,522.95,Water Plus Limited
Manchester City Council,Adult Social Care,Contract Cleaning External,2019-08-01,5101042806,1350.00,Fishers Cleaning Services Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2019-08-01,5101042842,26029.50,Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-08-01,5101042802,4072.92,The Radclyffe School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-08-01,5101042804,2727.00,St Alphonsus RC Primary School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-08-01,5101042794,2105.00,St Hilda's CE Primary School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-08-01,5101042727,28104.16,Tor View School
Manchester City Council,Adult Social Care,Payments for services,2019-08-01,5101042820,500.00,Link Mediation Services
