Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-01,5100862392,615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-01,5100862394,615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-01,5100862401,615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-01,5100862409,615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-01,5100862385,530.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-01,5100862391,530.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-01,5100862396,530.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2016-06-01,5100862365,4000.00,Port Sunlight Village Trust
Manchester City Council,Hospitality + Trading Services,Data Registration Fee,2016-06-01,1905128962,854.00,HMCS Traffic EC
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2016-06-01,5100862335,7000.00,Weaste Hotel
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2016-06-01,5100862334,7580.00,Weaste Hotel
Manchester City Council,Adult Social Care,Equipment,2016-06-01,5100862321,1995.00,After Adoption
Manchester City Council,Adult Social Care,Expenditure re Internal Trading Ordered Externally,2016-06-01,5100862372,2750.00,Open Objects Software Ltd
Manchester City Council,Adult Social Care,Foster Payments,2016-06-01,1905137523,1223.77,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,2016-06-01,1905137517,1215.44,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,2016-06-01,1905137525,1200.72,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,2016-06-01,1905137519,646.85,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,2016-06-01,1905137520,561.32,Redacted Personal Information
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,2016-06-01,5100862307,2700.00,Simply Cycling - Wyth Wheelers
Manchester City Council,Adult Social Care,Payments for services,2016-06-01,5100862316,20667.00,After Adoption
Manchester City Council,Adult Social Care,Stationery,2016-06-01,5100859079,1881.40,Northgate Public Services (UK) Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,2016-06-01,5100862313,103514.29,Creative Support Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-06-01,5100862327,750.00,Simply Cycling - Wyth Wheelers
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-06-01,5100862338,750.00,Simply Cycling - Wyth Wheelers
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-06-01,5100862333,750.00,Simply Cycling - Wyth Wheelers
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2016-06-01,5100862329,8443.33,Independent Life Solutions
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2016-06-01,5100862309,6000.00,Independent Life Solutions
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2016-06-01,5100862332,1360.00,Independent Life Solutions
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2016-06-01,5100862369,874.00,Derbyshire County Council
Manchester City Council,Adult Social Care,Transport Coach Hire,2016-06-01,5100862377,41257.50,APTSL
Manchester City Council,Adult Social Care,Transport Coach Hire,2016-06-01,5100862284,2273.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Transport Coach Hire,2016-06-01,5100862374,2219.00,Nelson Transport
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2016-06-01,5100862301,20989.00,Manchester Working Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2016-06-01,5100854784,8099.71,Manchester Working Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2016-06-01,5100862408,13280.97,Northwards Housing Limited
Manchester City Council,Chief Executives,Agency staff provision,2016-06-01,5100862347,1233.73,Bs Project Services Ltd T/A
Manchester City Council,Chief Executives,Agency staff provision,2016-06-01,5100862347,774.21,Bs Project Services Ltd T/A
Manchester City Council,Chief Executives,Equipment,2016-06-01,5100862368,10906.24,Xerox (Uk) Ltd
Manchester City Council,Chief Executives,Postage,2016-06-01,5100860759,7847.47,Royal Mail Group Plc
Manchester City Council,Regeneration Finance,Agency staff provision,2016-06-01,5100862347,1374.45,Bs Project Services Ltd T/A
Manchester City Council,Regeneration Finance,Licences Purchase,2016-06-01,1905137547,552.00,Driver and Vehicle Licensing Agency
Manchester City Council,Regeneration Finance,Professional fees,2016-06-01,5100862276,6800.00,DTZ Debenham Tie Leung Ltd
Manchester City Council,Regeneration Finance,Professional fees,2016-06-01,5100862302,4700.00,Keelagher Okey Associates Ltd t/a
Manchester City Council,Regeneration Finance,Taxi Vehicle Materials,2016-06-01,5100862303,3373.50,New Auto Ltd T/A Mogo (Uk)
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2016-06-02,5100862491,10732.00,Arboricultural Services Treework
Manchester City Council,Manchester Leisure,Compensation Payments,2016-06-02,1905105649,500.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-02,5100862422,802.50,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-02,5100862413,615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-02,5100862417,615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-02,5100862418,615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-02,5100862419,615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-02,5100862423,615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Grant Payments,2016-06-02,1905129770,1250.00,Higher Blackley Comm.Assoc.
Manchester City Council,Manchester Leisure,Grant Payments,2016-06-02,1905131894,1000.00,Close Neighbours Residents Assoc
Manchester City Council,Manchester Leisure,Payments for services,2016-06-02,5100862431,4375.00,Greater Manchester Community
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2016-06-02,5100862460,19993.42,Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2016-06-02,5100862459,16216.48,Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Professional fees,2016-06-02,5100862406,2600.00,The Composer Works Limited
Manchester City Council,Manchester Leisure,Training and Development,2016-06-02,5100862436,773.20,Trident Crisis Solutions Ltd
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,2016-06-02,5100862540,10000.00,Austin-Smith:Lord LLP
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,2016-06-02,5100862540,10000.00,Austin-Smith:Lord LLP
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,2016-06-02,5100862543,10000.00,Austin-Smith:Lord LLP
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,2016-06-02,5100862543,10000.00,Austin-Smith:Lord LLP
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2016-06-02,5100862572,542.78,TARMAC
Manchester City Council,Hospitality + Trading Services,Data Registration Fee,2016-06-02,1905128961,1435.00,HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Data Registration Fee,2016-06-02,1905137511,539.00,HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Electricity,2016-06-02,1905137719,1002.91,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,2016-06-02,5100862561,1500.00,Concerto Support Services
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,2016-06-02,5100862544,1500.00,Concerto Support Services
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2016-06-02,5100862424,4814.95,Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2016-06-02,5100862536,2996.10,Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2016-06-02,5100862421,2839.92,Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2016-06-02,5100862425,1745.80,Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2016-06-02,5100859638,1579.33,Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2016-06-02,5100862534,2996.10,Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Publications,2016-06-02,1905137521,924.00,HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Rents,2016-06-02,1905129786,2348.93,St Modwen Corporate Services Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2016-06-02,5100862559,43823.84,Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Window Cleaning,2016-06-02,5100862445,1250.00,Ultra Cleaning Service
Manchester City Council,Environment and Operations,Electricity,2016-06-02,1905137722,2905.62,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Agency staff provision,2016-06-02,5100862469,865.00,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2016-06-02,5100862469,727.23,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2016-06-02,5100862469,692.00,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2016-06-02,5100862469,687.68,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2016-06-02,5100862469,575.10,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2016-06-02,5100862469,569.39,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2016-06-02,5100862469,563.53,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2016-06-02,5100862469,519.00,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2016-06-02,5100862325,8470.00,Weaste Hotel
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2016-06-02,5100862360,7580.00,Weaste Hotel
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2016-06-02,5100861906,7140.00,Weaste Hotel
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2016-06-02,5100862324,8470.00,Weaste Hotel
Manchester City Council,Adult Social Care,Hire of Premises,2016-06-02,5100862513,666.67,Barlow Moor Community Association
Manchester City Council,Adult Social Care,Payments for services,2016-06-02,5100862452,3822.12,Rossendale School Priory
Manchester City Council,Adult Social Care,Professional fees,2016-06-02,5100862447,28000.00,Wythenshawe Community Housing Group
Manchester City Council,Adult Social Care,Professional fees,2016-06-02,5100862512,1680.00,Adoption Matters Northwest
Manchester City Council,Adult Social Care,Professional fees,2016-06-02,1905131887,1170.00,Stockport Psychology Services
Manchester City Council,Adult Social Care,Refuse Collection,2016-06-02,1905137763,602.71,BRITISH GAS TRADIN
Manchester City Council,Adult Social Care,Rents,2016-06-02,5100862448,60760.50,B & A Properties
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-06-02,5100862465,36855.00,Welfare Call (LAC) Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-06-02,5100862466,36855.00,Welfare Call (LAC) Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-06-02,5100862274,2000.00,The Lesbian & Gay Foundation
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-06-02,5100862275,2000.00,The Lesbian & Gay Foundation
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-06-02,5100858036,1898.25,Wythenshawe Community Housing Group
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-06-02,5100862450,1500.00,Afro Carribean Care Group
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2016-06-02,5100862305,8500.22,Tameside Metropolitan Bouough
Manchester City Council,Adult Social Care,Training and Development,2016-06-02,5100862570,13492.57,NOMS
Manchester City Council,Adult Social Care,Training and Development,2016-06-02,5100862580,13492.57,NOMS
Manchester City Council,Adult Social Care,Training and Development,2016-06-02,5100855576,3054.24,NOMS
Manchester City Council,Adult Social Care,Training and Development,2016-06-02,5100862573,13492.57,NOMS
Manchester City Council,Childrens Services,Building Works,2016-06-02,5100862497,132780.01,United Learning Trust
Manchester City Council,Corporate Services,Licences Purchase,2016-06-02,5100859780,950.62,Wolters Kluwer (Uk) Ltd
Manchester City Council,Corporate Services,Professional fees,2016-06-02,5100862546,22500.00,Deloitte & Touche Llp
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2016-06-02,5100862461,6219.89,Squire Sanders (UK) LLP
Manchester City Council,Housing General Fund,Surplus property Fees,2016-06-02,1905124666,1500.00,Eversheds LLP
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2016-06-02,5100862434,544.56,JTC Furniture Group
Manchester City Council,Housing Revenue Account,Electricity,2016-06-02,1905137720,1231.85,Scottish & Southern Energy Plc
Manchester City Council,Housing Revenue Account,Professional fees,2016-06-02,5100862289,2869.85,University Of Salford
Manchester City Council,Chief Executives,Agency staff provision,2016-06-02,5100862469,1422.87,SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Agency staff provision,2016-06-02,5100862469,781.90,SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Electricity,2016-06-02,5100862213,15808.60,Principal Agent Management Ltd
Manchester City Council,Chief Executives,Printing,2016-06-02,5100862449,830.00,Intermart
Manchester City Council,Chief Executives,Printing,2016-06-02,5100862339,560.00,Contact Photographic Services Ltd
Manchester City Council,Regeneration Finance,Gas,2016-06-02,5100862330,686.17,Barlow Hall Primary School
Manchester City Council,Regeneration Finance,Gas,2016-06-02,5100862344,607.19,Barlow Hall Primary School
Manchester City Council,Regeneration Finance,Professional fees,2016-06-02,5100862476,10000.00,The Carbon and Energy Fund Ltd
Manchester City Council,Regeneration Finance,Professional fees,2016-06-02,5100862414,750.00,Turner & Townsend Project
Manchester City Council,Regeneration Finance,Professional fees,2016-06-02,5100862415,575.00,Turner & Townsend Project
Manchester City Council,Regeneration Finance,Professional fees,2016-06-02,5100862515,575.00,Turner & Townsend Project
Manchester City Council,Regeneration Finance,Professional fees,2016-06-02,5100862516,750.00,Turner & Townsend Project
Manchester City Council,Regeneration Finance,Storage Costs,2016-06-02,5100862485,750.05,Data Space Limited
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,2016-06-02,1905137795,948.42,RENAISSANCE BEIJING WA
Manchester City Council,Regeneration Finance,Water Service Charges - Unmetered,2016-06-02,1905137723,4338.25,United Utilities Water Plc
Manchester City Council,Insurance Fund,Miscellaneous Insurance Premium,2016-06-02,1905106260,318674.00,Municipal Mutual Insurance Ltd
Manchester City Council,GMIST (Greater Mcr Integrated),I T Provision,2016-06-02,5100862541,1677.33,Computacenter (UK) Ltd
Manchester City Council,Manchester Leisure,Bed and Breakfast Accommodation Expenditure,2016-06-03,1905137828,1735.00,Village
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-03,5100862744,1631.90,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-03,5100862746,1631.90,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-03,5100862743,1609.30,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2016-06-03,5100862745,1586.70,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2016-06-03,5100862345,1016.00,Pathways CIC
Manchester City Council,Manchester Leisure,Hire of Premises,2016-06-03,5100862620,1080.75,Compass Group UK
Manchester City Council,Manchester Leisure,Hire of Premises,2016-06-03,5100862640,1080.75,Compass Group UK
Manchester City Council,Manchester Leisure,Hire of Premises,2016-06-03,5100862747,1080.75,Compass Group UK
Manchester City Council,Manchester Leisure,Hire of Premises,2016-06-03,5100862627,1080.75,Compass Group UK
Manchester City Council,Manchester Leisure,Hire of Premises,2016-06-03,5100862653,1080.75,Compass Group UK
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2016-06-03,5100862694,2228.52,Manchester Dogs Home
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2016-06-03,1905137828,500.00,Village
Manchester City Council,Manchester Leisure,Professional fees,2016-06-03,1905122307,3500.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Rents,2016-06-03,5100862748,960.00,Holy Trinity Parish Hall
Manchester City Council,Manchester Leisure,Travel,2016-06-03,1905137828,658.00,Village
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2016-06-03,5100862805,9849.07,Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2016-06-03,5100862803,9817.09,Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,2016-06-03,5100862286,5384.00,Mahood Marquees Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2016-06-03,5100862716,2373.96,One Stop Hire Limited
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2016-06-03,5100862716,2373.96,One Stop Hire Limited
