Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Professional fees,2019-12-02,5101061167,4833.20,Experian Limited
Manchester City Council,Manchester Leisure,Professional fees,2019-12-02,5101061140,1950.00,Redgate Holdings Ltd
Manchester City Council,Manchester Leisure,Professional fees,2019-12-02,5101061140,1650.00,Redgate Holdings Ltd
Manchester City Council,Manchester Leisure,Special Events,2019-12-02,1906682771,1200.00,Robert Blezard Electrical Con Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2019-12-02,5101061122,14226.03,Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2019-12-02,5101061123,13314.68,Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Professional fees,2019-12-02,5101061226,500.00,Cushman & Wakefield
Manchester City Council,Adult Social Care,Training and Development,2019-12-02,5101061129,750.00,Manchester Metropolitan University
Manchester City Council,Adult Social Care,Training and Development,2019-12-02,5101061130,750.00,Manchester Metropolitan University
Manchester City Council,Adult Social Care,Training and Development,2019-12-02,5101061134,750.00,Manchester Metropolitan University
Manchester City Council,Adult Social Care,Rates,2019-12-02,5101061162,890.27,Tiddlywinks Day Nursery
Manchester City Council,Adult Social Care,Contract Cleaning External,2019-12-02,5101061081,538.50,Pro-Kill Environmental Services
Manchester City Council,Adult Social Care,Car Allowance Claims,2019-12-02,1906669844,650.40,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-02,5101061090,504.00,Cellmark
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2019-12-02,5101061086,1500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,2019-12-02,5101061065,1042.50,All 4 Pets Limited
Manchester City Council,Adult Social Care,Payments for services,2019-12-02,5101061066,806.00,All 4 Pets Limited
Manchester City Council,Adult Social Care,Payments for services,2019-12-02,5101061076,697.50,All 4 Pets Limited
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2019-12-02,5101061118,17896.55,Cruden Group Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2019-12-02,5101061146,43297.77,Cruden Group Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2019-12-02,5101061136,7275.20,ISG Construction Limited
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2019-12-02,5101061114,6764.13,Cruden Group Ltd
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,2019-12-02,5101061125,1830.50,Eversheds Llp
Manchester City Council,Chief Executives,Agency staff provision,2019-12-02,5101061153,8624.00,Pertemps Professional Recruitment L
Manchester City Council,Chief Executives,Agency staff provision,2019-12-02,5101061113,5238.09,Penna PLC
Manchester City Council,Chief Executives,Agency staff provision,2019-12-02,5101061111,2857.14,Penna PLC
Manchester City Council,Chief Executives,Agency staff provision,2019-12-02,5101061150,1902.15,Parity Professionals Ltd
Manchester City Council,Chief Executives,Agency staff provision,2019-12-02,5101061151,1902.15,Parity Professionals Ltd
Manchester City Council,Chief Executives,Advertising,2019-12-02,1906683623,500.00,Lawyers in Local Government
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061098,950.00,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061145,987.50,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061147,1856.25,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061110,2033.60,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061112,2661.48,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061121,2675.92,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061094,2812.50,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061135,3201.10,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061142,3648.70,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061138,3770.28,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061109,3784.20,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061108,4579.63,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061133,4820.19,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061104,5259.05,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061101,5737.62,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061124,5838.85,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061097,5879.38,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061103,6879.33,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061115,7508.06,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061131,10450.94,Weightmans LLP Solicitors
Manchester City Council,Chief Executives,Compensation Payments,2019-12-02,5101061093,10887.50,Weightmans LLP Solicitors
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,2019-12-02,5101061070,640.00,Trinity College London
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,2019-12-02,1906684270,500.00,CMS
Manchester City Council,Manchester Leisure,Training and Development,2019-12-03,1906669803,1124.61,Horizon Consultancies Limited
Manchester City Council,Manchester Leisure,Training and Development,2019-12-03,5101061397,3000.00,Manchester Animation Festival Ltd
Manchester City Council,Manchester Leisure,Equipment,2019-12-03,1906684922,15246.83,HILTON MANCHESTER
Manchester City Council,Manchester Leisure,Equipment,2019-12-03,5101061337,875.00,Willfab Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-12-03,5101061344,5000.00,Redgate Holdings Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-12-03,5101061359,2500.00,Redgate Holdings Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-12-03,5101061291,1800.00,Arboricultural Services Treework
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-12-03,5101061137,960.00,Redgate Holdings Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-12-03,5101061292,800.00,Arboricultural Services Treework
Manchester City Council,Manchester Leisure,Hire of Equipment,2019-12-03,5101061161,8000.00,dbnAudile Limited
Manchester City Council,Manchester Leisure,General Office expenses,2019-12-03,1906682539,4500.00,GMC Limited
Manchester City Council,Manchester Leisure,Professional fees,2019-12-03,5101061262,1230.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Professional fees,2019-12-03,5101061328,975.00,ABG Design
Manchester City Council,Manchester Leisure,Professional fees,2019-12-03,5101061389,750.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Professional fees,2019-12-03,5101061322,975.00,ABG Design
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2019-12-03,5101061402,2892.50,The School of Life
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2019-12-03,5101061400,672.00,Cornflower Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2019-12-03,5101061409,504.00,Kikkerland Europe BV
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2019-12-03,1906684923,704.00,KNIVES FORKS AND SPOON
Manchester City Council,Manchester Leisure,Third party payments to other Local Authorities,2019-12-03,5101061219,1080.00,Open University
Manchester City Council,Manchester Leisure,Payments for services,2019-12-03,5101052855,522.00,University Of Manchester
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment,2019-12-03,5101061193,4995.00,Power Care
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2019-12-03,5101061300,15107.11,Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2019-12-03,5101061237,501.77,Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Compensation Payments,2019-12-03,1906683625,8038.00,Corries
Manchester City Council,Environment and Operations,Construction Works,2019-12-03,5101061228,722722.87,John Sisk & Son (Holdings) Ltd
Manchester City Council,Adult Social Care,Training and Development,2019-12-03,5101061222,15000.00,Respect - RYPP
Manchester City Council,Adult Social Care,Rents,2019-12-03,5101061230,78059.50,Accommodation Links Ltd
Manchester City Council,Adult Social Care,Rents,2019-12-03,5101061220,2107.50,Anchor Trust
Manchester City Council,Adult Social Care,Rents,2019-12-03,5101061198,2106.15,Anchor Trust
Manchester City Council,Adult Social Care,Rents,2019-12-03,5101061199,2050.68,Anchor Trust
Manchester City Council,Adult Social Care,Rents,2019-12-03,5101061201,2050.68,Anchor Trust
Manchester City Council,Adult Social Care,Rents,2019-12-03,1906681815,1075.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Hire of Premises,2019-12-03,5101061261,860.00,Wythenshawe Community Church
Manchester City Council,Adult Social Care,Hire of Premises,2019-12-03,5101061263,550.00,Greenwich Leisure Limited
Manchester City Council,Adult Social Care,Transport Taxis,2019-12-03,5101061273,588.23,Cresta Car Hire
Manchester City Council,Adult Social Care,Equipment,2019-12-03,5101061174,1940.00,Aidapt Bathrooms Ltd
Manchester City Council,Adult Social Care,Equipment,2019-12-03,5101061176,809.20,Aidapt Bathrooms Ltd
Manchester City Council,Adult Social Care,General Office expenses,2019-12-03,1906684811,1680.00,ENTERPRISE TRANSPORT TRA
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906669855,6094.63,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906670151,1874.20,Target Psychology Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906669856,1789.58,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906662976,1197.92,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906670143,1000.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906667986,950.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906669857,848.75,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906667990,800.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906661005,770.00,18 St John Street Chambers
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906662037,720.00,18 St John Street Chambers
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906669114,700.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906670180,675.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906684467,651.20,Mental Health Associates Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906670152,650.00,18 St John Street Chambers
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906667987,650.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906668763,608.33,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906669365,600.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-12-03,1906670140,550.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Compensation Payments,2019-12-03,1906649170,5010.92,Greater Manchester Law Centre
Manchester City Council,Adult Social Care,Funeral and coroner related services,2019-12-03,5101061195,1380.00,Greater Manchester Funeral Service
Manchester City Council,Adult Social Care,Funeral and coroner related services,2019-12-03,5101061326,1380.00,Greater Manchester Funeral Service
Manchester City Council,Adult Social Care,Funeral and coroner related services,2019-12-03,5101061217,1304.00,Greater Manchester Funeral Service
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2019-12-03,5101061281,34774.50,Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2019-12-03,5101061239,12663.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-12-03,5101061340,3100.33,Bolton Mbc
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2019-12-03,5101061324,6349.50,The Big Life Company
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2019-12-03,5101061358,3000.00,Skills & Work Solutions
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2019-12-03,5101061215,2267.00,Sow the City
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061391,46323.30,Cambian Childcare Ltd
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061372,38584.00,Social Care Services (Clayton) Ltd
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061386,16776.00,National Offender Mgt Services
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061387,7200.00,National Offender Mgt Services
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061265,6311.94,Lakeside School
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061238,6311.91,Lakeside School
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061264,6311.91,Lakeside School
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061214,6040.95,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061236,5459.58,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061209,5135.06,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061207,5135.05,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061208,5135.05,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061233,5051.61,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061235,5051.61,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061234,4952.26,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061205,4923.95,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061206,4135.75,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061346,2881.67,Belmont School Ltd
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061354,2881.67,Belmont School Ltd
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061253,2600.12,Fairfield Care Ltd
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061213,1600.00,Works 4U (Support Services) Ltd
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061252,1002.87,Fairfield Care Ltd
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061330,910.00,Randstad Education
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061254,786.60,Fairfield Care Ltd
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061256,684.00,Fairfield Care Ltd
Manchester City Council,Adult Social Care,Payments for services,2019-12-03,5101061356,630.00,Randstad Education
Manchester City Council,Adult Social Care,Supporting People Payments,2019-12-03,5101061282,3684.74,Northwards Housing Limited
Manchester City Council,Adult Social Care,Supporting People Payments,2019-12-03,5101061282,2849.24,Northwards Housing Limited
Manchester City Council,Adult Social Care,Supporting People Payments,2019-12-03,5101061282,2487.33,Northwards Housing Limited
Manchester City Council,Adult Social Care,Supporting People Payments,2019-12-03,5101061282,2442.21,Northwards Housing Limited
Manchester City Council,Adult Social Care,Supporting People Payments,2019-12-03,5101061282,1670.98,Northwards Housing Limited
Manchester City Council,Adult Social Care,Supporting People Payments,2019-12-03,5101055746,1003.81,Your Housing Ltd.
Manchester City Council,Adult Social Care,Supporting People Payments,2019-12-03,5101055746,1003.51,Your Housing Ltd.
