Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635526,1450.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635528,750.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635523,700.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635516,650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635520,650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635524,650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635536,650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635518,580.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635532,580.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-05-01,5100635534,580.00,Randstad Education
Manchester City Council,Environment and Operations,Building Materials for direct delivery,2013-05-01,5100635576,2500.00,Brentwood Moss Nurseries
Manchester City Council,Chief Executives,Building Works,2013-05-01,5100635724,780000.00,MediaCo Ltd
Manchester City Council,Housing General Fund,Capital Govt Grants,2013-05-01,1903632070,125550.00,Wigan Metropolitan Borough Council
Manchester City Council,Housing General Fund,Capital Govt Grants,2013-05-01,1903632069,12975.00,Wigan Metropolitan Borough Council
Manchester City Council,Childrens Services,Catering Provisions,2013-05-01,1903621424,672.84,Redacted Personal Information
Manchester City Council,Childrens Services,Childrens Allowances,2013-05-01,1903629656,569.43,Redacted Personal Information
Manchester City Council,Childrens Services,Compensation Payments,2013-05-01,1903630241,8250.00,Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,2013-05-01,1903628860,3250.00,C/o Cartermoore
Manchester City Council,Childrens Services,Compensation Payments,2013-05-01,1903630253,7697.70,Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,2013-05-01,1903632053,1500.00,Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,2013-05-01,1700035034,15000.00,Smith Partnership
Manchester City Council,Hospitality + Trading Services,Data Registration,2013-05-01,1903632057,11200.00,HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Equipment,2013-05-01,5100635521,654.00,Trak Conveyor Systems Ltd
Manchester City Council,Adult Social Care,Equipment,2013-05-01,5100635491,4950.00,Mangar International Ltd
Manchester City Council,Chief Executives,Examination Fees,2013-05-01,5100635386,1715.00,University Hospital of South Mcr
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,2013-05-01,5100635639,1460.00,A C Electrical (North) Limited
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,2013-05-01,5100635533,61626.34,Manchester Working Ltd
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,2013-05-01,5100635486,19440.36,Anchor Trust
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,2013-05-01,5100635507,22151.85,Carewatch Care Service
Manchester City Council,Childrens Services,Fixtures and Fitting,2013-05-01,1903632154,542.02,Barnardos Manchester Leaving Care S
Manchester City Council,Chief Executives,Funeral and coroner related services,2013-05-01,1903630261,1400.00,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,2013-05-01,5100635390,2181.60,Christie Hospital Nhs Trust.
Manchester City Council,Chief Executives,Funeral and coroner related services,2013-05-01,5100635387,6165.00,University Hospital of South Mcr
Manchester City Council,Hospitality + Trading Services,Goods purchased for resale in Council outlets,2013-05-01,5100635643,718.55,Treasured Memories Ltd
Manchester City Council,Childrens Services,Grant and subscriptions awarded,2013-05-01,1903636866,1836.44,Redacted Personal Information
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2013-05-01,5100635636,795.00,Open Awards
Manchester City Council,Manchester Leisure,Hire of Equipment,2013-05-01,5100635463,3912.50,Golf Buggy Hire UK
Manchester City Council,Childrens Services,Hire of Premises,2013-05-01,5100635504,850.00,Manchester City Football Club Plc
Manchester City Council,Regeneration Finance,Home Care,2013-05-01,5100635578,828.35,Busy Bees Day Nursery
Manchester City Council,Regeneration Finance,Home Care Payments,2013-05-01,5100635519,742.00,Your Nursery Ltd
Manchester City Council,Hospitality + Trading Services,Legal Fees,2013-05-01,5100635555,600.00,Kings Chambers
Manchester City Council,Childrens Services,Legal Fees,2013-05-01,1903630361,502.74,Avr Transcription Ltd
Manchester City Council,Corporate Services,Legal Fees,2013-05-01,5100635542,675.00,Kings Chambers
Manchester City Council,Manchester Leisure,Payments for services,2013-05-01,5100635510,1000.00,Zion Arts Centre Ltd
Manchester City Council,Adult Social Care,Payments for services,2013-05-01,5100635563,21956.00,HM Prison Service
Manchester City Council,Adult Social Care,Payments for services,2013-05-01,5100635622,6250.00,HM Prison Service
Manchester City Council,Childrens Services,Payments for services,2013-05-01,5100635817,5750.81,Creative Support Ltd
Manchester City Council,Chief Executives,Payments to Sub-Contractors,2013-05-01,5100635650,10950.00,Data Centre Environments Ltd
Manchester City Council,Chief Executives,Postage,2013-05-01,5100635383,3400.00,Royal Mail Group Plc
Manchester City Council,Childrens Services,Proffesional fees,2013-05-01,1903620611,666.67,Redacted Personal Information
Manchester City Council,Childrens Services,Proffesional fees,2013-05-01,5100635591,80648.85,Deloitte & Touche Llp
