Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2015-03-02,1904533767,1882.78,Redacted Personal Information
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2015-03-02,5100776675,1550.00,Projekts Mcr Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533626,1049.44,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533640,848.97,THE NOISY DRINK CO
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533631,750.49,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533724,661.11,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533562,657.65,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533555,655.51,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533677,651.84,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533558,621.88,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533713,583.72,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533658,580.77,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533606,566.56,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533637,518.11,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-02,1904533595,502.89,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2015-03-02,5100776600,1012.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2015-03-02,5100776599,913.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2015-03-02,5100776603,913.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2015-03-02,5100776632,535.28,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2015-03-02,5100776613,770.00,Alliance Disposables Ltd
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,2015-03-02,5100776664,10507.87,G & A Taylor Hotels Ltd
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,2015-03-02,5100776671,6630.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Fixtures and Fitting,2015-03-02,1904529464,3829.00,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Fixtures and Fitting,2015-03-02,1904529461,1630.00,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,2015-03-02,5100776662,2289.25,Barlow Moor Community Association
Manchester City Council,Adult Social Care,Home Care,2015-03-02,5100776684,729.00,Big Life Families
Manchester City Council,Adult Social Care,Home Care,2015-03-02,5100776676,550.00,Big Life Families
Manchester City Council,Adult Social Care,PNOR-Other Amenities,2015-03-02,1904529464,2046.40,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,PNOR-Other Amenities,2015-03-02,1904529461,1257.30,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Professional fees,2015-03-02,1904524898,946.40,Otten Penna Solicitors
Manchester City Council,Adult Social Care,Professional fees,2015-03-02,5100776685,801.34,Creative Support Ltd
Manchester City Council,Adult Social Care,Training and Development,2015-03-02,1904529464,1130.80,Barnardos Manchester Leaving Care S
Manchester City Council,Chief Executives,Examination Fees,2015-03-02,5100776659,3710.00,University Hospital of South Mcr
Manchester City Council,Chief Executives,Funeral and coroner related services,2015-03-02,5100776660,6810.00,University Hospital of South Mcr
Manchester City Council,Chief Executives,Funeral and coroner related services,2015-03-02,5100776638,2877.00,The Pennine Acute Hospital Nhs Trus
Manchester City Council,Chief Executives,Funeral and coroner related services,2015-03-02,5100776653,954.50,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,2015-03-02,5100776639,520.00,Salford Royal Hospitals Nhs Trust
Manchester City Council,Chief Executives,I T Provision,2015-03-02,5100776634,2400.00,Advanced Legal Solutions Ltd
Manchester City Council,Manchester Leisure,Equipment,2015-03-03,5100776755,3718.75,Reading Room
Manchester City Council,Manchester Leisure,Equipment,2015-03-03,5100776847,666.80,Sitelink
Manchester City Council,Manchester Leisure,Payments for services,2015-03-03,5100776754,700.00,Sporting Pathways (MCR) Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2015-03-03,5100777015,1960.60,Clean-Up UK Limited
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2015-03-03,5100777014,1960.00,Clean-Up UK Limited
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2015-03-03,5100777017,8163.85,Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2015-03-03,1904534670,565.60,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-03,1904534563,777.41,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2015-03-03,1904534552,665.05,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,2015-03-03,5100776736,9732.50,Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Lettings Income,2015-03-03,1904529463,549.45,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2015-03-03,5100776784,781.42,Advanced Vehicle Technicians Ltd
Manchester City Council,Environment and Operations,Personal needs of client,2015-03-03,5100776803,975.00,Hemingways Marketing Services Ltd
Manchester City Council,Adult Social Care,Compensation Payments,2015-03-03,1904529474,7300.00,Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,2015-03-03,1904529473,5500.00,Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Contract Cleaning External,2015-03-03,5100776782,1098.00,Superkids Levenshulme Ltd
Manchester City Council,Adult Social Care,Electricity,2015-03-03,5100776840,821.15,Ashbury Meadow Primary School
Manchester City Council,Adult Social Care,Equipment,2015-03-03,5100776833,6000.00,Independent Life Solutions
Manchester City Council,Adult Social Care,Equipment,2015-03-03,5100776832,4307.33,Independent Life Solutions
Manchester City Council,Adult Social Care,Equipment,2015-03-03,5100776824,1064.00,Independent Life Solutions
Manchester City Council,Adult Social Care,Expenditure re Internal Trading Ordered Externally,2015-03-03,1904523188,1000.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,2015-03-03,5100776744,6260.00,Experian Limited
Manchester City Council,Adult Social Care,Personal needs of client,2015-03-03,5100776820,980.00,Hemingways Marketing Services Ltd
Manchester City Council,Adult Social Care,Professional fees,2015-03-03,5100776801,3494.00,AECOM Professional Services LLP
Manchester City Council,Adult Social Care,Professional fees,2015-03-03,5100776800,2260.00,AECOM Professional Services LLP
Manchester City Council,Adult Social Care,Professional fees,2015-03-03,1904523202,900.00,People Dialogue Change Ltd
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,2015-03-03,5100776828,675.00,Open Awards
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,2015-03-03,5100776857,500.00,Just Psychology
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,2015-03-03,5100776859,500.00,Just Psychology
Manchester City Council,Adult Social Care,Supported Accommodation,2015-03-03,5100776818,1207.31,Fresh Start Independence Project
Manchester City Council,Adult Social Care,Supported Accommodation,2015-03-03,5100776838,1207.31,Fresh Start Independence Project
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2015-03-03,5100776837,992.00,Benchill Community Centre
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2015-03-03,5100776761,560264.28,Refugee Action
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2015-03-03,5100776768,67114.26,Stockport Mbc
Manchester City Council,Adult Social Care,Compensation Payments,2015-03-03,1904530294,16250.00,Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,2015-03-03,1904530293,9500.00,Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2015-03-03,5100776799,3513.63,Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2015-03-03,5100776758,1958.58,Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2015-03-03,5100776793,1958.58,Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2015-03-03,5100776798,1958.58,Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2015-03-03,5100776757,1958.58,Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2015-03-03,5100776759,1958.58,Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2015-03-03,5100776796,1958.58,Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2015-03-03,5100776792,3513.63,Laing O'Rourke Construction Ltd
Manchester City Council,Corporate Services,Audit Commission Fee,2015-03-03,5100776797,1470.00,Grant Thornton Uk LLP
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2015-03-03,5100776749,519.00,Edmundson Electrical Ltd
Manchester City Council,Chief Executives,Signers/Interpreters,2015-03-03,5100776807,2172.50,Interpreter Booking Services
