Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Agency staff provision,2011-06-01,5100452303,2691.98,Rullion Engineering Personnel Limit
Manchester City Council,Chief Executives,Agency staff provision,2011-06-01,5100452370,2000.00,Consult R Us Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-06-01,5100452375,797.68,Taskmaster Resources Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-06-01,5100452389,782.14,Bamford Contract Services Ltd
Manchester City Council,Housing General Fund,Building Works,2011-06-01,1902647865,8000.00,Redacted Personal Information
Manchester City Council,Corporate Services,Compensation Payments,2011-06-01,1902643510,840.00,Redacted Personal Information
Manchester City Council,Regeneration Finance,Electricity,2011-06-01,5100452314,598.49,Bruntwood Estates Alpha
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2011-06-01,1902648065,12000.00,New Local Goverment Network
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2011-06-01,5100452326,2575.00,Vocational Training College
Manchester City Council,Childrens Services,Legal Fees,2011-06-01,1902648086,7625.00,HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,2011-06-01,1902648086,5525.00,HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,2011-06-01,1902648086,4025.00,HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,2011-06-01,1902648086,1100.00,HMCTS (Manchester County Court)
Manchester City Council,Environment and Operations,Legal Fees,2011-06-01,1902639929,705.00,Cheadle Medicolegal Services Ltd
Manchester City Council,Manchester Leisure,Payments for services,2011-06-01,5100452319,790.00,Burnage Media Arts College
Manchester City Council,Housing Revenue Account,Postage,2011-06-01,5100452298,500.00,Pitney Bowes Ltd - Postage by Phone
Manchester City Council,Manchester Leisure,Printing,2011-06-01,1902643853,1634.00,Orion Secure Print Systems
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,2011-06-01,5100452301,81832.64,Renaissance Miles Platting Ltd
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,2011-06-01,5100452308,81832.64,Renaissance Miles Platting Ltd
Manchester City Council,Highways Services,Proffesional fees,2011-06-01,5100452387,4998.99,AECOM Limited
Manchester City Council,Manchester Leisure,Proffesional fees,2011-06-01,1902648074,61618.09,NBA Properties Inc.
Manchester City Council,Manchester Leisure,Proffesional fees,2011-06-01,5100452307,14175.00,Sport Event Solutions Ltd
Manchester City Council,Manchester Leisure,Proffesional fees,2011-06-01,5100452304,10000.00,Greater Manchester Community
Manchester City Council,Manchester Leisure,Proffesional fees,2011-06-01,5100452295,5387.00,Sport Event Solutions Ltd
Manchester City Council,Manchester Leisure,Proffesional fees,2011-06-01,5100452296,4462.00,Sport Event Solutions Ltd
