Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2011-09-01,5100479695,500,Museum of Science & Industry
Manchester City Council,Manchester Leisure,Payments for services,2011-09-01,1902767732,2495.83,The Training Room
Manchester City Council,Manchester Leisure,Payments for services,2011-09-01,1902767736,500,Personal Trainer Academy
Manchester City Council,Manchester Leisure,Electricity,2011-09-01,1902779456,3321.04,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,2011-09-01,1902779466,5388.65,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,2011-09-01,1902779460,16851.56,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,2011-09-01,1700021930,812.02,Scottish & Southern Energy Plc
Manchester City Council,Libraries and Theatres,Electricity,2011-09-01,1902779441,1287.67,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,2011-09-01,5100479690,700.2,Buildbase Ltd aka Axon Buildbase
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1902779450,11596.70,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1902779463,11366.72,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1902779451,9442.32,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1700021924,11293.67,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1902779438,22643.44,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1902779446,10810.29,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1902779437,1587.31,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1902779442,4486.14,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1902779461,1482.77,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,2011-09-01,1902779439,2742.20,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,I T Provision,2011-09-01,5100479701,859.51,Northgate Information Solutions Ltd
Manchester City Council,Environment and Operations,Electricity,2011-09-01,1902779458,4605.54,Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,2011-09-01,1902779465,1807.46,Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,2011-09-01,1902779440,1151.34,Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,2011-09-01,1700021932,1264.92,Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,2011-09-01,1902779444,1459.86,Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,2011-09-01,1902779447,1474.91,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Gas,2011-09-01,1902779475,504.95,Scottish Power
Manchester City Council,Adult Social Care,Electricity,2011-09-01,1902779453,1184.39,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Equipment,2011-09-01,5100479629,580.6,Nottingham Rehab Supplies
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,2011-09-01,5100479661,3000.00,Neesa Well Women Drop-In Project
Manchester City Council,Childrens Services,Proffesional fees,2011-09-01,5100479591,8400.00,Purple Patch Arts
Manchester City Council,Childrens Services,Electricity,2011-09-01,1902779443,2105.95,Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,2011-09-01,1902779468,1576.03,Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,2011-09-01,1700021931,940.99,Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,2011-09-01,1700021933,1557.59,Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,2011-09-01,1902779467,1287.87,Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,2011-09-01,1902779445,1120.82,Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2011-09-01,5100479512,998656.00,Bramall Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2011-09-01,5100479617,998656.00,Bramall Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2011-09-01,5100479609,998656.00,Bramall Construction Ltd
Manchester City Council,Childrens Services,Building Works,2011-09-01,5100479611,368623.42,Bramall Construction Ltd
Manchester City Council,Corporate Services,Electricity,2011-09-01,1902779459,2464.74,Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,2011-09-01,1902779457,9248.95,Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,2011-09-01,1902779452,13950.36,Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,2011-09-01,1902779448,8341.27,Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,2011-09-01,1902779449,3203.64,Scottish & Southern Energy Plc
Manchester City Council,Housing Revenue Account,Surplus property Acquisitions,2011-09-01,5100479662,533.86,Master Moves Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-09-01,5100479657,1567.36,P S Care
Manchester City Council,Chief Executives,Agency staff provision,2011-09-01,5100479659,1308.66,P S Care
Manchester City Council,Chief Executives,Agency staff provision,2011-09-01,5100479601,1312.50,Coar Consulting Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-09-01,5100479638,578.34,Berkeley Scott Group PLC
Manchester City Council,Chief Executives,Water - Metered,2011-09-01,1902767227,628.92,United Utilities Water Plc
Manchester City Council,Chief Executives,Electricity,2011-09-01,1902779455,20285.46,Scottish & Southern Energy Plc
Manchester City Council,Chief Executives,Electricity,2011-09-01,1902779464,2539.20,Scottish & Southern Energy Plc
Manchester City Council,Chief Executives,Legal Fees,2011-09-01,5100479614,900,Redacted Personal Information
Manchester City Council,Chief Executives,Agency staff provision,2011-09-01,5100479669,896.7,Morgan Hunt Public Sector Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-09-01,5100479702,823.85,Morgan Hunt Public Sector Ltd
Manchester City Council,Regeneration Finance,Electricity,2011-09-01,1902779462,6659.73,Scottish & Southern Energy Plc
Manchester City Council,Regeneration Finance,Contract Cleaning External,2011-09-01,5100479672,947.28,Floorbrite Quality Cleaning Service
Manchester City Council,Manchester Leisure,Proffesional fees,2011-09-02,5100479974,1045.00,Bike Right
Manchester City Council,Manchester Leisure,Equipment,2011-09-02,5100480104,1440.00,Video Receiving Centre Ltd
Manchester City Council,Manchester Leisure,Water - Metered,2011-09-02,5100479841,1320.00,Hydrosave (UK) Ltd
Manchester City Council,Manchester Leisure,Payments for services,2011-09-02,5100479920,1650.00,W S Education
Manchester City Council,Manchester Leisure,Payments for services,2011-09-02,5100479919,1150.00,W S Education
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2011-09-02,5100479765,850,J.E.Gordon Ltd
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2011-09-02,5100479761,850,J.E.Gordon Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2011-09-02,5100480031,1245.28,Teneues
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2011-09-02,5100480034,1315.56,Pomergranate Europe Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2011-09-02,5100480185,43430.20,Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,2011-09-02,5100479803,1200.00,Intrinsic Technology Limited
Manchester City Council,Hospitality + Trading Services,Landline Telephone,2011-09-02,5100479806,2400.00,Intrinsic Technology Limited
Manchester City Council,Hospitality + Trading Services,Equipment,2011-09-02,5100479835,4685.00,Proton (Southern) Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2011-09-02,5100479985,58378.40,Specialist Vehicle rental
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,2011-09-02,5100479810,1292.70,N. A. Brown Limited
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,2011-09-02,5100479926,536.03,Faun Zoeller (UK) Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,2011-09-02,5100479894,6933.22,One Stop Hire Limited
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,2011-09-02,5100479915,6392.37,One Stop Hire Limited
Manchester City Council,Hospitality + Trading Services,Compensation Payments,2011-09-02,1902767035,3600.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,2011-09-02,5100479888,550,William G.Search Ltd
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment,2011-09-02,5100479853,2640.00,GTS Steam Cleaners
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment,2011-09-02,5100479857,2299.00,GTS Steam Cleaners
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment,2011-09-02,5100479855,2210.00,GTS Steam Cleaners
Manchester City Council,Hospitality + Trading Services,I T Provision,2011-09-02,5100479862,576,Northgate Information Solutions Ltd
