Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Professional fees,2017-08-01,5100931303,15000.00,Manchester County FA Ltd
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,2017-08-01,5100931350,1999.00,Wythenshawe Community Housing Group
Manchester City Council,Manchester Leisure,Special Events,2017-08-01,1905688786,705.88,Freak Marketing Limited
Manchester City Council,Hospitality + Trading Services,End of term vehicle lease payments,2017-08-01,5100931349,520.00,S G Equipment Finance Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-08-01,1905688908,578.08,Brake Bros Foodservice Ltd
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,2017-08-01,5100931312,15154.23,Creative Support Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-01,5100931306,5312.50,Pure Innovations Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-01,5100931260,12500.00,Manchester Womens Aid
Manchester City Council,Adult Social Care,Home Care,2017-08-01,5100931274,700.00,Early Inspirations Nursery
Manchester City Council,Adult Social Care,Payments for services,2017-08-01,5100931304,592.00,Eam Home Care Ltd
Manchester City Council,Corporate Services,Grant and subscriptions awarded,2017-08-01,5100931343,1000.00,Tameside Metropolitan Bouough
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-08-01,5100931347,4557.00,Stannah Lift Services Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-08-01,5100931297,13902.63,Manchester Working Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-08-01,5100931291,594.96,Manchester Working Ltd
Manchester City Council,Chief Executives,Professional fees,2017-08-01,5100931353,20000.00,GMCA
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2017-08-01,5100931271,137500.00,National Football Museum
Manchester City Council,Chief Executives,Hire of Premises,2017-08-01,5100931295,600.00,Chetham's Library
Manchester City Council,Chief Executives,Catering,2017-08-01,5100931295,768.00,Chetham's Library
Manchester City Council,Chief Executives,Professional fees,2017-08-01,5100931286,850.00,Health Assured Ltd
Manchester City Council,Chief Executives,Professional fees,2017-08-01,5100931288,850.00,Health Assured Ltd
Manchester City Council,Chief Executives,Professional fees,2017-08-01,5100931289,850.00,Health Assured Ltd
Manchester City Council,Chief Executives,Professional fees,2017-08-01,1905686921,8238.00,P.H.Marsden Surgery account
Manchester City Council,Regeneration Finance,Professional fees,2017-08-01,5100931298,860.00,Arboricultural Services Treework
Manchester City Council,Regeneration Finance,Stationery,2017-08-01,5100931334,527.56,Banner Group Limited
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,2017-08-01,1700073018,10260.15,Northern Gateway FEC No.5 Limited
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2017-08-02,5100931399,879.04,Canns Down Press Ltd
Manchester City Council,Manchester Leisure,Grant Payments,2017-08-02,5100931443,9167.33,Harpurhey Neighbourhood Project
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2017-08-02,5100931396,898.20,Littlehampton Book Services Ltd
Manchester City Council,Manchester Leisure,Equipment,2017-08-02,5100931308,1327.00,Groundwork & Leisure Services Ltd
Manchester City Council,Manchester Leisure,I T Provision,2017-08-02,5100931481,500.00,One Education Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-08-02,5100931449,1875.82,Didsbury in Bloom
Manchester City Council,Manchester Leisure,Professional fees,2017-08-02,5100931446,750.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Professional fees,2017-08-02,5100931368,1750.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-08-02,5100931371,1205.00,Newton Heath Locos F C
Manchester City Council,Adult Social Care,Furniture,2017-08-02,5100931651,1187.60,Eps Supplies Ltd
Manchester City Council,Adult Social Care,Furniture,2017-08-02,5100931650,536.32,Eps Supplies Ltd
Manchester City Council,Adult Social Care,Transport Coach Hire,2017-08-02,5100931419,3024.00,Saltax Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-02,5100931357,673.79,Alzheimers Society (Mcr Branch)
Manchester City Council,Adult Social Care,Rents,2017-08-02,5100931522,3137.64,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,2017-08-02,5100931521,3137.64,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,2017-08-02,5100931452,4699.42,Riverside ECHG
Manchester City Council,Adult Social Care,Rents,2017-08-02,5100931454,2484.86,Riverside ECHG
Manchester City Council,Adult Social Care,Supported Accommodation,2017-08-02,5100931506,1397.79,The Pankhurst Centre
Manchester City Council,Adult Social Care,Supported Accommodation,2017-08-02,5100931504,1352.70,The Pankhurst Centre
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-08-02,5100931684,293223.17,Central Manchester University Hosp
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-08-02,5100931684,15206.08,Central Manchester University Hosp
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-08-02,5100931684,4576.41,Central Manchester University Hosp
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-08-02,5100931682,313005.66,Central Manchester University Hosp
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-02,5100931472,3684.74,Northwards Housing Limited
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-02,5100931472,2849.24,Northwards Housing Limited
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-02,5100931472,2487.33,Northwards Housing Limited
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-02,5100931472,2442.21,Northwards Housing Limited
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-02,5100931472,1670.98,Northwards Housing Limited
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-02,5100931472,642.68,Northwards Housing Limited
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-02,5100931486,4889.00,Adactus Housing Group Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-08-02,5100931486,2780.00,Adactus Housing Group Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2017-08-02,5100931518,8900.00,Redacted Personal Information
