Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,General Payments not otherwise categorised,2013-06-03,5100644264,5000.00,Stockport Metropolitan Borough
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644288,799.45,Bs Project Services Ltd T/A
Manchester City Council,Regeneration Finance,Agency staff provision,2013-06-03,5100644288,713.58,Bs Project Services Ltd T/A
Manchester City Council,Adult Social Care,Agency staff provision,2013-06-03,5100644273,214889.64,Central Manchester University Hosp
Manchester City Council,Chief Executives,Agency staff provision,2013-06-03,5100644309,1598.45,Reed Employment Plc
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644293,3813.11,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644293,1371.24,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644293,1312.64,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644293,913.15,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644293,904.80,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644293,730.52,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644293,730.52,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644293,521.15,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,2013-06-03,5100644293,512.40,Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,2013-06-03,5100644293,1831.20,Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,2013-06-03,5100644263,809.93,TechNET IT Recruitment Ltd
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,2013-06-03,5100644306,50280.48,Manchester Working Ltd
Manchester City Council,Corporate Services,Electricity,2013-06-03,1903676975,6672.37,Bruntwood Estates Alpha
Manchester City Council,Corporate Services,Electricity,2013-06-03,1903600672,6079.69,Bruntwood Estates Alpha
Manchester City Council,Corporate Services,Rents,2013-06-03,1903552262,10980.48,Bruntwood 2000 Alpha Portfolio Ltd
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644308,2534.08,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644307,1560.56,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644320,1179.75,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644274,1172.60,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644280,1074.32,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644275,1037.79,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644225,1025.83,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644270,1004.51,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644278,1004.51,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644279,1004.51,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644281,888.03,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644267,888.03,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644260,888.03,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2013-06-03,5100644271,888.03,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Refuse Collection,2013-06-03,5100644272,552.11,PHS Group
Manchester City Council,Hospitality + Trading Services,Vehicle contract hire and leases,2013-06-03,5100644230,600.00,Lombard North Central Plc
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2013-06-03,5100644204,590.00,Marshalls Mono Ltd
Manchester City Council,Adult Social Care,ClothsUniformLaundry,2013-06-03,5100634632,665.19,The Pennine Acute Hospital Nhs Trus
Manchester City Council,Hospitality + Trading Services,Data Registration,2013-06-03,1903676990,11200.00,HMCS Traffic EC
Manchester City Council,Environment and Operations,Legal Fees,2013-06-03,5100644312,1035.00,Redacted Personal Information
Manchester City Council,Chief Executives,Legal Fees,2013-06-03,5100644314,43133.90,Redacted Personal Information
Manchester City Council,Environment and Operations,Testing Fees,2013-06-03,5100644319,5230.00,Staffordshire County Council
Manchester City Council,Chief Executives,ICT Sup & Maintnance,2013-06-03,5100644261,66635.70,Idox Software Ltd
Manchester City Council,Chief Executives,ICT Sup & Maintnance,2013-06-03,5100639111,5784.60,Idox Software Ltd
Manchester City Council,Childrens Services,Grant and subscriptions awarded,2013-06-03,5100644258,500.00,Manchester City Football Club Plc
Manchester City Council,Childrens Services,Grant and subscriptions awarded,2013-06-03,5100644262,500.00,Manchester City Football Club Plc
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2013-06-03,5100644304,6505.23,Manchester Carers Forum
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2013-06-03,5100644318,6505.23,Manchester Carers Forum
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2013-06-03,5100644298,3740.75,Manchester Carers Forum
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2013-06-03,5100644313,3740.75,Manchester Carers Forum
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2013-06-03,5100644323,3740.75,Manchester Carers Forum
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2013-06-03,5100644294,2417.61,Manchester Carers Forum
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2013-06-03,5100644317,2417.61,Manchester Carers Forum
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2013-06-03,5100644316,775.81,Manchester Carers Forum
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2013-06-03,5100644300,775.69,Manchester Carers Forum
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2013-06-03,5100644226,4424.00,Stannah Lift Services Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2013-06-03,5100644277,4321.00,Stannah Lift Services Ltd
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2013-06-03,1903659683,7153.88,General Utilities Northwest Ltd
Manchester City Council,Housing Revenue Account,General Payments not otherwise categorised,2013-06-04,5100640647,1094.56,Northwards Housing Limited
Manchester City Council,Housing Revenue Account,General Payments not otherwise categorised,2013-06-04,5100644303,1094.56,Northwards Housing Limited
Manchester City Council,Housing Revenue Account,General Payments not otherwise categorised,2013-06-04,5100644296,1094.56,Northwards Housing Limited
Manchester City Council,Chief Executives,Agency staff provision,2013-06-04,5100644336,913.68,Bennett Staff Bureau
Manchester City Council,Chief Executives,Agency staff provision,2013-06-04,5100644336,664.99,Bennett Staff Bureau
Manchester City Council,Chief Executives,Agency staff provision,2013-06-04,5100644719,3058.80,Eden Brown Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644368,837.20,Entrust Social Care
Manchester City Council,Environment and Operations,Agency staff provision,2013-06-04,5100644459,507.58,Proactive Personnel Ltd
Manchester City Council,Chief Executives,Agency staff provision,2013-06-04,5100644459,2167.75,Proactive Personnel Ltd
Manchester City Council,Chief Executives,Agency staff provision,2013-06-04,5100644459,1559.83,Proactive Personnel Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2013-06-04,5100644170,906.56,Semester Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2013-06-04,5100644189,685.30,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644168,845.15,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644188,734.01,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644177,731.32,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644173,708.70,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644183,685.30,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644180,685.30,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644185,521.15,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644169,521.15,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Agency staff provision,2013-06-04,5100644179,517.30,Semester Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2013-06-04,5100644564,36762.50,Stockport Mbc
Manchester City Council,Regeneration Finance,Training and Development,2013-06-04,1903665472,524.89,Paces Empowerment Strategies
