Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-09-03,37894083.88,TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,,
2021-09-15,17289019.79,RAIL FOR LONDON LIMITED,MTR CROSSRAIL,,
2021-09-03,15331412.64,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2021-09-15,14708666.06,RAIL FOR LONDON LIMITED,ARRIVA RAIL LONDON,,
2021-09-03,13539662.64,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
2021-09-03,12006888.70,LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,,
2021-09-03,10931568.77,LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,,
2021-09-03,10748328.43,LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,,
2021-09-03,9265227.58,LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,,
2021-08-25,7433152.82,SURFACE TRANSPORT CORP,METROPOLITAN POLICE,,
2021-09-13,7290015.62,DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,,
2021-09-03,6796893.42,LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,,
2021-09-03,6268125.11,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2021-09-07,5853796.50,TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,,
2021-09-03,5736670.04,LONDON BUS SERVICES LTD,STAGECOACH,,
2021-09-17,5030451.29,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2021-09-15,4792335.91,RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,,
2021-09-03,4707073.00,LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,,
2021-09-03,4641457.99,LONDON BUS SERVICES LTD,METROLINE WEST LTD,,
2021-09-06,4631571.53,TFL CORPORATE,NETWORK RAIL,,
2021-09-15,4581690.07,LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,,
2021-09-17,4290571.37,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
2021-09-15,4095333.57,LONDON UNDERGROUND LTD,DRAGADOS S.A.,,
2021-09-03,3958728.16,LONDON BUS SERVICES LTD,METROBUS LIMITED,,
2021-09-17,3902784.38,LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,,
2021-09-16,3840000.00,LONDON UNDERGROUND LTD,DEPT OF COMMUNITIES AND LOCAL GOVER,,
2021-09-03,3698432.27,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2021-09-03,3698233.00,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
2021-09-17,3585253.70,LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,,
2021-09-03,3480744.95,LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,,
2021-08-23,3447773.26,LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,,
2021-09-09,3301150.17,SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,,
2021-09-17,3299037.63,LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,,
2021-09-16,3246137.96,LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,,
2021-08-23,3224443.05,LONDON UNDERGROUND LTD,GBM SERVICES LTD,,
2021-09-03,3220407.69,LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,,
2021-09-15,3141375.46,LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,,
2021-08-25,3051185.57,LONDON UNDERGROUND LTD,DRAGADOS S.A.,,
2021-09-17,3043022.36,LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,,
2021-09-03,2770600.08,LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,,
2021-09-03,2761880.00,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2021-09-13,2588326.94,LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,,
2021-09-15,2417088.26,LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,,
2021-08-23,2382389.34,LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,,
2021-09-01,2331400.47,RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,,
2021-09-15,2315177.00,SURFACE TRANSPORT CORP,LONDON BOROUGH OF CAMDEN,,
2021-09-17,2247515.97,LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,,
2021-09-17,2121516.58,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2021-08-25,2033780.31,LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,,
2021-09-15,2015636.87,LONDON UNDERGROUND LTD,FERROVIAL LAING O ROURKE,,
2021-09-03,1954477.16,LONDON BUS SERVICES LTD,CT PLUS LIMITED,,
2021-09-03,1947073.10,TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,,
2021-09-17,1893765.99,LONDON BUS SERVICES LTD,STAGECOACH,,
2021-09-03,1893291.00,LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,,
2021-09-15,1819740.87,SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,,
2021-09-09,1551069.84,DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,,
2021-08-26,1537543.98,SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,,
2021-09-17,1532923.13,LONDON BUS SERVICES LTD,METROLINE WEST LTD,,
2021-09-17,1441980.10,LUL NOMINEE SSL LIMITED,THALES GRD TRANSPORTATION SYSTEMS,,
2021-08-24,1398773.13,LONDON UNDERGROUND LTD,GBM SERVICES LTD,,
2021-08-25,1301774.12,RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,,
2021-09-17,1290292.46,LONDON BUS SERVICES LTD,METROBUS LIMITED,,
2021-09-03,1252740.00,LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,,
