"sql select t.apar_id, t.amount, t.ext_inv_ref, t.account, t.voucher_date, d.apar_name, s.dim_a, s.dim_b,s1.description, s2.description as servdesc, a.description as accdesc from agltransact t"
sql inner join aglaccounts a on t.client = a.client and t.account = a.account
sql inner join asuheader d on t.client = d.client and t.apar_id = d.apar_id
sql inner join acrtrees s on t.client = s.client and t.dim_1 = s.cat_1 and s.att_agrid = '60'
sql inner join agldescription s1 on s.client = s1.client and s.dim_a = s1.dim_value and s1.attribute_id = '23'
sql inner join agldescription s2 on s.client = s2.client and s.dim_b = s2.dim_value and s2.attribute_id = '24'
sql where t.client = 'DC'
sql and t.period between '201305' and '201305'
"sql and t.account not in ('XX01','XX22','XY02')"
"sql and t.voucher_type in ('P1','P2','HA','HB','HC','HD','HE','HF','HG','HH','HI')"
sql and t.amount >= 500
"sql and d.apar_gr_id in ('C1','C2')"
sql and s.dim_b <> '460'
"sql order by s.dim_a, s.dim_b, d.apar_name"
query
,,Darlington Borough Council - Analysis of Transactions Over 500,,,,
,,Jul-13,,,,,
columns,,text description,text servdesc,apar_name,amount,accdesc,
,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account,
INSERTED DETAIL,,Resources Group,Directorate,PRICE WATERHOUSE COOPERS,7500.00,Professional Fees & Consultancy,
INSERTED DETAIL,,Resources Group,Resources,CACI LIMITED,1700.00,Ict Software Purchase,
INSERTED DETAIL,,Resources Group,Resources,CDC RESPOND,2395.59,Ict Hardware Support & Maintenance,
INSERTED DETAIL,,Resources Group,Resources,FRENCH AND LAMMING MEDIA LTD,1504.17,Marketing & Advertising,
INSERTED DETAIL,,Resources Group,Resources,GAZETTE MEDIA COMPANY,654.34,Marketing & Advertising,
INSERTED DETAIL,,Resources Group,Resources,IDOX INFORMATION SOLUTIONS LIMITED,4250.00,Consultancy Fees,
INSERTED DETAIL,,Resources Group,Resources,IDOX SOFTWARE LTD,950.00,Consultancy Fees,
INSERTED DETAIL,,Resources Group,Resources,IDOX SOFTWARE LTD,950.00,Consultancy Fees,
INSERTED DETAIL,,Resources Group,Resources,ISAPPHIRE LTD,1148.61,Marketing & Advertising,
INSERTED DETAIL,,Resources Group,Resources,KESTER ARMSTRONG,1300.00,Professional Fees & Consultancy,
INSERTED DETAIL,,Resources Group,Resources,KONICA MINOLTA BUSINESS SOLUTIONS EAST LTD,1081.52,Printing,
INSERTED DETAIL,,Resources Group,Resources,MRS ELAINE AVERIS,1100.00,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,NEIL COOKSON,866.25,Consultancy Fees
INSERTED DETAIL,,Resources Group,Resources,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,4705.16,Marketing & Advertising
INSERTED DETAIL,,Resources Group,Resources,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,4705.16,Marketing & Advertising
INSERTED DETAIL,,Resources Group,Resources,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3758.84,Marketing & Advertising
INSERTED DETAIL,,Resources Group,Resources,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,6584.58,Marketing & Advertising
INSERTED DETAIL,,Resources Group,Resources,NORTHERN ROUND DELIVERY SERVICES,1160.00,Marketing & Advertising
INSERTED DETAIL,,Resources Group,Resources,NORTHGATE INFORMATION SOLUTIONS,2750.00,Ict Software Support & Maintenance
INSERTED DETAIL,,Resources Group,Resources,NORTHGATE INFORMATION SOLUTIONS,1311.00,Other Supplies & Services
INSERTED DETAIL,,Resources Group,Resources,PHILIP CORDERY,540.00,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,ROYAL MAIL NORTH EAST,776.74,Postages
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,5466.18,Postages
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,2419.23,Postages
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,3852.47,Postages
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,625.04,Postages
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,3644.80,Postages
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,2838.00,Postages
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,625.04,Postages
INSERTED DETAIL,,Resources Group,Resources,WATERSTONS,1785.00,Internet Costs
INSERTED DETAIL,,Resources Group,Finance,NLGN,6000.00,Subscriptions
INSERTED DETAIL,,Resources Group,Finance,PRICE WATERHOUSE COOPERS,12328.20,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Finance,SECURICOR CASH SERVICES LTD,1025.51,Security Services
INSERTED DETAIL,,Resources Group,Finance,SPECIALIST COMPUTER CENTRES PLC,592.00,Ict Hardware Purchase
INSERTED DETAIL,,Resources Group,Finance,VIGLEN LTD,3036.00,Ict Hardware Purchase
INSERTED DETAIL,,Resources Group,ICT,BT TELEPHONE PAYMENT CENTRE,618.02,Telephone Costs
INSERTED DETAIL,,Resources Group,ICT,C-TECH SOLUTIONS LTD,734.49,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Resources Group,ICT,DAISY COMMUNICATIONS LTD,13618.97,Telephone Costs
INSERTED DETAIL,,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,1141.22,Telephone Costs
INSERTED DETAIL,,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,2163.14,Telephone Costs
INSERTED DETAIL,,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,950.00,Counselling Recharge
INSERTED DETAIL,,Resources Group,Human resources management,BODY 2 FIT LTD,1940.00,Physiotherapy Recharge
INSERTED DETAIL,,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,9632.50,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,11245.00,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,12147.50,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,1100.00,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,6494.00,Crb Checks
INSERTED DETAIL,,Resources Group,Human resources management,LANGTON (MEDICAL TRAINING) LTD,900.00,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,8318.65,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,856.80,Medical
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,7603.61,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,8497.41,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,MH SAFETY SOLUTIONS,3100.00,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Human resources management,P & A MEDICAL LTD,519.00,Medical
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,554.62,Repairs - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,780.48,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,ALU-FIX,980.00,Repairs - Mechanical
INSERTED DETAIL,,Resources Group,Transformation,BMM HEATERS LTD,825.00,Repairs - Mechanical
INSERTED DETAIL,,Resources Group,Transformation,BODY 2 FIT LTD,600.00,Rent Of Facilities
INSERTED DETAIL,,Resources Group,Transformation,CANON (UK) LIMITED,3742.16,Ict Hardware Purchase
INSERTED DETAIL,,Resources Group,Transformation,CANON (UK) LIMITED,3388.88,Ict Hardware Purchase
INSERTED DETAIL,,Resources Group,Transformation,CANON (UK) LIMITED,3742.16,Ict Hardware Purchase
INSERTED DETAIL,,Resources Group,Transformation,CANON (UK) LIMITED,3742.16,Ict Hardware Purchase
INSERTED DETAIL,,Resources Group,Transformation,CHRYSTAL CONSULTING,9275.00,Leasing Charges
INSERTED DETAIL,,Resources Group,Transformation,COMBINED POWER (SOUTH) LTD,2327.98,Electricity
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,6053.83,Gas
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,19158.45,Gas
INSERTED DETAIL,,Resources Group,Transformation,CROSSLING LTD,822.00,Equipment
INSERTED DETAIL,,Resources Group,Transformation,CROSSLING LTD,971.00,Equipment
INSERTED DETAIL,,Resources Group,Transformation,CROSSLING LTD,2714.00,Repairs - Mechanical
INSERTED DETAIL,,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,800.00,Cyclical - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,2295.00,Repairs - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,EXPEDIENT TRAINING SERVICES,965.00,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Transformation,GUARDIAN ELECTRICAL SOLUTIONS,2707.31,Repairs - Electrical
INSERTED DETAIL,,Resources Group,Transformation,HPS MAINTENANCE & RESTORATION LTD,800.00,Responsive Repairs (General)
INSERTED DETAIL,,Resources Group,Transformation,IBM UNITED KINGDOM LTD,959.92,Ict Software Support & Maintenance
INSERTED DETAIL,,Resources Group,Transformation,INITIAL WASHROOM SOLUTIONS,4684.43,Hygiene Services
INSERTED DETAIL,,Resources Group,Transformation,INITIAL WASHROOM SOLUTIONS,884.18,Hygiene Services
INSERTED DETAIL,,Resources Group,Transformation,INITIAL WASHROOM SOLUTIONS,638.86,Hygiene Services
INSERTED DETAIL,,Resources Group,Transformation,LLOYDS BRITISH TESTING CO LTD,610.00,Building Cleaning
INSERTED DETAIL,,Resources Group,Transformation,NES SERVICES LTD,4580.52,Security Services
INSERTED DETAIL,,Resources Group,Transformation,NES SERVICES LTD,5990.99,Security Services
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,2346.58,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,1801.62,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,2284.94,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,3270.07,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,OTIS PLC,2306.60,Cyclical-Lift Maintenance
INSERTED DETAIL,,Resources Group,Transformation,OTIS PLC,2306.60,Cyclical-Lift Maintenance
INSERTED DETAIL,,Resources Group,Transformation,PETERLEE FIRE COMPANY LTD,860.97,Cyclical - Fire Fighting Equipment
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1995.00,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1596.00,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1088.00,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,544.00,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1360.00,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SPECIALIST COMPUTER CENTRES PLC,592.00,Ict Hardware Purchase
INSERTED DETAIL,,Resources Group,Transformation,STONEGRAVE AGGREGATES LTD,15742.56,Waste Disposal
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,642.99,Electricity
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,630.87,Gas
INSERTED DETAIL,,Resources Group,Transformation,ULTIMATE COMMUNICATION SYSTEMS,824.00,Ict Hardware Purchase
INSERTED DETAIL,,Resources Group,Transformation,UPEX  ELECTRICAL DISTRIBUTORS LTD,705.60,Repairs - Electrical
INSERTED DETAIL,,Resources Group,Transformation,ZURICH INSURANCE COMPANY,530.00,Premises Insurance
INSERTED DETAIL,,Council Wide,Council Wide,GATESHEAD MBC,37000.00,Memberships
INSERTED DETAIL,,Chief Executive,Chief Executive,DARLINGTON TOWN TWINNING & INTERNATIONAL ASSOCIATION,1800.10,Conferences & Seminars
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,751.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,836.21,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,762.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,5790.48,Consultancy Fees
INSERTED DETAIL,,Place,Economic Regeneration,3 POINT MEDIA,4950.00,Projects
INSERTED DETAIL,,Place,Economic Regeneration,BIGNALL LUBRITEC LTD,2869.10,Professional Fees & Consultancy
