Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10000044,CITY OF LONDON,531010,CATERERS SERVICE CHARGES,5109673753,3258.50,2020-01-15,COMMUNITIES AND INTELLIGENCE,PUBLIC HEALTH
10000221,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109685484,10594.81,2020-01-16,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10000407,BT CONFERENCING,535000,TELEPHONY FIXED,1900047251,2268.35,2020-01-22,RESOURCES,SUPPORT COSTS
10000407,BT CONFERENCING,535000,TELEPHONY FIXED,1900047281,268.45,2020-01-22,RESOURCES,SUPPORT COSTS
10000419,ASHURST LLP,542300,LEGAL FEES,5109686917,27480.00,2020-01-20,HOUSING & REGENERATN,HOUSING SERVICES
10000428,THE PRESS ASSOCIATION LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5109677952,875.31,2020-01-06,EXTERNAL AFFAIRS,CORPORATE AND DEMOCRATIC CORE
10000428,THE PRESS ASSOCIATION LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5109682156,875.31,2020-01-29,EXTERNAL AFFAIRS,CORPORATE AND DEMOCRATIC CORE
10000526,D&AD,540012,MARKETING STRATEGY AND CONSULTANCY,5109685589,7380.00,2020-01-30,EXTERNAL AFFAIRS,SUPPORT COSTS
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109647143,2737.00,2020-01-28,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109678306,1173.00,2020-01-21,HOUSING & REGENERATN,HOUSING SERVICES
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109668123,37100.00,2020-01-13,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109671938,468,2020-01-13,PRIVATE OFFICE,CORPORATE AND DEMOCRATIC CORE
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109678569,468,2020-01-22,RESOURCES,SUPPORT COSTS
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109676432,391,2020-01-15,RESOURCES,SUPPORT COSTS
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,1900047216,8758.68,2020-01-29,RESOURCES,SUPPORT COSTS
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109669891,391,2020-01-08,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10000725,MOTT MACDONALD LIMITED,542355,OTHER PROFESSIONAL FEES,5109694735,41530.89,2020-01-31,HOUSING & REGENERATN,HOUSING SERVICES
10000725,MOTT MACDONALD LIMITED,542355,OTHER PROFESSIONAL FEES,5109694854,55546.55,2020-01-31,HOUSING & REGENERATN,HOUSING SERVICES
10000725,MOTT MACDONALD LIMITED,542355,OTHER PROFESSIONAL FEES,5109694860,43627.37,2020-01-31,HOUSING & REGENERATN,HOUSING SERVICES
10000725,MOTT MACDONALD LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109694858,29700.00,2020-01-31,HOUSING & REGENERATN,CAPITAL
10000725,MOTT MACDONALD LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109694863,37420.10,2020-01-31,HOUSING & REGENERATN,CAPITAL
10000725,MOTT MACDONALD LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109694873,32370.00,2020-01-31,HOUSING & REGENERATN,CAPITAL
10000785,HUNTRESS SEARCH LTD,504020,RECRUITMENT AGENCY FEES,5109655276,899.49,2020-01-22,RESOURCES,SUPPORT COSTS
10000785,HUNTRESS SEARCH LTD,504020,RECRUITMENT AGENCY FEES,5109665502,899.49,2020-01-21,RESOURCES,SUPPORT COSTS
10000785,HUNTRESS SEARCH LTD,504020,RECRUITMENT AGENCY FEES,5109669496,899.49,2020-01-22,RESOURCES,SUPPORT COSTS
10000785,HUNTRESS SEARCH LTD,504020,RECRUITMENT AGENCY FEES,5109676161,899.49,2020-01-22,RESOURCES,SUPPORT COSTS
10000785,HUNTRESS SEARCH LTD,504020,RECRUITMENT AGENCY FEES,5109678165,899.49,2020-01-22,RESOURCES,SUPPORT COSTS
10000804,MR REUBEN TAYLOR QC,542300,LEGAL FEES,5109691482,800,2020-01-29,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10001119,INSIGHT DIRECT UK LIMITED,536510,SOFTWARE MAINTENANCE,5109669928,131740.45,2020-01-08,RESOURCES,SUPPORT COSTS
10001119,INSIGHT DIRECT UK LIMITED,536000,MANAGE IT SERVICES,5109681442,32369.50,2020-01-31,RESOURCES,SUPPORT COSTS
10001119,INSIGHT DIRECT UK LIMITED,542355,OTHER PROFESSIONAL FEES,5109676422,1100.00,2020-01-13,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
10001456,BURO HAPPOLD LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900047217,34400.00,2020-01-10,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10001456,BURO HAPPOLD LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900047218,34400.00,2020-01-10,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10001456,BURO HAPPOLD LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900047219,26339.50,2020-01-10,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10001456,BURO HAPPOLD LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900047220,25202.00,2020-01-10,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10001937,JONES LANG LASALLE,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109666037,14743.45,2020-01-21,HOUSING & REGENERATN,HOUSING SERVICES
10001937,JONES LANG LASALLE,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109666041,1375.00,2020-01-21,HOUSING & REGENERATN,HOUSING SERVICES
10001937,JONES LANG LASALLE,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109666043,3162.50,2020-01-21,HOUSING & REGENERATN,HOUSING SERVICES
10001937,JONES LANG LASALLE,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109672445,5000.00,2020-01-13,HOUSING & REGENERATN,HOUSING SERVICES
10001945,ASK EUROPE PLC,504200,STAFF TRAINING,5109681581,1200.00,2020-01-15,RESOURCES,SUPPORT COSTS
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109685007,79020.00,2020-01-16,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109670045,342603.29,2020-01-08,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
