Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10016524,TRANSPORT FOR LONDON,544071,FUNCTIONAL BODY GRANT PAYMENT,CHAPS481,18751739.00,2016-10-31,RESOURCES,Highways and transport services
10020937,LONDON & PARTNERS,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS460,2956000.00,2016-10-20,COMMUNITIES & INTELLIGENCE,Cultural & related services
10007641,HERBERT SMITH FREEHILLS LLP,550200,PURCHASE OF LAND & BUILDINGS,CHAPS499,1697095.00,2016-11-09,Housing & Land,Housing & Land Services
18000103,LB HOUNSLOW,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900038786,1100000.00,2016-10-24,Housing,Capital
10020997,LLDC,544071,FUNCTIONAL BODY GRANT PAYMENT,CHAPS494,1056000.00,2016-11-07,RESOURCES,Highways and transport services
10026307,LONDON 2017,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS482,891500.00,2016-10-31,COMMUNITIES & INTELLIGENCE,Cultural & related services
10012021,LONDON BOROUGH OF MERTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108893975,803489.00,2016-10-19,"Development, Enterprise & Environment",Economic Development
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038815,570000.00,2016-10-31,Housing,Capital
12001472,INNOVISION,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108906100,379860.15,2016-10-18,External Affairs,Cultural & related services
10022339,TFL GROUP PROPERTY,510051,LAND/GROUND RENTS,5108921117,344729.00,2016-11-04,Housing & Land,Housing & Land Services
10022339,TFL GROUP PROPERTY,510051,LAND/GROUND RENTS,5108921119,344729.00,2016-11-04,Housing & Land,Housing & Land Services
10022339,TFL GROUP PROPERTY,510051,LAND/GROUND RENTS,5108922018,344729.00,2016-11-08,Housing & Land,Housing & Land Services
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS465,316000.00,2016-10-24,COMMUNITIES & INTELLIGENCE,Cultural & related services
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS440,316000.00,2016-11-07,COMMUNITIES & INTELLIGENCE,Cultural & related services
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5108904017,254934.55,2016-10-26,Housing,Housing services
15050001,Hackney Community College,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900038748,253034.59,2016-11-09,"Development, Enterprise & Environment",Capital
10026799,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108906163,206882.16,2016-10-19,"Development, Enterprise & Environment",Capital
18000095,LONDON BOROUGH OF WALTHAM FOREST,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900038789,190148.00,2016-10-25,Housing,Capital
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108906201,186180.09,2016-11-09,Resources,Support Costs
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108906195,178680.09,2016-11-09,Resources,Support Costs
10004347,HM TREASURY,542500,MISCELLANEOUS COSTS,CHAPS468,161006.74,2016-10-25,RESOURCES,Highways and transport services
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5108904014,143179.87,2016-10-26,Housing,Housing services
10024184,GLADESMORE COMMUNITY SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108909834,96000.00,2016-10-20,Communities and Intelligence,Childrens and education services
10025083,GNEWT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108915858,85490.00,2016-10-28,"Development, Enterprise & Environment",Environmental Initiatives
10026897,SENECA ENVIRONMENTAL SOLUTIONS LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5108909610,81180.75,2016-10-24,Housing & Land,Housing & Land Services
10022165,KEYTREE LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108910963,72702.00,2016-10-31,Housing,Capital
10009048,OFFICE FOR NATIONAL STATISTICS,542355,OTHER PROFESSIONAL FEES,5108903718,70000.00,2016-11-07,Communities and Intelligence,Economic Development
10022165,KEYTREE LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108919638,69905.50,2016-11-03,Housing,Capital
10024117,FOUND IN MUSIC LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5108909603,60000.00,2016-10-20,Communities and Intelligence,Cultural & related services
10026869,LOCAL PARTNERSHIPS,542002,CONSULTANCY-PROJECT MANAGEMENT,5108915630,59825.00,2016-11-11,Housing,Environmental & regulatory services
10024427,STEPHEN TROMANS,542300,LEGAL FEES,5108902971,57946.61,2016-10-19,Resources,Support Costs
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108900755,55166.00,2016-11-02,Resources,Support Costs
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108903800,53941.92,2016-10-26,Housing,Housing services
10026057,DRON & WRIGHT PROP CONS,510400,COMMERCIAL PROPERTY RENT,5108908474,53125.00,2016-10-18,Resources,Support Costs
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108892197,50108.00,2016-10-19,Resources,Capital
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108897101,49263.25,2016-10-26,Resources,Support Costs
10024304,SOUTH THAMES COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108899951,49195.94,2016-11-01,"Development, Enterprise & Environment",Capital
