Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108350273,9283000.00,2015-02-16,Housing,Capital
15500077,LONDON BOROUGH OF BARKING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108358136,7918673.00,2015-02-09,Housing,Capital
10007104,LONDON BOROUGH OF ENFIELD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108355824,6606000.00,2015-02-10,Housing,Capital
10007104,LONDON BOROUGH OF ENFIELD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108350441,4500000.00,2015-02-16,Housing,Capital
15500097,LONDON BOROUGH OF CAMDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108356705,3999973.00,2015-02-24,Housing,Capital
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023472,3482500.00,2015-02-26,Housing,Capital
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023381,1980000.00,2015-02-24,Housing,Capital
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900023375,1921040.00,2015-02-23,Housing,Capital
10016643,AMAS LTD,510400,COMMERCIAL PROPERTY RENT,1900023496,1673907.50,2015-02-27,Resources,Support Costs
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023075,1380000.00,2015-02-04,Housing,Capital
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022975,1350000.00,2015-02-02,Housing,Capital
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900023525,1260683.00,2015-02-27,Housing,Capital
18000196,CITY YMCA,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023258,1120125.00,2015-02-17,Housing,Capital
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023460,1026000.00,2015-02-26,Housing,Capital
10025276,THE SILVERTOWN PARTNERSHIP LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108371772,1017165.11,2015-02-25,Housing,Capital
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023076,990000.00,2015-02-04,Housing,Capital
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023350,990000.00,2015-02-20,Housing,Capital
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023519,721114.00,2015-02-27,Housing,Capital
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023487,713144.00,2015-02-26,Housing,Capital
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023483,671202.00,2015-02-26,Housing,Capital
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023475,640020.00,2015-02-26,Housing,Capital
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023481,630221.00,2015-02-26,Housing,Capital
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023480,626880.00,2015-02-26,Housing,Capital
18000094,ISLINGTON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900023203,603750.00,2015-02-12,Housing,Capital
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023015,584094.00,2015-02-02,Housing,Capital
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022958,530352.00,2015-02-02,Housing,Capital
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023036,523200.00,2015-02-02,Housing,Capital
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900023524,504273.00,2015-02-27,Housing,Capital
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023484,503402.00,2015-02-26,Housing,Capital
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023485,503402.00,2015-02-26,Housing,Capital
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022954,476800.00,2015-02-02,Housing,Capital
10022138,HARINGEY COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108355395,468215.45,2015-02-23,Development & Environment,Capital
