Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900045435,4165898.85,2019-08-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017380,BARKING COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109573305,2689577.52,2019-07-25,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
18000442,NEW CITY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900045476,2300362.32,2019-08-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000361,TOWER HAMLETS COMMUNITY HOUSING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900045389,1944327.00,2019-08-15,HOUSING,CAPITAL
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900045428,1856059.70,2019-08-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900045417,1734843.55,2019-08-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000414,NCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900045449,1505557.14,2019-08-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900045495,1443974.01,2019-08-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000452,UNITED COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900045486,1356346.46,2019-08-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000294,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900045415,1292528.73,2019-08-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
