Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10016524,TRANSPORT FOR LONDON,544093,NLE - GRANT PMT TO TFL,CHAPS 187,13021676.00,2018-06-20,RESOURCES,CAPITAL
10007104,LONDON BOROUGH OF ENFIELD,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS 145,2500000.00,2018-05-29,HOUSING,CAPITAL
10016643,AMAS LTD,510400,COMMERCIAL PROPERTY RENT,1900042157,1988077.00,2018-06-18,RESOURCES,SUPPORT COSTS
10006137,LB HILLINGDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330524,643600.61,2018-06-08,TRANSPORT & ENVIRONM,Z_CAPITAL
10023412,POCKET LIVING LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS 151,550000.00,2018-05-31,HOUSING,CAPITAL
10014161,LONDON BOROUGH OF EALING,544077,HSG GRANTS TO LOCAL AUTHORITIES,5109321368,534891.31,2018-06-06,HOUSING & REGENERATN,Z_CAPITAL
16001199,TEICOS UE SRL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330829,496641.03,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10028625,WATERSIDE PLACES,544096,HZ CONTINGENT GRANT-EXT ORG,5109339196,389987.35,2018-06-15,HOUSING & REGENERATN,Z_CAPITAL
10018835,RICHMOND UPON THAMES COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109318492,355876.20,2018-06-21,TRANSPORT & ENVIRONM,Z_CAPITAL
16001206,COMUNE DI MILANO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109332762,315182.36,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10006799,LONDON BOROUGH OF EALING,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS 199,257028.04,2018-06-22,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
16000681,EUROCITIES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109332687,210596.28,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001279,FUTURE CITIES CATAPULT (EUROS),544075,GRANTS TO EXTERNAL ORGANISATIONS,5109332719,203798.17,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042203,201151.00,2018-06-06,HOUSING & REGENERATN,Z_CAPITAL
10016689,BLISS EVENTS MANAGEMENT LIMITED,542330,EVENT MANAGEMENT FEE,5109335800,200000.00,2018-06-13,HOUSING & REGENERATN,HOUSING SERVICES
16001208,CML,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330434,181406.69,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001237,POLITECNICO DI MILANO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109332628,158177.07,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001271,ALTICELABS SA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330442,150567.61,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10015554,PROBRAND LTD,536611,WIRELESS LOCAL AREA NETWORK,5109293752,144565.58,2018-06-07,TECHNOLOGY GROUP,Z_CAPITAL
10028471,MORLEY COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330135,140573.02,2018-06-01,TRANSPORT & ENVIRONM,Z_CAPITAL
16001202,LISBOA E-NOVA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330754,122547.58,2018-06-07,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001214,CEIIA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109289029,121313.61,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001223,EMEL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330355,120717.89,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001200,POLIEDRA - POLITECNICO DI MILANO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330724,120204.99,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001287,URBANDNA  (EURO PAYMENTS),544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330507,115448.09,2018-06-22,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10026057,DRON & WRIGHT PROP CONS,510400,COMMERCIAL PROPERTY RENT,5109339414,111562.50,2018-06-19,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109327740,98352.47,2018-06-20,RESOURCES,Z_CAPITAL
16001216,INSTITUTO SUPERIOR TÉCNICO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109334954,96311.33,2018-06-12,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001215,CEFRIEL S.CONS.R.L.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109297083,90488.78,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001251,BURGAS MUNICIPALITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330470,86190.67,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
16001197,EDP DISTRIBUICAO SA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330791,85005.14,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10017009,MORE LONDON,510050,PROPERTY SERVICE CHARGES,1900042264,82928.25,2018-06-18,RESOURCES,SUPPORT COSTS
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109334261,82077.36,2018-06-22,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
16001205,NHP S.R.L.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109332653,77498.07,2018-06-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10016689,BLISS EVENTS MANAGEMENT LIMITED,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109335243,75000.00,2018-06-11,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10006811,ENERGY SAVING TRUST LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109325314,69600.00,2018-06-08,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10020169,LONDON BOROUGH OF NEWHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109288947,68177.18,2018-06-14,TRANSPORT & ENVIRONM,Z_CAPITAL
16001273,SIEMENS PUBLIC LIMITED COMPANY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109330716,66238.92,2018-06-07,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10028835,SPORTSAID,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109343456,65176.89,2018-06-22,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042202,64384.00,2018-06-06,HOUSING & REGENERATN,Z_CAPITAL
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042280,60000.00,2018-06-21,HOUSING & REGENERATN,Z_CAPITAL
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042281,60000.00,2018-06-21,HOUSING & REGENERATN,Z_CAPITAL
18000120,KENISTON HOUSING ASSOCIATION LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042209,60000.00,2018-06-11,HOUSING & REGENERATN,Z_CAPITAL
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109329089,56007.70,2018-06-20,RESOURCES,SUPPORT COSTS
