Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000043,PARAGON COMMUNITY HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037605,78000.00,2016-07-05,Housing,Capital
15500125,LONDON BOROUGH OF CROYDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108736807,75682.52,2016-06-27,Housing,Capital
10027068,KINGSLEY HALL CHURCH & COMMUNITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108835102,68213.17,2016-07-20,Housing,Housing services
10006059,LB OF HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108828288,66881.00,2016-07-12,Development & Environment,Capital
10017470,COMPUTACENTER,536510,SOFTWARE MAINTENANCE,5108795127,64694.05,2016-06-28,Resources,Support Costs
13003052,HARROW COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108807297,62162.76,2016-07-13,Development & Environment,Capital
10003277,NLA MEDIA ACCESS LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108814025,61965.09,2016-06-28,External Affairs,Corporate and democratic core
10020702,ROCKET SCIENCE UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108834580,61457.75,2016-07-19,Communities and Intelligence,Cultural & related services
10006059,LB OF HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108823213,56650.50,2016-07-19,Development & Environment,Capital
10026057,DRON & WRIGHT PROP CONS,510400,COMMERCIAL PROPERTY RENT,5108828456,53125.00,2016-07-12,Resources,Support Costs
10025083,GNEWT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108817980,51535.00,2016-06-30,"Development, Enterprise & Environment",Environmental Initiatives
10016904,GREENWICH LEISURE LTD,510010,PROPERTY MANAGEMENT FEES,5108799432,50000.00,2016-06-29,Housing & Land,Housing & Land Services
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108816728,49263.25,2016-07-20,Resources,Support Costs
10016524,TRANSPORT FOR LONDON,542060,PLANNING & DEVELOPMENT CONSULTANCY,5108823549,49000.00,2016-07-07,Development & Environment,Development Control
15500145,ROYAL BOROUGH OF GREENWICH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108807356,48739.00,2016-07-07,Development & Environment,Capital
10011455,LONDON TRAVELWATCH,544071,FUNCTIONAL BODY GRANT PAYMENT,CHAPS255,43000.00,2016-07-06,RESOURCES,Highways and transport services
10002789,GVA GRIMLEY LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108798425,40453.30,2016-07-19,Housing & Land,Housing & Land Services
10023404,PUBLIC HEALTH ENGLAND,502010,SECONDED STAFF,5108734252,40000.00,2016-07-20,Communities and Intelligence,Public Health
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037764,40000.00,2016-07-13,Housing,Capital
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037765,40000.00,2016-07-13,Housing,Capital
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037766,40000.00,2016-07-13,Housing,Capital
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037767,40000.00,2016-07-13,Housing,Capital
10027131,PAYMENT CARD SOLUTIONS (UK) LTD,542355,OTHER PROFESSIONAL FEES,5108828631,39681.24,2016-07-12,Communities and Intelligence,Community Development
15500080,LONDON BOROUGH OF HOUNSLOW,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108810709,36702.40,2016-07-13,Development & Environment,Economic Development
10025083,GNEWT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108817985,36266.00,2016-06-30,"Development, Enterprise & Environment",Environmental Initiatives
13000520,BARHALE CONSTRUCTION PLC,542002,CONSULTANCY-PROJECT MANAGEMENT,5108836549,36080.02,2016-07-22,Housing & Land,Housing & Land Services
10006419,LB TOWER HAMLETS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108798482,35676.00,2016-07-01,Development & Environment,Economic Development
10025238,AOS SECURITY LTD,510025,SECURITY SERVICES (GUARDS),5108832889,34356.25,2016-07-19,Resources,Cultural & related services
10026897,SENECA ENVIRONMENTAL SOLUTIONS LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5108830318,33699.48,2016-07-15,Housing & Land,Housing & Land Services
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900035915,33150.00,2016-07-07,Housing,Capital
10020702,ROCKET SCIENCE UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108835891,30678.00,2016-07-22,Communities and Intelligence,Cultural & related services
10006581,WANDSWORTH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108811750,30000.00,2016-07-06,"Development, Enterprise & Environment",Environmental Initiatives
10025080,INMIDTOWN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108819563,30000.00,2016-07-04,Development & Environment,Economic Development
10006811,ENERGY SAVING TRUST LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108818417,29600.00,2016-07-19,Housing,Housing services
10017067,PREVISTA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108819345,28728.17,2016-07-04,"Development, Enterprise & Environment",Economic Development
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5108829517,27752.55,2016-07-14,Resources,Support Costs
15050001,WESTMINSTER CITY COUNCIL,510500,RATES,1900037581,27335.00,2016-07-01,Resources,Cultural & related services
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5108825138,26689.08,2016-07-11,Resources,Support Costs
10024951,HSNO,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108824194,25889.00,2016-07-08,Housing,Capital
15500400,LONDON BOROUGH OF SOUTHWARK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108805082,25512.50,2016-07-06,Development & Environment,Capital
10022416,SAVILLS (UK) LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108801257,25266.20,2016-07-05,Housing & Land,Housing & Land Services
10021665,SOUND CONNECTIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108813207,24825.00,2016-06-27,Communities and Intelligence,Childrens and education services
10007901,OVE ARUP & PARTNERS LTD,542355,OTHER PROFESSIONAL FEES,5108799359,24816.57,2016-06-28,Development & Environment,Economic Development
13000063,EDF ENERGY,510100,ELECTRICITY,1900037644,23252.06,2016-07-21,Resources,Support Costs
10024857,CTI DIGITAL,536000,MANAGE IT SERVICES,5108806995,23100.00,2016-07-14,Resources,Support Costs
13002265,ATKINS LTD,542060,PLANNING & DEVELOPMENT CONSULTANCY,5108799751,22989.20,2016-06-29,Development & Environment,Development Control
10027143,HOTEL ELEPHANT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108812115,22620.98,2016-07-11,Development & Environment,Capital
10002410,RESERVE FORCES & CADETS ASSOCIA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108801436,20000.00,2016-07-06,Communities and Intelligence,Childrens and education services
10022138,HARINGEY COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108622130,20000.00,2016-06-27,"Development, Enterprise & Environment",Economic Development
10024542,LITTLE RED IDEAS LIMITED,540026,DATA HOSTING EMAIL DESIGN AND TRANSMISSION INC SMS,5108830455,20000.00,2016-07-18,Communities and Intelligence,Cultural & related services
10025631,AKRAM KHAN COMPANY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108823928,20000.00,2016-07-08,Communities and Intelligence,Cultural & related services
10018802,LSE ENTERPRISE,542050,RESEARCH & STUDY FEES,5108831688,19650.00,2016-07-22,Development & Environment,Planning Policy
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108808122,19511.34,2016-07-06,Assembly & Secretariat,Central services
10016643,AMAS LTD,510400,COMMERCIAL PROPERTY RENT,1900037602,19391.14,2016-07-13,Resources,Support Costs
10021875,REGENERIS CONSULTING LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108813157,19250.00,2016-07-04,Development & Environment,Economic Development
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5108797937,19186.67,2016-06-29,Housing & Land,Housing & Land Services
10023080,SIRIUS CORPORATION LTD,536000,MANAGE IT SERVICES,5108830485,18750.00,2016-07-15,Resources,Support Costs
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540030,PR COST PRODUCT COST & PR FEES,5108808102,18365.29,2016-07-06,"Development, Enterprise & Environment",Economic Development
16000902,ENTRUST LIMITED,536510,SOFTWARE MAINTENANCE,5108818374,17859.03,2016-07-20,Resources,Support Costs
10016938,ICM RESEARCH LIMITED,542050,RESEARCH & STUDY FEES,5108762084,17500.00,2016-06-30,Communities and Intelligence,Cultural & related services
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5108817952,16875.00,2016-06-30,Resources,Support Costs
18000211,PHOENIX COMMUNITY HOUSE ASSOC,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037620,16000.00,2016-07-08,Housing,Capital
10015889,REWARD GATEWAY (UK) LTD,504702,CHILDCARE VOUCHERS,5108831636,15993.12,2016-07-18,Resources,Support Costs
10020920,SKILLS FUNDING AGENCY,502010,SECONDED STAFF,5108817071,15538.00,2016-06-29,"Development, Enterprise & Environment",Economic Development
10011017,CORPORATE DOCUMENT SERVICES LTD,533000,PRINTING,5108819984,15291.15,2016-07-18,Development & Environment,Planning Policy
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108798452,15224.00,2016-06-28,Housing,Housing services
10024124,WE MADE THAT,542060,PLANNING & DEVELOPMENT CONSULTANCY,5108824511,15000.00,2016-07-08,Development & Environment,Economic Development
10002789,GVA GRIMLEY LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108767285,14842.50,2016-07-19,Housing & Land,Housing & Land Services
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108808120,14787.43,2016-07-06,Assembly & Secretariat,Central services
10020920,SKILLS FUNDING AGENCY,502010,SECONDED STAFF,5108814166,14141.00,2016-06-29,"Development, Enterprise & Environment",Economic Development
10020702,ROCKET SCIENCE UK LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108824182,14000.00,2016-07-08,Communities and Intelligence,Cultural & related services
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5108816446,13942.60,2016-06-28,Resources,Support Costs
10007901,OVE ARUP & PARTNERS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108819515,13895.40,2016-07-20,"Development, Enterprise & Environment",Economic Development
10018405,RED ROOM EVENTS LTD,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108788095,13669.50,2016-07-06,Communities and Intelligence,Cultural & related services
10004455,BERWIN LEIGHTON PAISNER,542300,LEGAL FEES,5108825127,13578.50,2016-07-13,Housing & Land,Housing & Land Services
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5108834646,13500.00,2016-07-19,Resources,Support Costs
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5108808106,12022.17,2016-07-06,Communities and Intelligence,Cultural & related services
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108801279,11928.89,2016-06-28,External Affairs,Corporate and democratic core
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108816526,11755.00,2016-07-06,Communities and Intelligence,Cultural & related services
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108808053,11643.25,2016-07-06,Assembly & Secretariat,Central services
10008276,LOCAL AUTHORITY PENSION FUND (LPFA),501000,PENSION COSTS,1900037595,11030.25,2016-07-13,Resources,Economic Development
10020626,LIVITY LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108820030,10805.68,2016-07-21,Development & Environment,Economic Development
10016668,ATIYA HASSAN,542330,EVENT MANAGEMENT FEE,5108825750,10150.00,2016-07-13,Communities and Intelligence,Cultural & related services
10020256,ACTION LEARNING ASSOCIATES LTD,504200,STAFF TRAINING,5108823357,10000.00,2016-07-07,Resources,Support Costs
10025322,GOODGYM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108831608,10000.00,2016-07-18,Communities and Intelligence,Cultural & related services
10026436,RED FOX PROJECTS LTD,542002,Consultancy-Project Management,CHAPS236,10000.00,2016-07-05,COMMUNITIES & INTELLIGENCE,Cultural & related services
10024427,STEPHEN TROMANS,542300,LEGAL FEES,5108818538,9948.00,2016-07-04,Resources,Support Costs
14001067,MICHAEL PAGE UK LTD,502000,AGENCY STAFF,5108807225,9900.00,2016-06-28,Resources,Support Costs
10017458,TRANSPORT TRADING LTD,542320,SHARED SERVICES FEES,5108816990,9885.00,2016-07-20,Housing,Planning Policy
10018802,LSE ENTERPRISE,542050,RESEARCH & STUDY FEES,5108831687,9800.00,2016-07-22,Development & Environment,Planning Policy
10009468,TRUSTMARQUE SOLUTIONS,542100,IT CONSULTANCY,5108817790,9500.00,2016-07-20,Resources,Support Costs
10017256,OPEN IQ,542100,IT CONSULTANCY,5108825148,9500.00,2016-07-14,Resources,Support Costs
10026782,ROSEHILL TRADERS ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108733061,9488.22,2016-06-29,Development & Environment,Capital
10011777,ACTICA CONSULTING LIMITED,542100,IT CONSULTANCY,5108830679,9250.00,2016-07-22,Assembly & Secretariat,Central services
10008004,COPYRIGHT LICENSING AGENCY LTD,536510,SOFTWARE MAINTENANCE,5108816993,9177.48,2016-06-29,Resources,Support Costs
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108813318,9143.82,2016-07-18,Resources,Support Costs
10017322,SERVOCA SECURE SOLUTIONS,510025,SECURITY SERVICES (GUARDS),5108813693,9036.97,2016-06-27,Resources,Support Costs
10014666,BARTON WILLMORE,542002,CONSULTANCY-PROJECT MANAGEMENT,5108800677,9034.39,2016-07-07,Housing & Land,Housing & Land Services
10021069,SOCIAL FINANCE LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108835893,9000.00,2016-07-21,Housing,Housing services
10003560,EVERSHEDS,542300,LEGAL FEES,5108817022,8853.60,2016-06-29,Housing,Capital
10027189,ROSE GROGAN,542300,LEGAL FEES,5108823894,8522.16,2016-07-08,Resources,Support Costs
10020261,GREATER LONDON VOLUNTEERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108832298,8000.00,2016-07-20,Communities and Intelligence,Community Development
10026929,RAMBOLL ENVIRON UK LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108811686,7600.00,2016-07-12,Development & Environment,Development Control
10003560,EVERSHEDS,542300,LEGAL FEES,5108828436,7282.00,2016-07-15,Housing & Land,Housing & Land Services
10009443,BT GLOBAL SERVICES,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900037615,7255.69,2016-07-22,Resources,Support Costs
16001111,BAYERISCHE MOTOREN WERKE AG,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108810670,7126.00,2016-07-08,"Development, Enterprise & Environment",Environmental Initiatives
10026178,PREDERI LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108834699,6612.50,2016-07-19,"Development, Enterprise & Environment",Economic Development
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108831061,6427.00,2016-07-18,Housing,Housing services
10016706,BUILDING RESEARCH EST. LTD (BRE),544075,GRANTS TO EXTERNAL ORGANISATIONS,5108825242,6290.00,2016-07-11,"Development, Enterprise & Environment",Economic Development
10016706,BUILDING RESEARCH EST. LTD (BRE),544075,GRANTS TO EXTERNAL ORGANISATIONS,5108825223,6260.00,2016-07-20,"Development, Enterprise & Environment",Economic Development
10000221,AECOM INFRASTRUCTURE & ENVIRONMENT,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108825438,6044.60,2016-07-11,"Development, Enterprise & Environment",Environmental Initiatives
10014170,LONDON BOROUGH OF ISLINGTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108799364,5850.00,2016-06-29,"Development, Enterprise & Environment",Economic Development
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108813316,5624.95,2016-07-18,Resources,Support Costs
10015554,PROBRAND LTD,536000,MANAGE IT SERVICES,5108814037,5535.00,2016-07-05,Resources,Support Costs
10026789,WANSTEAD PLAYGROUND ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108824399,5500.00,2016-07-11,"Development, Enterprise & Environment",Economic Development
12001741,2CV RESEARCH,542050,RESEARCH & STUDY FEES,5108817594,5400.00,2016-06-30,Assembly & Secretariat,Central services
10016904,GREENWICH LEISURE LTD,510620,FIRE AND SAFETY EQUIPMENT,5108808141,5211.80,2016-07-12,Housing & Land,Housing & Land Services
15050001,UNMBRELLA COLLECTIVE,542355,OTHER PROFESSIONAL FEES,1900037590,5200.00,2016-07-05,Communities and Intelligence,Cultural & related services
10003560,EVERSHEDS,542300,LEGAL FEES,5108819427,5183.20,2016-07-05,Housing & Land,Housing & Land Services
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108813384,5070.00,2016-07-18,Housing,Planning Policy
10025132,AGL COMMUNICATIONS OR AGL,504200,STAFF TRAINING,5108819009,5000.00,2016-07-04,Communities and Intelligence,Community Development
12000158,AECOM LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108824229,5000.00,2016-07-08,Housing & Land,Housing & Land Services
10004184,PINSENT MASONS,542300,LEGAL FEES,5108831849,4965.02,2016-07-20,Housing,Capital
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5108823887,4940.50,2016-07-13,Housing & Land,Housing & Land Services
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540030,PR COST PRODUCT COST & PR FEES,5108808105,4931.27,2016-07-06,"Development, Enterprise & Environment",Economic Development
10016930,HOMES & COMMUNITIES AGENCY,542355,OTHER PROFESSIONAL FEES,5108814082,4895.03,2016-06-28,Housing & Land,Housing & Land Services
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108822462,4622.18,2016-07-20,Communities and Intelligence,Cultural & related services
12000117,TNS UK LTD,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5108823191,4500.00,2016-07-20,Communities and Intelligence,Corporate and democratic core
14001067,MICHAEL PAGE UK LTD,502000,AGENCY STAFF,5108828407,4500.00,2016-07-14,Resources,Support Costs
15500012,LONDON BOROUGH OF ISLINGTON,544063,INCOME MAX EXPENSES,5108819219,4428.00,2016-07-20,Resources,Corporate and democratic core
12000158,AECOM LTD,542355,OTHER PROFESSIONAL FEES,5108801902,4377.00,2016-07-12,Development & Environment,Economic Development
15050001,TURNAMMS,542001,CONSULTANCY  EVALUATION ASSESSMENT,1900037584,4368.55,2016-07-07,Resources,Support Costs
10024857,CTI DIGITAL,536000,MANAGE IT SERVICES,5108813632,4333.33,2016-06-29,Resources,Support Costs
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108798441,4312.82,2016-07-04,Housing,Planning Policy
10020436,SECUREDATA EUROPE LIMITED,536200,COMPUTER SOFTWARE,5108795181,4258.72,2016-07-13,Resources,Support Costs
10022210,PROFILE SECURITY SERVICES LTD,510025,SECURITY SERVICES (GUARDS),5108801287,4236.72,2016-06-28,Housing & Land,Housing & Land Services
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108819987,4108.16,2016-07-07,Communities and Intelligence,Cultural & related services
10002165,CAPITA LEARNING & DEVELOPMENT,504200,STAFF TRAINING,5108798418,4075.00,2016-06-29,Resources,Support Costs
12000158,AECOM LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108818924,4000.00,2016-07-14,Housing & Land,Housing & Land Services
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",1900037580,3901.19,2016-06-29,Resources,Support Costs
10026330,HOLLY LANG LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5108830740,3900.00,2016-07-15,Development & Environment,Development Control
10020436,SECUREDATA EUROPE LIMITED,536200,COMPUTER SOFTWARE,5108768703,3892.80,2016-07-13,Resources,Support Costs
10003560,EVERSHEDS,542355,OTHER PROFESSIONAL FEES,1900001725,3865.85,2016-07-06,Housing & Land,Housing & Land Services
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5108811142,3822.11,2016-07-13,Resources,Support Costs
10004184,PINSENT MASONS,542300,LEGAL FEES,5108831848,3749.00,2016-07-20,Housing,Capital
10021208,RAPLEYS LLP,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5108828472,3727.50,2016-07-12,"Development, Enterprise & Environment",Environmental Initiatives
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",1900037513,3547.63,2016-06-28,Resources,Support Costs
