Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
15500400,LONDON BOROUGH OF SOUTHWARK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108774235,39620838.00,2016-06-22,Housing,Capital
10016524,TRANSPORT FOR LONDON,544093,NLE - GRANT PMT TO TFL,CHAPS168,10498562.00,2016-06-03,RESOURCES,Highways and transport services
10016643,AMAS LTD,510400,COMMERCIAL PROPERTY RENT,1900037480,2008689.00,2016-06-21,Resources,Support Costs
10006036,LONDON BOROUGH OF HACKNEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108756954,1940298.00,2016-06-02,Housing,Capital
10026307,LONDON 2017,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS208,1783000.00,2016-06-22,COMMUNITIES & INTELLIGENCE,Cultural & related services
10023412,POCKET LIVING 2013 LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108798408,1609712.32,2016-06-08,Housing,Capital
18000226,VETERANS AID,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900036650,936000.00,2016-06-08,Housing,Capital
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900036638,630000.00,2016-06-01,Housing,Capital
10006799,LONDON BOROUGH OF EALING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108788688,498761.85,2016-05-31,Development & Environment,Capital
13000155,NETWORK RAIL INFRASTRUCTURE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108787185,360000.00,2016-06-14,"Development, Enterprise & Environment",Capital
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037459,344678.00,2016-06-17,Housing,Capital
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS172,316000.00,2016-06-06,COMMUNITIES & INTELLIGENCE,Cultural & related services
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS201,316000.00,2016-06-20,COMMUNITIES & INTELLIGENCE,Cultural & related services
10026530,FINANCIAL DATA MANAGEMENT LTD,540027,PRINTING FOR MARKETING MATERIALS,5108791859,307572.20,2016-06-01,Assembly & Secretariat,Central services
10006059,LB OF HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108798411,288985.00,2016-06-09,Development & Environment,Capital
18000226,VETERANS AID,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900036651,288000.00,2016-06-08,Housing,Capital
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037455,255000.00,2016-06-16,Housing,Capital
10002766,LONDON COUNCILS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108797506,248922.00,2016-06-07,"Development, Enterprise & Environment",Highways and transport services
15050001,ST WILLIAM HOMES LLP,542300,LEGAL FEES,1900001713,248000.00,2016-06-22,Housing & Land,Housing & Land Services
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108786797,240010.39,2016-06-08,Development & Environment,Capital
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108801308,230000.00,2016-06-14,Communities and Intelligence,Cultural & related services
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS186,229500.00,2016-06-13,COMMUNITIES & INTELLIGENCE,Cultural & related services
16000681,EUROCITIES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108805633,229296.13,2016-06-24,Communities and Intelligence,Economic Development
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108786795,226077.64,2016-06-08,Development & Environment,Capital
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037460,221850.00,2016-06-17,Housing,Capital
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900035935,207000.00,2016-06-10,Housing,Capital
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108794678,200000.00,2016-06-06,"Development, Enterprise & Environment",Economic Development
10025276,THE SILVERTOWN PARTNERSHIP LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108801424,199915.52,2016-06-14,Housing,Capital
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037417,182000.00,2016-06-10,Housing,Capital
10006799,LONDON BOROUGH OF EALING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108788608,168044.68,2016-06-15,Development & Environment,Capital
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037416,160000.00,2016-06-10,Housing,Capital
18000103,LB HOUNSLOW,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900037418,160000.00,2016-06-10,Housing,Capital
