Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000151,LONDON BOROUGH OF REDBRIDGE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044777,6678000.00,2019-05-08,HOUSING & REGENERATN,CAPITAL
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109538321,1536231.00,2019-05-20,HOUSING & REGENERATN,HOUSING SERVICES
10022975,POPLAR HARCA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109529312,880133.96,2019-05-22,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044834,785957.00,2019-05-16,HOUSING,CAPITAL
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044783,678305.00,2019-05-09,HOUSING,CAPITAL
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044872,624000.00,2019-05-22,HOUSING & REGENERATN,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044728,615000.00,2019-04-29,HOUSING & REGENERATN,CAPITAL
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044891,608928.00,2019-05-24,HOUSING & REGENERATN,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044729,585000.00,2019-04-29,HOUSING & REGENERATN,CAPITAL
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109524409,547706.15,2019-04-29,TRANSPORT & ENVIRONM,CAPITAL
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044782,513030.00,2019-05-09,HOUSING,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044727,450000.00,2019-04-29,HOUSING & REGENERATN,CAPITAL
10019572,BYTES SOFTWARE SERVICES,536200,COMPUTER SOFTWARE,5109522830,447481.18,2019-05-15,RESOURCES,SUPPORT COSTS
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109528139,440000.00,2019-05-22,TRANSPORT & ENVIRONM,CAPITAL
10014161,LONDON BOROUGH OF EALING,544077,HSG GRANTS TO LOCAL AUTHORITIES,5109516080,376901.00,2019-04-30,HOUSING & REGENERATN,CAPITAL
10029320,CGI IT UK LTD,542355,OTHER PROFESSIONAL FEES,5109516023,359645.26,2019-05-01,CORPORATE MANAGEMENT,CENTRAL SERVICES
10028326,HACKNEY CO-OP. DEVELOPMENTS CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109524858,316080.45,2019-05-08,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
18000033,POPLAR HARCA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044817,276242.00,2019-05-13,HOUSING,CAPITAL
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109523843,254934.55,2019-04-30,HOUSING & REGENERATN,HOUSING SERVICES
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044719,180000.00,2019-04-29,HOUSING & REGENERATN,CAPITAL
10006419,L B TOWER HAMLETS,544063,INCOME MAXIMISATION EXPENSES,5109523002,174650.00,2019-05-02,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10023680,FREE THE CHILDREN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109541942,144000.00,2019-05-24,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109523848,143719.87,2019-04-30,HOUSING & REGENERATN,HOUSING SERVICES
