Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108828368,9524709.00,2016-07-25,Housing,Capital
10026307,London 2017,542500,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS301,891500.00,2016-07-29,COMMUNITIES & INTELLIGENCE,Cultural & related services
18000032,SWAN HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900037997,752000.00,2016-08-10,Housing,Capital
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038031,647500.00,2016-08-16,Housing,Capital
15500145,ROYAL BOROUGH OF GREENWICH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108846780,567735.80,2016-08-03,Communities and Intelligence,Economic Development
10006811,ENERGY SAVING TRUST LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108837772,500000.00,2016-08-16,Development & Environment,Capital
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038000,397609.00,2016-08-10,Housing,Capital
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038018,362500.00,2016-08-11,Housing,Capital
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038017,320000.00,2016-08-11,Housing,Capital
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS280,316000.00,2016-07-25,COMMUNITIES & INTELLIGENCE,Cultural & related services
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS313,316000.00,2016-08-08,COMMUNITIES & INTELLIGENCE,Cultural & related services
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108848395,280000.00,2016-08-05,Communities and Intelligence,Cultural & related services
