Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
15500400,LONDON BOROUGH OF SOUTHWARK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108445631,21854768.00,2015-06-17,Housing,Capital
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108446541,12658000.00,2015-06-03,Housing,Capital
10023412,POCKET LIVING 2013 LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108480900,1681915.00,2015-06-25,Housing,Capital
10016643,AMAS LTD,510400,COMMERCIAL PROPERTY RENT,1900027337,1673907.50,2015-06-19,Resources,Support Costs
10023412,POCKET LIVING 2013 LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108467640,819735.92,2015-06-09,Housing,Capital
10025276,THE SILVERTOWN PARTNERSHIP LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108469823,798300.18,2015-06-17,Housing,Capital
10020632,ST MUNGOS BROADWAY,542800,HSG-ROUGH SLEEPING,5108469490,720000.00,2015-06-12,Housing,Housing services
10014160,LONDON BOROUGH RICHMOND UPON THAMES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108480527,600000.00,2015-06-25,Development & Environment,Capital
10020827,BRITISH MUSEUM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108450628,411056.47,2015-06-10,Development & Environment,Capital
10006059,LB OF HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108479516,343591.94,2015-06-24,Development & Environment,Capital
10022120,ONE HOUSING GROUP LIMITED,542800,HSG-ROUGH SLEEPING,5108451167,330614.75,2015-06-26,Housing,Housing services
CPO,EVERSHEDS LLP (CARDIFF),542420,CLAIM SETTLEMENTS,1900027351,316500.00,2015-06-08,Housing,Capital
10021190,SAINT JOHN OF GOD HOSPITALLER SERVI,542800,HSG-ROUGH SLEEPING,5108475078,235730.73,2015-06-25,Housing,Housing services
10023412,POCKET LIVING 2013 LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108465325,180967.71,2015-06-09,Housing,Capital
10010680,SKILLS FESTIVAL COMPANY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108468907,105000.00,2015-06-11,Development & Environment,Economic Development
10025834,DAVID LOCK ASSOCIATES LTD,542050,RESEARCH & STUDY FEES,5108456931,100000.00,2015-06-15,Development & Environment,Planning Policy
10020632,ST MUNGOS BROADWAY,537000,GRANTS TO EXTERNAL ORGANISATIONS,5108412918,99490.75,2015-06-22,Housing,Housing services
15500036,ROYAL BOROUGH OF KINGSTON UPON THAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108463214,97926.97,2015-06-04,Development & Environment,Capital
10006419,LB TOWER HAMLETS,544076,HSG GRANTS TO REGISTERED PROVIDERS,5108469507,90000.00,2015-06-12,Housing,Capital
10017095,SUSTAIN,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108475011,89909.96,2015-06-19,"Development, Enterprise & Environment",Environmental & regulatory services
10014157,LONDON BOROUGH OF BROMLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108451303,86521.53,2015-06-08,Development & Environment,Capital
13002540,VITAL ENERGI UTILITES LTD,510010,PROPERTY MANAGEMENT FEES,5108467592,81295.00,2015-06-12,Housing & Land,Housing & Land Services
10017009,MORE LONDON,510050,PROPERTY SERVICE CHARGES,1900027338,78257.50,2015-06-03,Resources,Support Costs
10024272,RICHMOND PARK ACADEMY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108421604,70200.00,2015-06-15,Communities and Intelligence,Childrens and education services
13002932,CAMWAY FACILITIES MAINTENANCE LTD,510052,GROUNDS MAINTENANCE,5108470211,67247.50,2015-06-18,Housing & Land,Housing & Land Services
10024171,ST PAULS TRUST SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108479977,59600.00,2015-06-24,Communities and Intelligence,Childrens and education services
10003560,EVERSHEDS,542300,LEGAL FEES,5108473745,55903.30,2015-06-18,Housing,Capital
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108463703,55228.19,2015-06-24,Housing,Environmental & regulatory services
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108457229,55166.00,2015-06-23,Resources,Support Costs
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108457792,53916.96,2015-06-17,Resources,Support Costs
10022795,3SC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108461793,53532.21,2015-06-02,Communities and Intelligence,Childrens and education services
