Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5109101595,838.6,2017-07-26,Resources,Support Costs
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5109108130,838.6,2017-08-03,Resources,Support Costs
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5109118189,838.6,2017-08-16,Resources,Support Costs
10000221,AECOM INFRASTRUCTURE & ENVIRONMENT,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109112577,9994.00,2017-08-09,"Development, Enterprise & Environment",Environmental Initiatives
10000396,COMPUTERS IN PERSONNEL LTD,536510,SOFTWARE MAINTENANCE,5109122946,1990.00,2017-08-01,Resources,Support Costs
10000411,CENTAUR COMMUNICATIONS LTD,533100,PUBLICATIONS & PERIODICALS,5109105223,3480.00,2017-07-26,Assembly & Secretariat,Corporate and democratic core
10000428,THE PRESS ASSOCIATION LTD,540030,PR COST PRODUCT COST & PR FEES,5109107398,816.57,2017-07-27,External Affairs,Corporate and democratic core
10000513,MONO EUROPE LTD,530000,FURNITURE & EQUIPMENT,5109118198,633.39,2017-07-26,Private Office,Corporate and democratic core
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",1900040509,3821.66,2017-08-01,Resources,Support Costs
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130656,1254.00,2017-08-10,Resources,Support Costs
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130617,562,2017-08-10,Resources,Support Costs
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130625,485,2017-08-10,Resources,Corporate and democratic core
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130615,387,2017-08-10,"Development, Enterprise & Environment",Highways and transport services
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130657,387,2017-08-10,Resources,Corporate and democratic core
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130653,387,2017-08-10,"Development, Enterprise & Environment",Planning Policy
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130616,310,2017-08-10,"Development, Enterprise & Environment",Economic Development
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130620,1164.00,2017-08-15,Resources,Support Costs
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130621,1124.00,2017-08-15,Resources,Support Costs
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130622,774,2017-08-15,Resources,Support Costs
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130623,1344.00,2017-08-16,Resources,Support Costs
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130661,970,2017-08-16,Resources,Support Costs
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130652,485,2017-08-17,Resources,Support Costs
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109130663,11010.00,2017-08-18,Resources,Capital
10000547,GOWLING WLG (UK) LLP,542300,LEGAL FEES,5109130880,4000.00,2017-08-10,Housing & Land,Housing & Land Services
10000679,OTM (UK) LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109131037,500,2017-08-11,Communities and Intelligence,Cultural & related services
10000772,DENTONS UKMEA LLP,542300,LEGAL FEES,5109120636,2500.00,2017-08-17,Housing & Land,Housing & Land Services
10000789,TUBE LINES LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5109105089,592.78,2017-08-03,Resources,Support Costs
10000789,TUBE LINES LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5109124949,14072.65,2017-08-16,Resources,Support Costs
10001119,INSIGHT DIRECT UK LIMITED,542100,IT CONSULTANCY,5109122470,16999.00,2017-08-18,Housing,Housing services
10001119,INSIGHT DIRECT UK LIMITED,542100,IT CONSULTANCY,5109122468,8800.00,2017-08-18,Housing,Housing services
10001396,ARTS MARKETING ASSOCIATION,542355,OTHER PROFESSIONAL FEES,5109126988,1950.00,2017-08-07,Communities and Intelligence,Cultural & related services
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109106682,77972.67,2017-07-26,"Development, Enterprise & Environment",Environmental Initiatives
10001984,TURNER & TOWNSEND PROJECT MAGAG,542002,CONSULTANCY-PROJECT MANAGEMENT,5109105887,3250.00,2017-07-26,Housing & Land,Housing & Land Services
10002165,CAPITA LEARNING & DEVELOPMENT,504200,STAFF TRAINING,5109117095,2725.00,2017-08-16,Resources,Support Costs
10002509,BROMLEY COLLEGE OF FURTHER & HI,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109115104,328831.73,2017-08-10,"Development, Enterprise & Environment",Capital
10002509,BROMLEY COLLEGE OF FURTHER & HI,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109115104,7287.00,2017-08-10,"Development, Enterprise & Environment",Capital
10002527,XEROX (UK) LTD,536300,COMPUTER HARDWARE,5109106732,12857.38,2017-07-27,Resources,Support Costs
10002540,PERFORMING RIGHTS SOCIETY LTD,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109120934,417.46,2017-07-27,External Affairs,Cultural & related services
10002638,SETON LTD,536300,COMPUTER HARDWARE,5109121821,1168.00,2017-08-01,Resources,Support Costs
10002638,SETON LTD,533010,STATIONERY,5109131040,424.8,2017-08-14,Resources,Support Costs
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5109126383,19186.67,2017-08-14,Housing & Land,Housing & Land Services
10003560,EVERSHEDS SUTHERLAND (INT) LLP,542300,LEGAL FEES,5109117562,3475.80,2017-08-02,Housing,Housing services
10003560,EVERSHEDS SUTHERLAND (INT) LLP,542300,LEGAL FEES,5109127255,2777.60,2017-08-07,Housing & Land,Housing & Land Services
10004044,WORDWAVE INTERNATIONAL LTD T/A DTI,542323,TRANSLATION SIGN LANGUAGE,5109121625,559,2017-07-28,External Affairs,Corporate and democratic core
10004230,GL HEARN LTD,542355,OTHER PROFESSIONAL FEES,5109122321,2000.00,2017-08-01,Housing & Land,Housing & Land Services
10004230,GL HEARN LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109105321,540,2017-08-01,Housing & Land,Housing & Land Services
10004598,PORT OF LONDON AUTHORITY,542355,OTHER PROFESSIONAL FEES,5109107385,17703.74,2017-07-31,Housing & Land,Housing & Land Services
10004619,BT SERVICE AGILITY,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900040465,3149.58,2017-08-09,Resources,Support Costs
10004619,BT SERVICE AGILITY,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900040458,429.46,2017-08-09,Resources,Support Costs
10004830,DTZ DEBENHAM TIE LEUNG LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109106549,1000.00,2017-07-26,Housing & Land,Housing & Land Services
10004830,DTZ DEBENHAM TIE LEUNG LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109092941,8156.50,2017-07-31,Housing,Housing services
10005636,PITNEY BOWES LTD,535300,POSTAGE,5109116168,954.65,2017-08-07,Resources,Support Costs
10006137,LB HILLINGDON,542060,PLANNING & DEVELOPMENT CONSULTANCY,5109110767,16530.00,2017-07-26,"Development, Enterprise & Environment",Development Control
10006137,LB HILLINGDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109118128,52723.25,2017-08-09,"Development, Enterprise & Environment",Capital
10006393,LB BEXLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109115741,33000.00,2017-07-26,"Development, Enterprise & Environment",Development Control
10006419,LB TOWER HAMLETS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109104998,115193.49,2017-08-09,"Development, Enterprise & Environment",Capital
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109116311,16418.86,2017-08-03,"Development, Enterprise & Environment",Capital
10006799,LONDON BOROUGH OF EALING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109095832,331613.33,2017-08-08,"Development, Enterprise & Environment",Capital
10006799,LONDON BOROUGH OF EALING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109116898,13308.29,2017-08-09,"Development, Enterprise & Environment",Capital
10006799,LONDON BOROUGH OF EALING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109125089,100000.00,2017-08-16,"Development, Enterprise & Environment",Cultural & related services
10007542,Zurich Municipal,542400,General Insurance,CHAPS328,5000.00,2017-08-14,Resources,Z_SUPPORT COSTS
10007586,LEVEL 3 COMMUNICATIONS UK LTD,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900040434,4869.76,2017-07-27,Resources,Support Costs
10007755,CDW LTD,536000,MANAGE IT SERVICES,5109110324,688.28,2017-07-31,Resources,Support Costs
10007901,OVE ARUP & PARTNERS LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109116405,31000.00,2017-08-02,"Development, Enterprise & Environment",Economic Development
10007901,OVE ARUP & PARTNERS LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109116407,19200.00,2017-08-02,"Development, Enterprise & Environment",Economic Development
10007901,OVE ARUP & PARTNERS LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109116404,10011.67,2017-08-02,"Development, Enterprise & Environment",Economic Development
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109103067,16500.00,2017-08-10,"Development, Enterprise & Environment",Environmental Initiatives
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109130963,12882.94,2017-08-10,"Development, Enterprise & Environment",Environmental Initiatives
10007901,OVE ARUP & PARTNERS LTD,542355,OTHER PROFESSIONAL FEES,5109120991,19701.69,2017-08-15,"Development, Enterprise & Environment",Economic Development
10008276,LOCAL AUTHORITY PENSION FUND (LPFA),542355,OTHER PROFESSIONAL FEES,5109125679,405,2017-08-15,Resources,Support Costs
10009048,OFFICE FOR NATIONAL STATISTICS,542321,PAYROLL SERVICES FEES,5109118169,35000.00,2017-07-25,Communities and Intelligence,Economic Development
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109105294,2152.36,2017-07-26,Resources,Support Costs
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109110726,1564.42,2017-08-02,Resources,Support Costs
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109110729,1541.93,2017-08-02,Resources,Support Costs
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109115435,836.4,2017-08-09,Resources,Support Costs
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109115437,618.61,2017-08-09,Resources,Support Costs
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109120459,751.54,2017-08-16,Resources,Support Costs
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109120462,511.25,2017-08-16,Resources,Support Costs
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109120463,283.23,2017-08-16,Resources,Support Costs
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109125710,280000.00,2017-08-04,Communities and Intelligence,Cultural & related services
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109125715,60000.00,2017-08-07,"Development, Enterprise & Environment",Economic Development
10009443,BT GLOBAL SERVICES,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900040412,7381.94,2017-07-24,Resources,Support Costs
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109100173,915.6,2017-07-25,"Development, Enterprise & Environment",Environmental Initiatives
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109110542,2538.90,2017-07-26,Communities and Intelligence,Cultural & related services
10011017,CORPORATE DOCUMENT SERVICES LTD,540100,PHOTOGRAPHY & VIDEO,5109110535,945,2017-07-26,"Development, Enterprise & Environment",Planning services
10011017,CORPORATE DOCUMENT SERVICES LTD,540028,PRINTING FOR CUSTOMER INFO MATERIALS,5109110541,876.75,2017-07-26,External Affairs,Cultural & related services
10011017,CORPORATE DOCUMENT SERVICES LTD,540020,PROMOTIONS INCENTIVES MERCHANDISE GIVE-AWAYS,5109110537,855.2,2017-07-26,Communities and Intelligence,Cultural & related services
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109110539,756,2017-07-26,Communities and Intelligence,Cultural & related services
10011017,CORPORATE DOCUMENT SERVICES LTD,540020,PROMOTIONS INCENTIVES MERCHANDISE GIVE-AWAYS,5109110451,613.2,2017-07-26,Communities and Intelligence,Cultural & related services
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109110453,607.95,2017-07-26,External Affairs,Support Costs
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109110452,519.75,2017-07-26,Communities and Intelligence,Cultural & related services
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109110543,257.25,2017-07-26,External Affairs,Support Costs
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109042051,309.75,2017-08-03,Communities and Intelligence,Community Development
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109117662,11461.80,2017-08-16,Communities and Intelligence,Community Development
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109117658,4049.85,2017-08-16,Communities and Intelligence,Community Development
10011017,CORPORATE DOCUMENT SERVICES LTD,533000,PRINTING,5109117657,2062.20,2017-08-16,Communities and Intelligence,Community Development
10011017,CORPORATE DOCUMENT SERVICES LTD,533000,PRINTING,5109117656,1835.40,2017-08-16,Communities and Intelligence,Public Health
10011017,CORPORATE DOCUMENT SERVICES LTD,540100,PHOTOGRAPHY & VIDEO,5109117660,684.6,2017-08-16,Communities and Intelligence,Cultural & related services
