Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10000072,STEER,542051,CONSULTANCY-COMMISSIONED REPORT,5109612720,54759.00,2019-10-14,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10000072,STEER,542051,CONSULTANCY-COMMISSIONED REPORT,5109612720,39759.00,2019-10-14,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10000072,STEER,542051,CONSULTANCY-COMMISSIONED REPORT,5109619379,37780.00,2019-10-24,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5109644677,7726.42,2019-11-06,RESOURCES,SUPPORT COSTS
10000194,CITY SPRINT (UK) LTD,535400,COURIERS,1900046128,262.18,2019-10-28,RESOURCES,SUPPORT COSTS
10000221,AECOM LIMITED,502020,CONTRACTORS,5109620954,8755.79,2019-10-29,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",HIGHWAYS AND TRANSPORT SERVICES
10000407,BT CONFERENCING,535000,TELEPHONY FIXED,1900045334,2546.54,2019-11-06,RESOURCES,SUPPORT COSTS
10000428,THE PRESS ASSOCIATION LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5109623131,875.31,2019-10-29,EXTERNAL AFFAIRS,CORPORATE AND DEMOCRATIC CORE
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109617473,729,2019-10-17,RESOURCES,SUPPORT COSTS
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109621451,10183.00,2019-10-17,HOUSING & REGENERATN,HOUSING SERVICES
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109617370,7275.00,2019-10-22,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109620899,468,2019-10-23,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,5109622741,468,2019-10-24,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
