Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
15500235,LONDON BOROUGH OF TOWER HAMLETS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108876720,9001326.00,2016-09-09,Housing,Capital
10026307,London 2017,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS367,891500.00,2016-08-31,COMMUNITIES & INTELLIGENCE,Cultural & related services
10017866,JACK MORTON WORLDWIDE,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108859969,778787.00,2016-09-07,External Affairs,Cultural & related services
16001208,CML,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108881261,650288.83,2016-09-14,Communities and Intelligence,Economic Development
16001206,COMUNE DI MILANO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108872052,391355.45,2016-09-07,Communities and Intelligence,Economic Development
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038056,344678.00,2016-08-22,Housing,Capital
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS387,316000.00,2016-09-12,COMMUNITIES & INTELLIGENCE,Cultural & related services
99999999,BRITISH PARALYMPIC ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS346,300000.00,2016-08-22,COMMUNITIES & INTELLIGENCE,Cultural & related services
10026799,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108871506,249160.79,2016-09-07,Development & Environment,Capital
15500077,LONDON BOROUGH OF BARKING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108861140,189317.49,2016-08-22,"Development, Enterprise & Environment",Economic Development
10025276,THE SILVERTOWN PARTNERSHIP LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108855096,165992.06,2016-08-31,Housing,Capital
10004347,HM TREASURY,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS353,161006.74,2016-08-24,RESOURCES,Highways and transport services
10022165,KEYTREE LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108876723,160650.00,2016-09-09,Housing,Capital
10020101,DRS DATA SERVICES LIMITED,542355,OTHER PROFESSIONAL FEES,5108860426,156326.91,2016-09-16,Assembly & Secretariat,Central services
18000119,CATALYST COMMUNITIES H.A. LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038341,154365.00,2016-08-25,Housing,Capital
16001237,POLITECNICO DI MILANO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108875314,144890.88,2016-09-09,Communities and Intelligence,Economic Development
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5108848519,143179.87,2016-08-24,Housing,Housing services
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038410,129000.00,2016-09-12,Housing,Capital
18000060,INQUILAB HOUSING ASSOCIATION LIMITE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038462,123750.00,2016-09-16,Housing,Capital
18000119,CATALYST COMMUNITIES H.A. LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038345,110000.00,2016-08-25,Housing,Capital
15500148,WESTMINSTER CITY COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108843250,101771.79,2016-08-25,"Development, Enterprise & Environment",Economic Development
10001984,TURNER & TOWNSEND PROJECT MAGAG,542002,CONSULTANCY-PROJECT MANAGEMENT,5108860422,98896.32,2016-08-31,Housing,Environmental & regulatory services
10026799,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108855973,95143.36,2016-08-24,Development & Environment,Capital
18000119,CATALYST COMMUNITIES H.A. LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038343,95000.00,2016-08-25,Housing,Capital
15500405,ISLINGTON COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108859977,93940.00,2016-09-07,Development & Environment,Capital
10026897,SENECA ENVIRONMENTAL SOLUTIONS LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5108867028,91713.23,2016-09-02,Housing & Land,Housing & Land Services
10026897,SENECA ENVIRONMENTAL SOLUTIONS LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5108867027,87711.43,2016-09-02,Housing & Land,Housing & Land Services
10025276,THE SILVERTOWN PARTNERSHIP LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108855096,83984.93,2016-08-31,Housing,Capital
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108848397,80000.00,2016-09-01,"Development, Enterprise & Environment",Economic Development
10017009,MORE LONDON,510050,PROPERTY SERVICE CHARGES,1900038411,79076.75,2016-09-12,Resources,Support Costs
10006458,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108866471,77937.34,2016-08-31,Development & Environment,Capital
10026897,SENECA ENVIRONMENTAL SOLUTIONS LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5108871501,77137.01,2016-09-06,Housing & Land,Housing & Land Services
10003479,CONSTRUCTION IND TRG BRD (CITB),544075,GRANTS TO EXTERNAL ORGANISATIONS,5108848352,75085.28,2016-08-24,Development & Environment,Economic Development
16001223,EMEL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108822631,69526.49,2016-08-23,Communities and Intelligence,Economic Development
10006458,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108866469,68019.90,2016-08-31,Development & Environment,Capital
18000119,CATALYST COMMUNITIES H.A. LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038342,67770.00,2016-08-25,Housing,Capital
18000119,CATALYST COMMUNITIES H.A. LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900038361,67770.00,2016-08-30,Housing,Capital
10003560,EVERSHEDS,542300,LEGAL FEES,5108867303,61518.00,2016-09-01,Housing & Land,Housing & Land Services
10021880,RODMA,510010,PROPERTY MANAGEMENT FEES,5108876777,57584.67,2016-09-12,Housing & Land,Housing & Land Services
16001206,COMUNE DI MILANO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108872052,54210.62,2016-09-07,Communities and Intelligence,Economic Development
10022165,KEYTREE LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108876729,53550.00,2016-09-09,Housing,Capital
10026057,DRON & WRIGHT PROP CONS,510400,COMMERCIAL PROPERTY RENT,5108876719,53125.00,2016-09-13,Resources,Support Costs
10014115,DELOITTE LLP,542002,CONSULTANCY-PROJECT MANAGEMENT,5108812913,51047.50,2016-08-25,Housing,Housing services
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108856034,50136.42,2016-08-24,Housing,Housing services
10017108,THAMES FESTIVAL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108855989,50000.00,2016-09-07,External Affairs,Cultural & related services
