,,Darlington Borough Council - Analysis of Transactions Over £500,,,,,
,,Dec-15,,,,,
,,,,,,,
,,,,,,,
columns,,text description,text servdesc,apar_name,order_id,amount,accdesc
,,Directorate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Resources Group,Resources,DE-POEL,0,506.11,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,FLOWERS BY NATTRASS,0,550,Materials
INSERTED DETAIL,,Resources Group,Resources,ISAPPHIRE LTD,3076392,"1,124.42",Marketing & Advertising
INSERTED DETAIL,,Resources Group,Resources,KOMODO DESIGN LTD,3076393,648.48,Marketing & Advertising
INSERTED DETAIL,,Resources Group,Resources,LOCAL GOVERNMENT ASSOCIATION,3076137,"1,737.66",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,MICHAEL PAGE INTERNATIONAL,3069451,866.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,MICHAEL PAGE INTERNATIONAL,3069451,"1,303.75",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,MICHAEL PAGE INTERNATIONAL,3069451,"1,522.50",Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Resources,MRS ELAINE AVERIS,3077039,750,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,MRS GILLIAN KANE,3076798,"1,500.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,NEWSQUEST MEDIA GROUP,3066389,552,Marketing & Advertising
INSERTED DETAIL,,Resources Group,Resources,NORTHGATE PUBLIC SERVICES (UK) LTD,3064412,952.2,Other Supplies & Services
INSERTED DETAIL,,Resources Group,Resources,ROYAL MAIL NORTH EAST,0,706.99,Postages
INSERTED DETAIL,,Resources Group,Resources,TERESA TAYLOR,3076148,"1,350.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Resources,THOMSON REUTERS,3076800,"2,489.00",Subscriptions
INSERTED DETAIL,,Resources Group,Resources,THOMSON REUTERS,3076801,"1,965.00",Subscriptions
INSERTED DETAIL,,Resources Group,Resources,THOMSON REUTERS,3076802,"2,313.00",Subscriptions
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"1,885.59",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"1,362.15",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"9,386.12",Postages
INSERTED DETAIL,,Resources Group,Resources,WHISTL UK LIMITED,0,"1,708.58",Postages
INSERTED DETAIL,,Resources Group,Finance,2E2 UK LIMITED,0,"5,606.25",Other Supplies & Services
INSERTED DETAIL,,Resources Group,Finance,ACE LTD,0,"2,400.00",Other Supplies & Services
INSERTED DETAIL,,Resources Group,Finance,COLLIERS INTERNATIONAL,3076341,661.88,Other Supplies & Services
INSERTED DETAIL,,Resources Group,Finance,LG FUTURES,3075308,"1,325.00",Subscriptions
INSERTED DETAIL,,Resources Group,Finance,MEADOWS ROAD CONSTRUCTION LTD - (IN LIQUIDATION),0,"2,135.93",Other Supplies & Services
INSERTED DETAIL,,Resources Group,Finance,MORGAN KAI LIMITED,3076697,"3,898.66",Ict Software Support & Maintenance
INSERTED DETAIL,,Resources Group,Finance,REDCAR & CLEVELAND BOROUGH COUNCIL,0,"5,472.00",Ict Hardware Support & Maintenance
INSERTED DETAIL,,Resources Group,Finance,THE COPYRIGHT LICENSING AGENCY LTD,0,"4,094.31",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Finance,THORLUX LIGHTING,0,940.52,Other Supplies & Services
INSERTED DETAIL,,Resources Group,ICT,CISILION LTD,3072097,"5,600.00",Ict Hardware Purchase
INSERTED DETAIL,,Resources Group,ICT,VIRGIN MEDIA BUSINESS,0,"16,245.20",Ict Hardware Support & Maintenance
INSERTED DETAIL,,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,3067048,"2,254.00",Counselling Recharge
INSERTED DETAIL,,Resources Group,Human resources management,BODY 2 FIT LTD,3067051,"1,540.00",Physiotherapy Recharge
INSERTED DETAIL,,Resources Group,Human resources management,BOND DICKINSON,3065636,"4,484.00",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,0,"2,547.00",DBS Checks
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,3067011,"9,391.34",Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,MH SAFETY SOLUTIONS,3076444,"1,125.00",Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Human resources management,SYD STRIKE TRAINING SOLUTIONS,3076556,520,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Transformation,ARROW INDUSTRIAL GROUP LTD,3074829,897,Repairs - Door Entry System
INSERTED DETAIL,,Resources Group,Transformation,ARROW INDUSTRIAL GROUP LTD,3074181,574.25,Repairs - Door Entry System
INSERTED DETAIL,,Resources Group,Transformation,ARROW INDUSTRIAL GROUP LTD,3073699,"5,916.00",Repairs - Door Entry System
INSERTED DETAIL,,Resources Group,Transformation,BUNZL CLEANING & HYGIENE SUPPLIES,3076020,535.68,Cleaning Materials & Consumables
INSERTED DETAIL,,Resources Group,Transformation,COMBINED POWER (SOUTH) LTD,0,"1,370.01",Electricity
