Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2010-06-01,64996.92,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2010-06-01,29632.28,Cabinet Office,ECOVERT FM LTD,,
2010-06-02,32500.00,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2010-06-02,200000.00,Cabinet Office,CAPACITY BUILDERS UK LTD,,
2010-06-02,53783.51,Cabinet Office,FUJITSU SERVICES LTD,,
2010-06-02,124360.82,Buying Solutions,HM TREASURY,,
2010-06-02,170775.00,Buying Solutions,LIVERPOOL CITY COUNC,,
2010-06-07,77740.14,Cabinet Office,BARCLAYCARD BANK PLC,,
2010-06-07,37808.14,Cabinet Office,ECOVERT FM LTD,,
2010-06-07,65913.00,Cabinet Office,MEKON LTD,,
2010-06-07,162764.37,Buying Solutions,GLOBAL CROSSING,,
2010-06-08,81434.79,Cabinet Office,ECOVERT FM LTD,,
2010-06-08,921526.89,Cabinet Office,ECOVERT FM LTD,,
2010-06-08,57641.51,Cabinet Office,ECOVERT FM LTD,,
2010-06-08,28441.33,Cabinet Office,ECOVERT FM LTD,,
2010-06-08,76907.00,Cabinet Office,NCVO,,
2010-06-09,82269.70,Cabinet Office,PA CONSULTING SERVICES LTD,,
2010-06-09,33550.15,Buying Solutions,FIELD FISHER WATERHO,,
2010-06-09,75535.13,Buying Solutions,GLOBAL CROSSING,,
2010-06-09,48000.00,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2010-06-10,382409.00,Cabinet Office,CHARITIES AID FOUNDATION,,
2010-06-10,37800.00,Cabinet Office,VERIZON UK LTD,,
2010-06-11,60545.00,Cabinet Office,DELOITTE MCS LTD,,
2010-06-11,31251.74,Cabinet Office,LEXIS NEXIS BUTTERWORTHS,,
2010-06-11,387450.73,Cabinet Office,CAPITA BUSINESS SERVICES LTD,,
2010-06-11,140127.26,Cabinet Office,DWP NORCROSS,,
2010-06-11,25107.44,Buying Solutions,GLOBAL CROSSING,,
2010-06-14,119875.00,Cabinet Office,DEXTER BROWN LTD,,
2010-06-14,1000000.00,Cabinet Office,ECOVERT FM LTD,,
2010-06-14,43864.16,Cabinet Office,EVERSHEDS LLP,,
2010-06-14,95161.00,Cabinet Office,HOUSE OF COMMONS,,
2010-06-16,26302.68,Cabinet Office,BERKSHIRE CONSULTANCY LTD,,
2010-06-16,200000.00,Cabinet Office,CAPACITY BUILDERS UK LTD,,
2010-06-16,250000.00,Cabinet Office,DEPARTMENT FOR BUSINESS INNOVATION AND SKILLS,,
2010-06-16,253036.39,Cabinet Office,KING STURGE LLP,,
2010-06-16,203479.46,Cabinet Office,NB REAL ESTATE,,
2010-06-16,45504.19,Cabinet Office,TREASURY SOLICITORS DEPT,,
2010-06-16,1457610.00,Buying Solutions,GLOBAL CROSSING,,
2010-06-16,67000.00,Buying Solutions,CABINET OFFICE VOTES,,
2010-06-17,284812.22,Cabinet Office,AIRSCAPE LTD,,
2010-06-17,168379.85,Cabinet Office,FUJITSU SERVICES LTD,,
