Payment Date,Amount,Benificiary Name,Organisational Unit
2014-04-01,7360.50,NEW PROSPECTS ASSOCIATION LIMITED,Adult Social Care
2014-04-01,10164.66,NEW PROSPECTS ASSOCIATION LIMITED,Adult Social Care
2014-04-01,28286.07,ISOS HOUSING LIMITED,Adult Social Care
2014-04-01,14988.33,HARBOUR SUPPORT SERVICES,Adult Social Care
2014-04-01,9764.02,ST ANNE'S COMMUNITY SERVICES,Adult Social Care
2014-04-01,37000.00,INLINE,Adult Social Care
2014-04-01,2930.83,MENCAP,Adult Social Care
2014-04-01,3189.96,MENCAP,Adult Social Care
2014-04-01,5538.80,MENCAP,Adult Social Care
2014-04-01,8625.00,PLACES FOR PEOPLE INDIVIDUAL SUPPORT,Adult Social Care
2014-04-01,2699.23,NORCARE LTD,Adult Social Care
2014-04-01,2699.24,NORCARE LTD,Adult Social Care
2014-04-01,5250.75,TYNE HOUSING ASSOCIATION LTD (337319),Adult Social Care
2014-04-01,3469.39,COQUET TRUST,Adult Social Care
2014-04-01,698.10,NORTECH,Adult Social Care
2014-04-01,812.41,NORTECH,Adult Social Care
2014-04-01,1004.76,MILBURY  CARE  SERVICES,Adult Social Care
2014-04-01,45583.00,CREATIVE SUPPORT LTD,Adult Social Care
2014-04-01,7249.92,RICHMOND FELLOWSHIP LTD,Adult Social Care
2014-04-01,2626.26,TURNING POINT SERVICES LTD,Adult Social Care
2014-04-01,2626.26,TURNING POINT SERVICES LTD,Adult Social Care
2014-04-01,2095.08,HANOVER HOUSING ASSOCIATION,Adult Social Care
2014-04-01,2083.33,HOME HOUSING ASSOCIATION LTD,Adult Social Care
2014-04-01,7617.83,MENTAL HEALTH MATTERS,Adult Social Care
2014-04-02,300.00,INCOME MANAGEMENT,"Children, Young People & Learning"
2014-04-02,268.98,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,120.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,283.36,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,184.05,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,120.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,268.98,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,106.66,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,24.09,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,150.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,150.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,268.98,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,300.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,25.71,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,78.88,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,232.32,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,120.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,184.05,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,120.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,283.36,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,731.56,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,268.98,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,100.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,120.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,100.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,120.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,48.42,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,100.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,120.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,157.76,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,161.92,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,3.60,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,134.49,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,268.98,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,180.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,268.98,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,84.74,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,283.36,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,368.10,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,400.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,1000.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,100.00,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,283.36,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
2014-04-02,295.68,SWIFT - FOSTER CARER PAYMENTS,"Children, Young People & Learning"
