Payment Date,Amount,Benificiary Name,Organisational Unit
2014-07-01,292.90,COUNCIL TAX REFUND,General Fund Financing
2014-07-01,1128.65,COUNCIL TAX REFUND,General Fund Financing
2014-07-01,1251.39,COUNCIL TAX REFUND,General Fund Financing
2014-07-01,285.75,COUNCIL TAX REFUND,General Fund Financing
2014-07-01,730.00,COUNCIL TAX REFUND,General Fund Financing
2014-07-01,309.68,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,360.00,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,461.48,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,600.00,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,1521.76,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,918.40,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,392.32,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,548.98,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,323.08,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,1183.96,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,358.92,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,320.80,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,3027.44,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,1365.64,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,20591.39,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,1204.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,720.00,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,392.32,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,440.00,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,1651.20,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,356.68,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,461.48,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,269.16,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,1146.12,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,345.08,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,360.00,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,600.00,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,360.00,HOUSING BENEFIT,Finance & Commercial Services
2014-07-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
