Payment Date,Amount,Benificiary Name,Organisational Unit
2017-01-31,18.87,BYRON HAMBURGERS,Children's & Education Services
2017-01-31,169.50,AZTEC CHEMICALS LTD,Cultural & Related Services
2017-01-31,56.67,AMZ ProCook Ltd UK,Children's & Education Services
2017-01-31,103.40,ALLANDA LTD,Holding A/C
2017-01-31,130.05,ABSOLUTE PERFORMANCE LIMITED,Cultural & Related Services
2017-01-31,193.62,C & G NEVE LTD,Children's & Education Services
2017-01-31,90.98,C & G NEVE LTD,Children's & Education Services
2017-01-31,81.63,C & G NEVE LTD,Children's & Education Services
2017-01-31,90.08,C & G NEVE LTD,Children's & Education Services
2017-01-31,21.67,C & G NEVE LTD,Children's & Education Services
2017-01-31,532.55,C & G NEVE LTD,Adult Social Care
2017-01-31,84.28,C & G NEVE LTD,Children's & Education Services
2017-01-31,997.95,C & G NEVE LTD,Adult Social Care
2017-01-31,161.54,C & G NEVE LTD,Children's & Education Services
2017-01-31,151.65,C & G NEVE LTD,Children's & Education Services
2017-01-31,156.32,C & G NEVE LTD,Children's & Education Services
2017-01-31,88.01,C & G NEVE LTD,Children's & Education Services
2017-01-31,33.44,C & G NEVE LTD,Children's & Education Services
2017-01-31,121.33,C & G NEVE LTD,Children's & Education Services
2017-01-31,71.94,C & G NEVE LTD,Children's & Education Services
2017-01-31,156.68,C & G NEVE LTD,Children's & Education Services
2017-01-31,192.24,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,144.96,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,78.93,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,76.77,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,145.79,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,161.76,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,126.60,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,161.76,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,189.02,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,214.96,BILL@TRAVEL.CLOUD,Children's & Education Services
2017-01-31,30.00,VUE NCS CITB HS&E,Housing Revenue Account
2017-01-31,95.42,MOJO HELPDESK,Children's & Education Services
2017-01-31,5.93,KRYSTAL,Central Services
2017-01-31,8.37,BAKO NORTHERN & SCOTLAND,Adult Social Care
2017-01-31,384.70,BAKO NORTHERN & SCOTLAND,Adult Social Care
2017-01-31,0.42,BAKO NORTHERN & SCOTLAND,Adult Social Care
2017-01-31,23.40,SP  SHERWOOD DIARY,Children's & Education Services
2017-01-31,16.67,LUL TICKET MACHINE,Children's & Education Services
2017-01-31,79.17,TALKTALK BUSINESS,Adult Social Care
2017-01-31,22.49,COFFEE SUPPLIES DIRECT,Central Services
2017-01-31,43.33,TK MAXX,Children's & Education Services
2017-01-31,19.98,TK MAXX,Children's & Education Services
2017-01-31,12.47,TK MAXX,Children's & Education Services
2017-01-31,15.83,TK MAXX,Children's & Education Services
2017-01-31,8.33,.GOV.UK,Housing Services
2017-01-31,139.00,THE CATERER,Children's & Education Services
2017-01-31,24.00,UCAS,Children's & Education Services
2017-01-31,99.84,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,603.32,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,79.87,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,1096.96,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,370.32,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,360.98,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,423.22,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,379.30,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,529.24,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,772.04,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,693.22,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,423.19,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,378.51,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,70.14,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,696.40,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,94.71,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,423.38,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,340.73,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,318.23,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,97.60,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,529.24,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,468.85,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,368.98,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,705.84,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,211.20,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,340.73,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,382.24,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,79.87,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,458.71,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,651.51,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,673.63,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,330.34,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,221.95,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,530.18,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,77.84,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,94.71,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,293.89,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,552.52,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,70.14,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,110.84,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,211.20,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,340.73,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,420.70,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,97.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,547.78,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,737.58,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,73.66,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,293.89,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,988.78,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2017-01-31,6.50,PRODUCT SUPPORT AG,Children's & Education Services
2017-01-31,18.77,DUNELM LTD,Children's & Education Services
2017-01-31,18.32,DUNELM LTD,Children's & Education Services
2017-01-31,74.55,ASDA HOME SHOPPING CAR,Children's & Education Services
2017-01-31,1.00,ASDA HOME SHOPPING CAR,Children's & Education Services
