Payment Date,Amount,Benificiary Name,Organisational Unit
2014-09-01,302.37,COUNCIL TAX REFUND,General Fund Financing
2014-09-01,1347.73,COUNCIL TAX REFUND,General Fund Financing
2014-09-01,566.00,NNDR,General Fund Financing
2014-09-01,420.43,NNDR,General Fund Financing
2014-09-01,274.46,COUNCIL TAX REFUND,General Fund Financing
2014-09-01,1587.00,COUNCIL TAX REFUND,General Fund Financing
2014-09-01,491.36,HOUSING REFUND PAYMENTS - BSS ONLY,Housing Revenue Account
2014-09-01,266.20,HOUSING REFUND PAYMENTS - BSS ONLY,Housing Revenue Account
2014-09-01,462.49,DVLA,Environment & Leisure
2014-09-01,535.00,HOUSING REFUND PAYMENTS - BSS ONLY,Housing Revenue Account
2014-09-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,320.00,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,323.08,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,360.00,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,415.40,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,562.37,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,1001.00,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,359.96,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,2520.41,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,1260.96,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,553.78,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,1993.66,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,321.41,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,265.22,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,530.20,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,364.60,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,276.92,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,2798.99,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,256.71,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,280.00,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,412.56,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,711.44,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,482.70,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,400.00,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,998.01,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,300.00,HOUSING BENEFIT,Finance & Commercial Services
2014-09-01,292.66,Redacted Personal Data,Adult Social Care
2014-09-01,384.55,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
2014-09-01,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,Adult Social Care
