Payment Date,Amount,Benificiary Name,Organisational Unit
2017-02-01,283.36,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,731.56,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,90.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,158.82,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,268.98,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,100.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,488.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,295.68,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,150.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,268.98,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,300.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,268.98,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,268.98,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,295.68,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,283.36,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,120.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,162.86,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,499.56,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,150.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,150.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,150.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,268.98,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,295.68,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,295.68,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,295.68,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,300.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,500.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,15.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,120.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,283.36,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,731.56,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,295.68,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,538.64,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,268.98,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,100.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,19.21,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,19.21,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,295.68,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,120.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,120.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,150.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,150.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,268.98,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,268.98,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,295.68,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,300.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,700.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,120.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,368.10,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,120.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
2017-02-01,180.00,SWIFT - FOSTER CARER PAYMENTS,Children's & Education Services
