Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2016-06-01,601167325,514.83,0,514.83,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2016-06-01,601166537,516.9,86.15,430.75,David Phillips Group,Sustainable Regeneration,Premises Insurance
Salford City Council,2016-06-01,601167317,517.4,0,517.4,Paragon (Uk) Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-01,1600563249,545.38,90.9,454.48,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2016-06-01,601167362,567.68,0,567.68,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2016-06-01,601166995,633.36,24.36,609,G & A Taylors Hotels Ltd,"Community, Health & Social Care",Rents
Salford City Council,2016-06-01,601167320,668.16,111.36,556.8,Teaching Personnel Ltd,Children's Services,Pupil Assistance
Salford City Council,2016-06-01,601166540,707.14,117.86,589.28,David Phillips Group,Sustainable Regeneration,Premises Insurance
Salford City Council,2016-06-01,601167345,762.64,0,762.64,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2016-06-01,601163603,770.68,0,770.68,Holyrood Nursery (Hope),Children's Services,Grants
Salford City Council,2016-06-01,601167349,799.5,0,799.5,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2016-06-01,1600562061,840,140,700,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
Salford City Council,2016-06-01,601167357,900,0,900,Agecroft Cemetery Chapel Restoration,Corporate Business,Payts to Vol Orgs
Salford City Council,2016-06-01,1600563247,1118.54,186.42,932.12,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2016-06-01,601167356,1175,0,1175,Camps Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-06-01,1600562827,1431,0,1431,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2016-06-01,601167335,1516.73,0,1516.73,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-06-01,1600562740,1801.24,0,1801.24,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-06-01,601167347,2201,0,2201,Redacted Data,"Community, Health & Social Care",Money in Possession
Salford City Council,2016-06-01,601167330,2626.99,0,2626.99,Living Ambitions,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-01,1600562889,2700,450,2250,Cloud Technology Solutions Ltd,"Community, Health & Social Care",Computer Maintenance
Salford City Council,2016-06-01,601167327,2808.16,0,2808.16,Living Ambitions,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-01,601167329,2808.16,0,2808.16,Living Ambitions,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-01,601167332,2808.16,0,2808.16,Living Ambitions,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-01,601167333,2808.16,0,2808.16,Living Ambitions,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-01,1600563203,2885.52,0,2885.52,Care Uk Learning Disabilities Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-01,601167337,3000,0,3000,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-06-01,601167359,3000,0,3000,Lubavitch Day Camp,Corporate Business,Payts to Vol Orgs
Salford City Council,2016-06-01,601167346,3210.27,0,3210.27,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2016-06-01,601167338,3250,0,3250,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-06-01,1600562888,3270,545,2725,Richard Fowler Associates,Capital Expenditure,Miscellaneous Exes
Salford City Council,2016-06-01,601167331,3759.46,0,3759.46,Living Ambitions,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-01,601167340,4973,0,4973,Hh Law Ltd,Corporate Business,Liability Insurance
Salford City Council,2016-06-01,1600563221,5315.59,885.93,4429.66,S&W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2016-06-01,601167339,6372,0,6372,Tcp Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-06-01,1600562618,7908.46,1318.08,6590.38,Caci - Social Software Ltd,Children's Services,Computer Maintenance
Salford City Council,2016-06-01,1600562699,11500.56,1916.76,9583.8,Direct Healthcare Services Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-06-01,601167328,11580,1930,9650,G Jones Ltd,Children's Services,Unclass Road Maint
Salford City Council,2016-06-01,601167334,14500,0,14500,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-06-01,601167336,25000,0,25000,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-06-01,1600563051,92381.21,0,92381.21,Gaddum Centre,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2016-06-01,2204332840,254266.72,42377.79,211888.93,Eccles Special High Schools Co,Children's Services,Unitary Charge,,,,,,,,,204332840
Salford City Council,2016-06-02,601166533,594,99,495,Rm Education Plc,Children's Services,Agency Fees
Salford City Council,2016-06-02,1600562849,519.6,86.6,433,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-06-02,1600563272,528,88,440,Print Image Facilities Llp,Corporate Business,Print & Photocopying
Salford City Council,2016-06-02,1600562760,580,0,580,P C Concepts,Children's Services,Pupil Assistance
Salford City Council,2016-06-02,601167388,594,99,495,Dewberry Redpoint Ltd,Environment and Community Safety,Conferences/Seminars
Salford City Council,2016-06-02,601167374,599.15,99.86,499.29,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2016-06-02,601167391,600.72,0,600.72,Creative Support Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-02,1600562342,633.41,105.57,527.84,Parkeon Ltd,Sustainable Regeneration,Prog Maint & Works
Salford City Council,2016-06-02,1600562735,720,120,600,A&D Transport,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-06-02,1600562909,720,120,600,Transport For Greater Manchester,Sustainable Regeneration,Principal Road Maint
Salford City Council,2016-06-02,1600562936,780,130,650,Network Installations Solutions Ltd,Children's Services,Cmputer Eqt purchase
Salford City Council,2016-06-02,601167422,826.2,5.7,820.5,Complete Background Screening Ltd,Capital Expenditure,Disclosure barring
Salford City Council,2016-06-02,601167420,837,7.5,829.5,Complete Background Screening Ltd,Capital Expenditure,Disclosure barring
Salford City Council,2016-06-02,1600562727,840,140,700,G&S Smirthwaite Ltd,"Community, Health & Social Care",Epuipment-paediatric
Salford City Council,2016-06-02,601167423,864,144,720,Quality Teachers,Children's Services,Agency Fees
Salford City Council,2016-06-02,1600563277,875.25,0,875.25,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2016-06-02,601167421,923.2,7.2,916,Complete Background Screening Ltd,Capital Expenditure,Disclosure barring
Salford City Council,2016-06-02,1600563270,1000,0,1000,St James Church Of England H School,Children's Services,Pupil Assistance
Salford City Council,2016-06-02,syneeqsda,1140,190,950,Nb Colour Print Ltd,Corporate Business,Print & Photocopying,,,,,,,,,syneeqsda
Salford City Council,2016-06-02,1600563005,1200,0,1200,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2016-06-02,1600562924,1755.65,292.61,1463.04,Northgate Public Services (Uk) Ltd,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2016-06-02,1600563120,1794,299,1495,Chubb Fire And Security Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2016-06-02,601167415,2113,0,2113,Ofsted,Children's Services,Payts to Agencies
Salford City Council,2016-06-02,1600563269,2120,0,2120,Beehive Manchester Ltd,Children's Services,Pupil Assistance
Salford City Council,2016-06-02,601167409,2140,356.67,1783.33,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2016-06-02,1600562891,2294.03,382.34,1911.69,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-06-02,601167390,2398.5,399.75,1998.75,Rm Education Plc,Children's Services,Computer Software
Salford City Council,2016-06-02,1600563445,2407.16,0,2407.16,Care Uk Learning Disabilities Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-02,1600563287,2510.4,0,2510.4,Loreto Sixth Form College,Children's Services,Pupil Assistance
Salford City Council,2016-06-02,1600563288,2510.4,0,2510.4,Loreto Sixth Form College,Children's Services,Pupil Assistance
Salford City Council,2016-06-02,1600563289,2510.4,0,2510.4,Loreto Sixth Form College,Children's Services,Pupil Assistance
Salford City Council,2016-06-02,1600563451,2679.11,0,2679.11,Care Uk Learning Disabilities Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2016-06-02,1600562892,2684.72,447.45,2237.27,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-06-02,1600562713,2914,0,2914,Langworthy Cornerstone Assoc.,Children's Services,Rents
Salford City Council,2016-06-02,601167384,3953.1,658.85,3294.25,S.I. Sealy,Capital Expenditure,Works & Building
Salford City Council,2016-06-02,1600562034,5431.2,905.2,4526,Apem Ltd,Sustainable Regeneration,nonuv Build Rp&Maint
Salford City Council,2016-06-02,1600563009,6842.4,0,6842.4,Redacted Data,Capital Expenditure,Miscellaneous Exes
Salford City Council,2016-06-02,wrbafukfe,7712,0,7712,Allied Publicity,Corporate Business,Stationery,,,,,,,,,wrbafukfe
Salford City Council,2016-06-02,1600563184,9655.36,1609.23,8046.13,Safe & Secure (Uk) Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2016-06-02,1600563002,12642.6,0,12642.6,Courtyard Care Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2016-06-02,601167395,15172.5,0,15172.5,Salford Community Leisure Ltd,Corporate Business,Payts to Vol Orgs
Salford City Council,2016-06-02,1600562737,70831.15,11805.19,59025.96,Indigo,Sustainable Regeneration,Contractors
Salford City Council,2016-06-03,ddomnqpjs,511.65,23.24,488.41,Brake Bros Ltd,Environment and Community Safety,Food and refreshment,,,,,,,,,ddomnqpjs
Salford City Council,2016-06-03,601167445,519.47,86.58,432.89,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2016-06-03,1600562954,545.65,90.94,454.71,Specialist Computer Centres Plc,Corporate Business,Cmputer Eqt purchase
Salford City Council,2016-06-03,601167434,553,0,553,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2016-06-03,1600562956,560.04,93.34,466.7,Specialist Computer Centres Plc,Children's Services,Cmputer Eqt purchase
Salford City Council,2016-06-03,1600562959,560.04,93.34,466.7,Specialist Computer Centres Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2016-06-03,601167443,599.95,99.99,499.96,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2016-06-03,601167438,620.64,0,620.64,Abbotsound Limited,"Community, Health & Social Care",Day Care
Salford City Council,2016-06-03,601167446,650.15,108.36,541.79,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2016-06-03,1600563268,720,120,600,A&D Transport,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-06-03,1600562913,750,125,625,Gulliver's Truck Hire Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2016-06-03,1600562914,750,125,625,Gulliver's Truck Hire Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2016-06-03,6002039303,758.88,0,758.88,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2016-06-03,6002039304,758.88,0,758.88,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2016-06-03,6002039305,758.88,0,758.88,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2016-06-03,6002039306,758.88,0,758.88,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2016-06-03,1600562123,759.32,113.14,646.18,Pearson Education Ltd,Children's Services,Books & Periodicals
Salford City Council,2016-06-03,601167166,805.69,134.28,671.41,Citizens Advice Bureau,Corporate Business,Consultants
Salford City Council,2016-06-03,601167287,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Equipment Hire
Salford City Council,2016-06-03,601167288,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Equipment Hire
Salford City Council,2016-06-03,601167292,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Equipment Hire
Salford City Council,2016-06-03,601167293,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Equipment Hire
Salford City Council,2016-06-03,601167296,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Equipment Hire
Salford City Council,2016-06-03,601167298,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Equipment Hire
Salford City Council,2016-06-03,601167299,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Equipment Hire
