Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2017-08-01,1600590331,1210.00,0.00,1210.00,Amenity Horticultural Services Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2017-08-01,1600590332,1452.00,242.00,1210.00,Amenity Horticultural Services Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2017-08-01,1600589669,4000.00,0.00,4000.00,Bow Arts Trust,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-08-01,1600590221,2015.57,335.93,1679.64,Bureau Veritas Uk Ltd,Environment and Community Safety,Contractors
Salford City Council,2017-08-01,1600590351,3249.36,541.56,2707.80,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2017-08-01,601197999,41582.70,6930.45,34652.25,G & J Seddon Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-08-01,1600588731,769.32,128.22,641.10,G Jones Builders Ltd,Sustainable Regeneration,Adaptations
Salford City Council,2017-08-01,1600589190,524.94,87.49,437.45,G Jones Builders Ltd,Sustainable Regeneration,Adaptations
Salford City Council,2017-08-01,1600589124,504.18,84.03,420.15,G Jones Builders Ltd,Children's Services,Dev Servs Day to Day
Salford City Council,2017-08-01,601198026,1924.45,320.74,1603.71,G4S Cash Solutions Uk Ltd,Environment and Community Safety,Cash in Transit Serv
Salford City Council,2017-08-01,1600590287,3135.89,522.65,2613.24,Horticon Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-08-01,1600590289,41285.18,6880.86,34404.32,Horticon Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-08-01,2204699339,7963550.83,0.00,7963550.83,NHS CCG,"Community, Health & Social Care",Payments to Health Authority
Salford City Council,2017-08-01,1600588951,712.80,118.80,594.00,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-08-01,1600588705,10987.20,1831.20,9156.00,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2017-08-01,1600588706,5493.60,915.60,4578.00,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2017-08-01,1600588707,5392.80,898.80,4494.00,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2017-08-01,1600588708,11020.80,1836.80,9184.00,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2017-08-01,1600588709,11020.80,1836.80,9184.00,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2017-08-01,1600588711,5392.80,898.80,4494.00,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2017-08-01,601198125,1719.00,0.00,1719.00,Paypoint Plc,Sustainable Regeneration,Premises Insurance
Salford City Council,2017-08-01,wbouyybnr,652.50,0.00,652.50,Post Office Counter,Environment and Community Safety,Road Fund Licence
