Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2019-03-01,1600622028,3600,600,3000,Alere Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-03-01,1600622031,3600,600,3000,Alere Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-03-01,601237847,534,89,445,Argus Fire & Security Ltd,Place Directorate,Security Services
Salford City Council,2019-03-01,vcximfwwy,1150.25,58.38,1091.87,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2019-03-01,mgjvwrgfu,600.07,0,600.07,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2019-03-01,601237641,2350,0,2350,Brighter Futures,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2019-03-01,1600622161,6000,1000,5000,Day Architectural Ltd,Capital Expenditure,Works & Building
Salford City Council,2019-03-01,1600623558,1540,0,1540,Edge Hill University,People (Childrens) Service Group,Training expenses
Salford City Council,2019-03-01,601238928,5091.9,0,5091.9,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-03-01,601238929,25000,0,25000,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-03-01,601238927,2500,0,2500,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-03-01,1600623643,664,0,664,Fresh Start Independence Project,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-03-01,601237652,696,116,580,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2019-03-01,601237653,618,103,515,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2019-03-01,601237654,1033.2,172.2,861,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2019-03-01,601237742,604.24,23.24,581,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2019-03-01,601238926,10000,0,10000,Glp Solicitors-Swinton,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-03-01,1600622245,6666.66,0,6666.66,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies
Salford City Council,2019-03-01,601238938,686.23,114.37,571.86,Hays Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-01,1600622170,559.2,93.2,466,Ijm Electrical Contractors Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2019-03-01,1600622173,1180.8,196.8,984,Ijm Electrical Contractors Ltd,Place Directorate,UV Day to Day
Salford City Council,2019-03-01,1600623547,742,0,742,Institute Of Tourist Guiding,Capital Expenditure,Miscellaneous Exes
Salford City Council,2019-03-01,1600623529,847.2,141.2,706,Lancashire County Council,Place Directorate,Sampling
Salford City Council,2019-03-01,1600622141,1285.2,214.2,1071,Metric Group Limited,Place Directorate,Prog Maint & Works
Salford City Council,2019-03-01,601237173,1494.5,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-01,601237174,1494.5,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-01,601237175,1494.5,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-01,601237176,883.93,147.32,736.61,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-01,601237177,1613,268.83,1344.17,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-01,601237178,1547.42,257.9,1289.52,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-01,601237179,1534.46,255.74,1278.72,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-01,601236849,89304.8,14884.13,74420.67,Nsl Ltd,Place Directorate,Contractors
Salford City Council,2019-03-01,1600622808,66942.73,11157.12,55785.61,Open Text Uk Ltd,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2019-03-01,601237664,1072.13,178.69,893.44,Orbis Protect Ltd,Capital Expenditure,Demolition
Salford City Council,2019-03-01,1600622548,780,130,650,Pde Waste Technologies Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2019-03-01,1600623331,1263.72,0,1263.72,Places For People Living+ Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-03-01,1600622065,2940,490,2450,R82 Uk Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2019-03-01,1600623526,35520,5920,29600,Sabien Technology Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2019-03-01,1600623527,10509.6,1751.6,8758,Sabien Technology Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2019-03-01,1600622680,5000,0,5000,Safe Families For Children Uk Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-03-01,1600622044,2553.72,0,2553.72,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-03-01,1600622046,8400,1400,7000,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-03-01,1600622047,10166.66,0,10166.66,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2019-03-01,1600622465,4354.02,725.67,3628.35,Salford Schools Solutions Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-03-01,1600622466,4039.2,673.2,3366,Salford Schools Solutions Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-03-01,1600622250,1026.1,171.02,855.08,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2019-03-01,601238930,1632,272,1360,Societe Generale Equipment Fin Ltd,Place Directorate,Veh Operating Leases
Salford City Council,2019-03-01,1600622903,12000,2000,10000,Street Uk Services Ltd,Capital Expenditure,Other Works
Salford City Council,2019-03-01,1600621996,2978.7,0,2978.7,The Orchards Special Free School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-03-01,1600621997,2978.7,0,2978.7,The Orchards Special Free School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-03-01,1600621998,3971.51,0,3971.51,The Orchards Special Free School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-03-01,1600621999,2978.7,0,2978.7,The Orchards Special Free School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-03-01,1600622000,2978.7,0,2978.7,The Orchards Special Free School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-03-01,1600622002,2978.7,0,2978.7,The Orchards Special Free School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-03-01,1600623451,12717.64,0,12717.64,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-03-01,1600622645,12159.34,0,12159.34,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-03-01,1600622758,19244.24,0,19244.24,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-03-01,1600622762,19244.24,0,19244.24,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-03-01,1600622765,14321.15,0,14321.15,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2019-03-01,601238384,527.14,87.86,439.28,Tradewind Recruitment Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-01,1600623552,5904,984,4920,W V Howe Ltd,Place Directorate,del'd kitchen formul
Salford City Council,2019-03-01,1600622561,720,120,600,Warrington Truck Parts Ltd,Capital Expenditure,Vehicle Maintenance
Salford City Council,2019-03-01,601236908,918.72,153.12,765.6,Xl Office Solutions Ltd,People (Childrens) Service Group,Stationery
Salford City Council,2019-03-01,1600622072,3115.38,519.23,2596.15,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2019-03-01,1600622073,623.08,103.85,519.23,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2019-03-01,1600622075,2492.3,415.38,2076.92,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2019-03-01,1600622076,3738.46,623.08,3115.38,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2019-03-01,1600622078,623.08,103.85,519.23,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2019-03-01,1600622080,623.08,103.85,519.23,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2019-03-01,1600622071,623.08,103.85,519.23,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2019-03-04,1600623009,1742.64,290.44,1452.2,Ashtead Plant Hire Co Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2019-03-04,xhqwqbyjs,632.82,17.87,614.95,Brake Bros Ltd,Place Directorate,Food and refreshments
Salford City Council,2019-03-04,1600623322,1992,0,1992,Cadent Gas Ltd,Capital Expenditure,Demolition
Salford City Council,2019-03-04,601238387,840.64,140.11,700.53,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2019-03-04,601238941,702,0,702,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2019-03-04,601238964,519.91,0,519.91,Forviva,People (Adults) - CHSC,Rental Bonds
Salford City Council,2019-03-04,1600623080,4995,0,4995,Go2Group,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2019-03-04,601238942,3194.3,0,3194.3,Gorse Hill Studios Creative Communi,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2019-03-04,601238943,3403.4,0,3403.4,Gorse Hill Studios Creative Communi,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2019-03-04,1600623179,14655.45,0,14655.45,Greater Manchester Combined,Capital Expenditure,Other Works
Salford City Council,2019-03-04,601237685,1176.78,196.13,980.65,Hattrell Ds One Architects Llp,Capital Expenditure,Ext Fees-Architects
Salford City Council,2019-03-04,601238939,524.3,87.38,436.92,Hays Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-04,601238940,503.94,83.99,419.95,Hays Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-04,1600623724,86509.12,14418.19,72090.93,Horticon Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2019-03-04,1600622845,713.33,118.89,594.44,Landscape Supply Company,Place Directorate,Equipment Purchase
Salford City Council,2019-03-04,1600623318,768,128,640,Langford Roofing Ltd,Capital Expenditure,Works & Building
Salford City Council,2019-03-04,1600623321,13156.8,2192.8,10964,P. Mcguinness & Co Limited,Capital Expenditure,Works & Building
Salford City Council,2019-03-04,1600623189,547.99,91.33,456.66,Papillon Translations Ltd,People (Childrens) Service Group,Interpreter/translat
Salford City Council,2019-03-04,ruxohydxy,960,0,960,Place North West Ltd,Place Directorate,Advertising & Promotion
Salford City Council,2019-03-04,ygiknyjec,614.4,102.4,512,Premier Paper Gp,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2019-03-04,1600623110,639.91,106.65,533.26,Prs For Music Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2019-03-04,601237666,1005,167.5,837.5,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-04,601237811,1005,167.5,837.5,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-03-04,1600623674,2670,445,2225,Stannah Stairlifts Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2019-03-04,1600623675,2748,458,2290,Stannah Stairlifts Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2019-03-04,601238945,720,0,720,Tatton Psychology Ltd,People (Childrens) Service Group,Children Act-Sect 23
Salford City Council,2019-03-04,601238947,540,0,540,Tatton Psychology Ltd,People (Childrens) Service Group,Children Act-Sect 23
