Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,335,201801,O2 (UK) LTD,10,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,419,201801,O2 (UK) LTD,10,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,426,201801,O2 (UK) LTD,11.5,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,1962,201801,O2 (UK) LTD,10,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,41221464,4,201801,IDOX SOFTWARE LIMITED,2187.5,2018-04-19
Office of the Chief Executive,Supplies and Services,Comms & Computing,41221926,4,201801,IDOX SOFTWARE LIMITED,5722.49,2018-04-03
Office of the Chief Executive,Supplies and Services,Comms & Computing,43989066,0,201801,CACI LTD,12761.64,2018-04-10
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,781,201801,O2 (UK) LTD,10,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,897,201801,O2 (UK) LTD,10,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,1436,201801,O2 (UK) LTD,10,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,1517,201801,O2 (UK) LTD,10,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,1759,201801,O2 (UK) LTD,10,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,1840,201801,O2 (UK) LTD,10,2018-04-30
Office of the Chief Executive,Supplies and Services,Comms & Computing,60600015,529,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Employees,Agency Staff,60091264,15,201801,DE POEL MANAGED SERVICES LIMITED,600.31,2018-04-17
Corporate Resources,Employees,Agency Staff,60091265,27,201801,DE POEL MANAGED SERVICES LIMITED,517.34,2018-04-17
Corporate Resources,Employees,Agency Staff,60091266,114,201801,DE POEL MANAGED SERVICES LIMITED,512.46,2018-04-18
Corporate Resources,Transport,Public Transport and Taxi Fares,300000492,9,201801,CLICK TRAVEL LTD,37.3,2018-04-17
Corporate Resources,Transport,Public Transport and Taxi Fares,300000492,10,201801,CLICK TRAVEL LTD,24,2018-04-17
Corporate Resources,Supplies and Services,"Printing, Stationery etc",41222628,1,201801,CIPFA BUSINESS LIMITED,6010,2018-04-10
Corporate Resources,Supplies and Services,Comms & Computing,41222552,1,201801,QUICKTHINK CLOUD LIMITED,3038.82,2018-04-09
Corporate Resources,Supplies and Services,Comms & Computing,60600015,418,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,451,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,467,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,469,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,471,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,475,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,1233,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,1432,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,1446,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,1730,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,1829,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,Comms & Computing,60600015,1886,201801,O2 (UK) LTD,10,2018-04-30
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",41222627,1,201801,CIPFA BUSINESS LIMITED,4260,2018-04-10
Corporate Resources,Income: Internal Recharges,Internal Recharges (inc),148027393,2,201801,MARSH LTD,6452.84,2018-04-23
Corporate Resources,Supplies and Services,Comms & Computing,60600015,92,201801,O2 (UK) LTD,10,2018-04-30
