Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Office of the Chief Executive,Supplies and Services,Advertising,41267389,1,201910,MEDIA PARTNERSHIP LTD,4140.00,2020-01-02
Office of the Chief Executive,Supplies and Services,Advertising,41269546,1,201910,MEDIA PARTNERSHIP LTD,4140.00,2020-01-29
Office of the Chief Executive,Supplies and Services,Advertising,41269802,1,201910,THE HOUSE OF HUES LTD,1200.00,2020-01-30
Corporate Resources,Employees,Indirect Employee Expenses,148033894,1,201910,TYNE & WEAR PENSION FUND,145881.00,2020-01-17
Corporate Resources,Transport,Public Transport and Taxi Fares,300001451,3,201910,CLICK TRAVEL LTD,7.71,2020-01-16
Corporate Resources,Transport,Public Transport and Taxi Fares,300001466,13,201910,CLICK TRAVEL LTD,88.00,2020-01-29
Corporate Resources,Transport,Public Transport and Taxi Fares,300001466,23,201910,CLICK TRAVEL LTD,49.00,2020-01-29
Corporate Resources,Supplies and Services,Comms & Computing,41268441,1,201910,QUICKTHINK CLOUD LIMITED,1369.20,2020-01-14
Corporate Resources,Supplies and Services,Comms & Computing,41268445,1,201910,QUICKTHINK CLOUD LIMITED,3220.78,2020-01-20
Corporate Resources,Employees,Indirect Employee Expenses,148033893,1,201910,TYNE & WEAR PENSION FUND,146574.00,2020-01-17
Corporate Resources,Supplies and Services,Comms & Computing,41268157,1,201910,CRITIQOM,1144.53,2020-01-10
Corporate Resources,Supplies and Services,Comms & Computing,41268159,1,201910,CRITIQOM,1239.87,2020-01-10
Corporate Resources,Supplies and Services,Comms & Computing,41268160,1,201910,CRITIQOM,662.50,2020-01-10
Corporate Resources,Supplies and Services,Comms & Computing,41268161,1,201910,CRITIQOM,1070.45,2020-01-10
Corporate Resources,Supplies and Services,Comms & Computing,41268164,1,201910,CRITIQOM,845.90,2020-01-10
Corporate Resources,Supplies and Services,Comms & Computing,41269795,1,201910,CRITIQOM,1151.44,2020-01-31
Corporate Resources,Supplies and Services,Comms & Computing,41269797,1,201910,CRITIQOM,2800.00,2020-01-31
Corporate Resources,Supplies and Services,Comms & Computing,41269798,1,201910,CRITIQOM,1416.69,2020-01-31
Corporate Resources,Supplies and Services,Comms & Computing,41269800,1,201910,CRITIQOM,2854.47,2020-01-31
Corporate Resources,Supplies and Services,Comms & Computing,41269801,1,201910,CRITIQOM,1019.81,2020-01-31
Corporate Resources,Supplies and Services,Comms & Computing,148033719,6,201910,ROYAL MAIL,167.38,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033720,7,201910,ROYAL MAIL,184.04,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033760,7,201910,ROYAL MAIL,115.30,2020-01-08
Corporate Resources,Supplies and Services,Comms & Computing,148033998,7,201910,ROYAL MAIL,118.82,2020-01-27
Corporate Resources,Supplies and Services,Comms & Computing,148033999,7,201910,ROYAL MAIL,451.78,2020-01-27
Corporate Resources,Supplies and Services,Other Running Costs,148033861,2,201910,ROSSENDALES COLLECT LTD,321.73,2020-01-15
Corporate Resources,Supplies and Services,Comms & Computing,44061244,0,201910,TOTAL ID,3635.00,2020-01-13
Corporate Resources,Supplies and Services,Comms & Computing,148033719,7,201910,ROYAL MAIL,405.14,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033719,1,201910,ROYAL MAIL,187.60,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033719,2,201910,ROYAL MAIL,183.61,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033720,1,201910,ROYAL MAIL,86.22,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033720,2,201910,ROYAL MAIL,135.79,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033760,1,201910,ROYAL MAIL,118.44,2020-01-08
Corporate Resources,Supplies and Services,Comms & Computing,148033760,2,201910,ROYAL MAIL,183.19,2020-01-08
Corporate Resources,Supplies and Services,Comms & Computing,148033998,1,201910,ROYAL MAIL,111.73,2020-01-27
Corporate Resources,Supplies and Services,Comms & Computing,148033998,2,201910,ROYAL MAIL,221.64,2020-01-27
Corporate Resources,Supplies and Services,Comms & Computing,148033999,1,201910,ROYAL MAIL,136.41,2020-01-27
Corporate Resources,Supplies and Services,Comms & Computing,148033999,2,201910,ROYAL MAIL,234.30,2020-01-27
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41268454,1,201910,PREPAID FINANCIAL SERVICES LTD,2010.30,2020-01-14
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41268454,2,201910,PREPAID FINANCIAL SERVICES LTD,1185.80,2020-01-14
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41268454,3,201910,PREPAID FINANCIAL SERVICES LTD,2061.95,2020-01-14
Corporate Resources,Employees,Indirect Employee Expenses,44064720,0,201910,CHARTERD INSTITUTE OF PAYROLL PROFESSIONALS,1495.00,2020-01-28
Corporate Resources,Employees,Indirect Employee Expenses,44064721,0,201910,CHARTERD INSTITUTE OF PAYROLL PROFESSIONALS,1495.00,2020-01-28
Corporate Resources,Transport,Public Transport and Taxi Fares,300001435,0,201910,CLICK TRAVEL LTD,8.10,2020-01-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300001435,2,201910,CLICK TRAVEL LTD,8.10,2020-01-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300001435,4,201910,CLICK TRAVEL LTD,8.10,2020-01-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300001435,5,201910,CLICK TRAVEL LTD,8.10,2020-01-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300001435,15,201910,CLICK TRAVEL LTD,8.10,2020-01-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300001435,21,201910,CLICK TRAVEL LTD,8.10,2020-01-08
Corporate Resources,Supplies and Services,Comms & Computing,44063465,0,201910,AUTOCLOCK SYSTEMS LTD,10756.00,2020-01-16
Corporate Resources,Supplies and Services,Comms & Computing,148033932,1,201910,MHR INTERNATIONAL UK LTD,2082.80,2020-01-21
Corporate Resources,Supplies and Services,Comms & Computing,148033719,5,201910,ROYAL MAIL,32.88,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033720,6,201910,ROYAL MAIL,67.04,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033760,6,201910,ROYAL MAIL,190.87,2020-01-08
Corporate Resources,Supplies and Services,Comms & Computing,148033998,6,201910,ROYAL MAIL,223.47,2020-01-27
Corporate Resources,Supplies and Services,Comms & Computing,148033999,6,201910,ROYAL MAIL,36.41,2020-01-27
Corporate Resources,Supplies and Services,Comms & Computing,148033719,3,201910,ROYAL MAIL,306.16,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033719,4,201910,ROYAL MAIL,20.07,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033719,9,201910,ROYAL MAIL,125.11,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033720,3,201910,ROYAL MAIL,196.42,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033720,4,201910,ROYAL MAIL,143.05,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033720,5,201910,ROYAL MAIL,33.31,2020-01-02
Corporate Resources,Supplies and Services,Comms & Computing,148033760,3,201910,ROYAL MAIL,217.78,2020-01-08
Corporate Resources,Supplies and Services,Comms & Computing,148033760,4,201910,ROYAL MAIL,293.36,2020-01-08
