Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2020-10-01,5101103932,4000.00,Smithfield Residents Group
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2020-10-01,5101103931,2350.00,Burnage Community Association.
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2020-10-01,5101103947,1719.00,Whalley Rangers
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2020-10-01,5101103934,1000.00,Islamic Education Trust
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2020-10-01,5101103936,750.00,Platt Claremont Residents Assoc
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2020-10-01,5101103930,745.00,Residents of Gordon St Area
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2020-10-01,5101103945,720.00,NEPHRA residents Association
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2020-10-01,5101103933,500.00,Anson Community Shop
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,2020-10-01,5101103989,93918.85,Makers Construction Limited
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2020-10-01,5101104030,1159.11,Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-10-01,5101104032,32237.56,Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-10-01,5101104075,5026.07,Readyplant Ltd
Manchester City Council,Environment and Operations,Construction Works,2020-10-01,5101103988,99027.62,Balfour Beatty Living Places Ltd
Manchester City Council,Childrens & Education Services,Travel,2020-10-01,1906995722,572.20,Diversity Travel Ltd
Manchester City Council,Childrens & Education Services,Professional fees,2020-10-01,1906995794,556.79,AGENCE INVESTIGATIONS sarl
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-10-01,5101103937,18480.00,Co-Op Academy
Manchester City Council,Childrens & Education Services,Payments for services,2020-10-01,5101104000,4467.50,The Together Trust
Manchester City Council,Childrens & Education Services,Payments for services,2020-10-01,5101103999,1773.21,The Together Trust
Manchester City Council,Childrens & Education Services,Payments for services,2020-10-01,5101103998,1560.04,The Together Trust
Manchester City Council,Childrens & Education Services,Payments for services,2020-10-01,5101103996,1203.92,The Together Trust
Manchester City Council,Childrens & Education Services,Payments for services,2020-10-01,5101103994,1182.14,The Together Trust
Manchester City Council,Childrens & Education Services,Payments for services,2020-10-01,5101103995,1178.00,The Together Trust
Manchester City Council,Childrens & Education Services,Payments for services,2020-10-01,5101103997,1178.00,The Together Trust
Manchester City Council,Childrens & Education Services,Payments for services,2020-10-01,5101103993,1102.40,The Together Trust
Manchester City Council,Adult Social Care,Furniture,2020-10-01,5101103986,558.33,Camilla Carpets Ltd
Manchester City Council,Adult Social Care,Stationery,2020-10-01,5101103991,5547.50,Mosscare St Vincent's Housing
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2020-10-01,5101103922,32308.52,Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2020-10-01,5101103950,11073.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2020-10-01,5101103952,10143.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,2020-10-01,5101103963,274478.18,Standwalk Ltd
Manchester City Council,Chief Executives,Vehicle Hire Costs,2020-10-01,5101103924,642.42,Manchester Van Hire Ltd
Manchester City Council,Chief Executives,Personal needs of client,2020-10-01,1906992454,1350.00,Redacted Personal Information
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2020-10-01,5101104024,72811.00,Office for Metropolitan Architectur
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2020-10-01,5101104025,72811.00,Office for Metropolitan Architectur
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2020-10-01,5101104099,72811.00,Office for Metropolitan Architectur
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2020-10-01,5101104101,72811.00,Office for Metropolitan Architectur
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2020-10-01,5101104009,-72811.00,Office for Metropolitan Architectur
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2020-10-01,5101104013,-72811.00,Office for Metropolitan Architectur
Manchester City Council,Chief Executives,Legal Fees,2020-10-01,1906994625,750.00,Trinity Chambers
Manchester City Council,Chief Executives,Legal Fees,2020-10-01,1906994629,750.00,Trinity Chambers
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,2020-10-01,5101103954,30423.91,ENGIE Services Ltd
Manchester City Council,Regeneration Finance,Professional fees,2020-10-01,5101103977,19000.00,Roger Hannah & Co
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2020-10-01,5101103987,1274.48,Carol Bartram Associates Ltd
Manchester City Council,Regeneration Finance,Legal Fees,2020-10-01,1906990943,3970.00,Addleshaw Goddard Solicitors
