Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Advertising,2011-08-01,5100479476,900,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,2011-08-01,5100479474,900,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,2011-08-01,5100471140,7820.45,MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,2011-08-01,5100471140,4117.23,MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,2011-08-01,5100471137,4060.29,MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,2011-08-01,5100471137,2321.17,MEN Media Ltd
Manchester City Council,Childrens Services,Agency staff provision,2011-08-01,5100471188,4974.52,Hays Personnel
Manchester City Council,Chief Executives,Agency staff provision,2011-08-01,5100478447,1600.00,Consult R Us Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-08-01,5100471104,6830.59,Semester Recruitment Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2011-08-01,1902731900,816.98,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2011-08-01,1902731729,542.21,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2011-08-01,1902731874,509.71,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2011-08-01,1902731877,500,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2011-08-01,5100471095,1232.50,Robert Horne Group
Manchester City Council,Housing General Fund,Building Works,2011-08-01,1902682735,1800.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-08-01,1902731833,1129.48,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-08-01,1902731915,1121.64,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-08-01,1902732033,959.66,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-08-01,1902731942,933.06,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-08-01,1902731803,665.91,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-08-01,1902732026,546.04,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-08-01,1902731811,501.76,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-08-01,1902731990,716,Coca-Cola & Enterprises Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-08-01,1902731820,613.86,Ralph Livesey Ltd
Manchester City Council,Chief Executives,Cleaning Equipment and Materials,2011-08-01,1700021908,514.84,Manchester Airport Plc
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,2011-08-01,1902731940,608.61,Arco Group Ltd
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,2011-08-01,5100471195,4452.45,E & E Workwear
Manchester City Council,Hospitality + Trading Services,Compensation Payments,2011-08-01,1902730413,5800.00,Simpsons Solicitors
Manchester City Council,Adult Social Care,Compensation Payments,2011-08-01,1902639969,20000.00,J Arnold Hancock Solicitors
Manchester City Council,Highways Services,Compensation Payments,2011-08-01,1902639421,1300.00,Redacted Personal Information
Manchester City Council,Highways Services,Compensation Payments,2011-08-01,1902730598,1000.00,The Clarke Partnership
Manchester City Council,Manchester Leisure,Consultants Fees,2011-08-01,5100479431,5350.00,Ekos Consulting (Uk) Ltd
Manchester City Council,Adult Social Care,Electricity,2011-08-01,1902730458,1837.36,E-On
Manchester City Council,Manchester Leisure,Equipment,2011-08-01,1902659980,1719.19,World of water
Manchester City Council,Hospitality + Trading Services,Equipment,2011-08-01,5100471114,883,Bradburn Equipment Limited
