Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,General Fund,Levies,2012-12-01,1903247859,49745.50,Environment Agency
Manchester City Council,Chief Executives,Equipment,2012-12-03,5100599671,3432.00,Footprint Solutions Ltd
Manchester City Council,Manchester Leisure,Equipment,2012-12-03,1700031716,1950.00,Total Option Ltd
Manchester City Council,Manchester Leisure,Equipment,2012-12-03,1700031717,1950.00,Total Option Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2012-12-03,1903426399,989.76,The Furnishing Service Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2012-12-03,1903426390,838.88,The Furnishing Service Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2012-12-03,1903426413,708.46,The Furnishing Service Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2012-12-03,1903426420,583.75,The Furnishing Service Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2012-12-03,1903426426,719.10,Chicken Joes Limited
Manchester City Council,Housing Revenue Account,Compensation Payments,2012-12-03,1903413445,4850.00,ClearLaw Solicitors
Manchester City Council,Housing Revenue Account,Compensation Payments,2012-12-03,1903413432,1320.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,2012-12-03,5100599783,1431.00,Wolseley Util Ltd T/A Burdens Ltd
Manchester City Council,Housing General Fund,Building Works,2012-12-03,1903422062,841.20,Pannone & Partners Solicitors
Manchester City Council,Chief Executives,Seconded Employees,2012-12-04,5100599951,2618.16,Salford Royal Hospitals Nhs Trust
Manchester City Council,Adult Social Care,Rents,2012-12-04,5100599817,608.04,Brentwood Lettings Ltd
Manchester City Council,Adult Social Care,Rents,2012-12-04,5100599831,1993.91,Coleman Investments Ltd
Manchester City Council,Adult Social Care,Rents,2012-12-04,5100599746,2958.80,Cromwood Ltd
Manchester City Council,Childrens Services,Rents,2012-12-04,1903420932,1560.48,Barnardos Manchester Leaving Care S
