Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279859,9354.52,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279799,3960.05,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279875,3500.93,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279758,3418.18,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279849,3363.53,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279876,2740.72,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279880,2695.98,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279872,2210.25,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279863,1611.43,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279864,1455.66,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279767,921.64,Gazprom Energy
Manchester City Council,Manchester Leisure,Gas,2021-07-01,1907279874,793.60,Gazprom Energy
Manchester City Council,Manchester Leisure,Professional fees,2021-07-01,5101139227,523.00,Floreeda Fabrications Ltd
Manchester City Council,Hospitality + Trading Services,Gas,2021-07-01,1907279771,3073.93,Gazprom Energy
Manchester City Council,Hospitality + Trading Services,Gas,2021-07-01,1907279760,1204.97,Gazprom Energy
Manchester City Council,Hospitality + Trading Services,Rents,2021-07-01,1907278597,2821.03,St Modwen Corporate Services Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2021-07-01,5101139178,73639.30,Winners Contract Hire Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,2021-07-01,5101139190,4592.90,G E Robinson & Co Ltd
Manchester City Council,Childrens & Education Services,Payments for services,2021-07-01,5101139254,2430.12,Fairfield Care Ltd
Manchester City Council,Childrens & Education Services,Payments for services,2021-07-01,5101139255,2100.82,Fairfield Care Ltd
Manchester City Council,Childrens & Education Services,Payments for services,2021-07-01,5101139258,574.16,Fairfield Care Ltd
Manchester City Council,Childrens & Education Services,Legal Fees,2021-07-01,5101139268,1080.34,Warwickshire County Council
Manchester City Council,Childrens & Education Services,Legal Fees,2021-07-01,5101139249,2190.44,Warwickshire County Council
Manchester City Council,Childrens & Education Services,Legal Fees,2021-07-01,5101139264,3444.10,Warwickshire County Council
Manchester City Council,Childrens & Education Services,Legal Fees,2021-07-01,5101139262,5141.90,Warwickshire County Council
Manchester City Council,Childrens & Education Services,Legal Fees,2021-07-01,5101139257,5303.45,Warwickshire County Council
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2021-07-01,5101139214,662.48,T F Jones Property Services Ltd
Manchester City Council,Adult Social Care,Gas,2021-07-01,1907279855,549.47,Gazprom Energy
Manchester City Council,Adult Social Care,Gas,2021-07-01,1907279891,528.44,Gazprom Energy
Manchester City Council,Adult Social Care,Professional fees,2021-07-01,5101139173,1217.78,NHS Supply Chain
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2021-07-01,5101139229,17680.00,Intra City Construction Group
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2021-07-01,5101139266,2641750.00,Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2021-07-01,5101139177,1472.38,Coffee4Craig Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2021-07-01,5101139176,755.20,Coffee4Craig Ltd
Manchester City Council,Adult Social Care,Payments for services,2021-07-01,5101139179,-49365.72,Potensial Ltd (T/A Potens)
Manchester City Council,Housing General Fund,Building Works,2021-07-01,1907279626,7094.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2021-07-01,1907279629,6931.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2021-07-01,1907279625,6480.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2021-07-01,1907279627,6406.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2021-07-01,1907279628,2868.09,Prism Medical UK Carefree Division
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279928,4657.44,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279794,4238.29,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279930,4007.10,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279886,986.99,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279837,791.14,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279906,777.01,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279835,753.69,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279850,747.39,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279900,743.99,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279774,710.28,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279756,693.09,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279898,663.51,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279909,644.90,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279757,639.79,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279802,623.28,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1907279901,594.59,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1700121074,-692.32,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1700121073,-867.29,Gazprom Energy
Manchester City Council,Housing Revenue Account,Gas,2021-07-01,1700121075,-990.04,Gazprom Energy
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2021-07-01,5101139185,32544.21,Rothwell Plumbing Services Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2021-07-01,5101139202,9234.03,Procare Shower & Bathroom Centre Lt
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2021-07-01,5101139187,8726.64,Nibe Energy Systems Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2021-07-01,5101139188,3184.84,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2021-07-01,5101139219,2907.22,Procare Shower & Bathroom Centre Lt
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2021-07-01,5101139189,1834.79,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2021-07-01,5101139207,882.77,Procare Shower & Bathroom Centre Lt
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2021-07-01,5101139216,880.17,Procare Shower & Bathroom Centre Lt
Manchester City Council,Chief Executives,Payments to Sub-Contractors,2021-07-01,5101139234,621.79,Redacted Personal Information
Manchester City Council,Chief Executives,Landline Telephone Charges,2021-07-01,1907278596,2781.04,BT PLC
Manchester City Council,Chief Executives,Data Links,2021-07-01,1907278594,129164.25,BT PLC
Manchester City Council,Chief Executives,I T Provision,2021-07-01,1907278593,3041.25,Vodafone (Ex C&W)
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2021-07-01,5101139183,5000.00,Thrive Manachester
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2021-07-01,5101139182,3666.67,Thrive Manachester
Manchester City Council,Chief Executives,Advertising,2021-07-01,5101139212,2243.85,Newsquest (North West) Ltd
Manchester City Council,Chief Executives,Advertising,2021-07-01,5101139203,716.66,JPIMedia Publishing Ltd
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279927,22228.34,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279860,2843.23,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279820,2466.66,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279885,2021.92,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279747,1906.69,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279846,1370.88,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279811,1050.58,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279831,1050.35,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279823,970.25,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279926,781.62,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279916,759.06,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279830,753.51,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279904,750.16,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279848,741.25,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279827,720.77,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279897,690.47,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279783,649.72,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279816,626.00,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279942,613.13,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279844,600.11,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279834,569.37,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279751,556.64,Gazprom Energy
Manchester City Council,Regeneration Finance,Gas,2021-07-01,1907279925,541.76,Gazprom Energy
