Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Professional fees,2021-01-04,5101115422,1149.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Professional fees,2021-01-04,5101115423,572.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2021-01-04,5101115417,500.00,Christ Church Harpurhey PCC
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2021-01-04,5101115437,7665.10,Fast Hire UK
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2021-01-04,1907086875,34003.38,Ralph Livesey Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2021-01-04,5101115409,6212.70,MCR Blackcab Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2021-01-04,5101115411,5246.31,MCR Blackcab Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2021-01-04,5101115410,4174.43,MCR Blackcab Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2021-01-04,5101115412,1656.33,MCR Blackcab Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2021-01-04,5101115413,1273.52,MCR Blackcab Ltd
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2021-01-04,5101115421,10498.50,Sumi Travel Ltd.
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2021-01-04,5101115420,-10498.50,Sumi Travel Ltd.
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,2021-01-04,5101110371,580.00,MAV Youth Empowerment Programme
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,2021-01-04,5101110377,580.00,MAV Youth Empowerment Programme
Manchester City Council,Childrens & Education Services,Legal Fees,2021-01-04,1907086995,850.00,Liberata
Manchester City Council,Childrens & Education Services,Legal Fees,2021-01-04,1907086993,950.00,Liberata
Manchester City Council,Childrens & Education Services,Legal Fees,2021-01-04,1907086992,5325.00,Liberata
Manchester City Council,Childrens & Education Services,Legal Fees,2021-01-04,1907086994,9830.00,Liberata
Manchester City Council,Childrens & Education Services,Legal Fees,2021-01-04,1907086991,17525.00,Liberata
Manchester City Council,Adult Social Care,Rents,2021-01-04,5101115428,12889.70,K L Properties
Manchester City Council,Adult Social Care,Rents,2021-01-04,5101115424,10028.19,Eeven Homes Ltd.
Manchester City Council,Adult Social Care,Rents,2021-01-04,1907084317,1239.18,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,2021-01-04,1907084318,650.00,Redacted Personal Information
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",2021-01-04,5101115432,7510.11,Bluenuit Limited t/a
Manchester City Council,Adult Social Care,Legal Fees,2021-01-04,1907084335,1321.00,Lohawala Medical Services Limited
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086775,11431.55,Pollock Lifts Ltd
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086777,2803.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086772,2348.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086776,3531.00,Thyssenkrupp Encasa
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086771,5086.00,Hoist & Shower Chair Company
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086773,2593.00,Hoist & Shower Chair Company
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086774,2400.00,Hoist & Shower Chair Company
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1700112563,-3953.00,Hoist & Shower Chair Company
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086780,15279.49,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086781,10339.06,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2021-01-04,1907086779,7622.48,UPS Building & Maintenance Ltd
Manchester City Council,Chief Executives,Agency staff provision,2021-01-04,5101115434,16878.80,Eden Brown Synergy
Manchester City Council,Chief Executives,Landline Telephone Charges,2021-01-04,1907083129,2622.17,BT PLC
