Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Equipment,2017-06-01,1905614858,3473.99,Zilkens fine Art Insurance Broker
Manchester City Council,Manchester Leisure,Professional fees,2017-06-01,1905614856,158868.85,WTF International Federation
Manchester City Council,Manchester Leisure,Professional fees,2017-06-01,1905614855,55604.10,WTF International Federation
Manchester City Council,Environment and Operations,Works and associated costs for Land and Buildings,2017-06-01,5100920768,1666.67,Enevo UK Limited
Manchester City Council,Environment and Operations,Works and associated costs for Land and Buildings,2017-06-01,5100920770,1666.67,Enevo UK Limited
Manchester City Council,Adult Social Care,Transport Coach Hire,2017-06-01,5100920737,2240.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Transport Coach Hire,2017-06-01,5100920779,2240.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2017-06-01,5100920739,4107.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2017-06-01,5100920771,1050.00,Action First iPeople Ltd
Manchester City Council,Adult Social Care,Professional fees,2017-06-01,5100920775,1050.00,Action First iPeople Ltd
Manchester City Council,Adult Social Care,Professional fees,2017-06-01,5100920795,700.00,Action First iPeople Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-06-01,5100920767,1383.35,Manchester Deaf Centre Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-06-01,5100920766,1383.33,Manchester Deaf Centre Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-06-01,5100916665,675.00,The Lesbian & Gay Foundation
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-06-01,5100920789,675.00,The Lesbian & Gay Foundation
Manchester City Council,Adult Social Care,Payments for services,2017-06-01,1905562104,2880.00,Total Childcare Ltd
Manchester City Council,Adult Social Care,Foster Payments,2017-06-01,1905614867,1960.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,2017-06-01,1905614863,1215.44,Redacted Personal Information
