Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens & Education Services,Transport Coach Hire,2020-08-03,5101096262,19351.00,M Travel
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,2020-08-03,5101096248,7680.00,Galaxy Transport (Manchester) Ltd
Manchester City Council,Childrens & Education Services,Payments for services,2020-08-03,5101096277,1077.60,Fairfield Care Ltd
Manchester City Council,Adult Social Care,Payments for services,2020-08-03,5101096278,8956.46,Age Concern Manchester
Manchester City Council,Adult Social Care,Payments for services,2020-08-03,5101096278,4809.62,Age Concern Manchester
Manchester City Council,Chief Executives,Agency staff provision,2020-08-03,5101096257,1944.00,Ashberry Recruitment Ltd
Manchester City Council,Highways Services,Building Materials for direct delivery,2020-08-03,5101096259,653.20,Aggregate Industries T/A Kennedy As
Manchester City Council,Highways Services,Building Materials for direct delivery,2020-08-03,5101096260,652.00,Aggregate Industries T/A Kennedy As
Manchester City Council,Highways Services,Building Materials for direct delivery,2020-08-03,5101096261,648.40,Aggregate Industries T/A Kennedy As
Manchester City Council,Highways Services,Building Materials for direct delivery,2020-08-03,5101096258,575.70,Aggregate Industries T/A Kennedy As
Manchester City Council,Highways Services,Building Materials for direct delivery,2020-08-03,5101096253,524.00,Aggregate Industries T/A Kennedy As
Manchester City Council,Highways Services,Building Materials for direct delivery,2020-08-03,5101096254,517.20,Aggregate Industries T/A Kennedy As
Manchester City Council,Manchester Leisure,Grounds Maintenance Costs,2020-08-04,5101096340,1820.00,Groundwork Landscapes Ltd
Manchester City Council,Manchester Leisure,"Consumable items eg Toilet rolls, soap etc",2020-08-04,1906943362,1750.00,PAYPAL (UK) P CARD ONLY
Manchester City Council,Manchester Leisure,"Consumable items eg Toilet rolls, soap etc",2020-08-04,1906943363,1020.69,CASS ART
Manchester City Council,Manchester Leisure,"Consumable items eg Toilet rolls, soap etc",2020-08-04,1906942521,534.00,NIELSEN UK
Manchester City Council,Manchester Leisure,Professional fees,2020-08-04,5101096372,1071.60,Redacted Personal Information
Manchester City Council,Manchester Leisure,Testing Fees,2020-08-04,5101096322,650.00,County Scientific Services
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2020-08-04,1906942526,544.91,Amazon Co.Uk
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2020-08-04,1700105456,544.91,Amazon Co.Uk
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2020-08-04,1906943203,562.86,WILMAT LTD
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2020-08-04,5101096420,3156.82,Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2020-08-04,5101096417,2320.44,Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,2020-08-04,1906943204,3653.29,Stapletons Tyre Services
Manchester City Council,Hospitality + Trading Services,Equipment,2020-08-04,1906943068,2707.95,Stapletons Tyre Services
Manchester City Council,Hospitality + Trading Services,"Consumable items eg Toilet rolls, soap etc",2020-08-04,1906942622,600.00,British Pest Control Association
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2020-08-04,1906943119,1707.43,WWW.TARMAC.COM
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2020-08-04,1906943120,854.19,WWW.TARMAC.COM
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2020-08-04,5101096398,598.60,Killgerm Chemicals Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2020-08-04,1906943178,565.20,TELESHORE GROUP
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-08-04,5101096415,34876.74,Manchester Van Hire Ltd
