Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,I T Provision,2017-09-01,5100935746,4475.00,Idox Software Ltd
Manchester City Council,Manchester Leisure,I T Provision,2017-09-01,5100935745,3250.00,Idox Software Ltd
Manchester City Council,Manchester Leisure,I T Provision,2017-09-01,5100935744,2750.00,Idox Software Ltd
Manchester City Council,Manchester Leisure,I T Provision,2017-09-01,5100935743,1250.00,Idox Software Ltd
Manchester City Council,Manchester Leisure,I T Provision,2017-09-01,5100935742,950.00,Idox Software Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-09-01,1905728569,766.02,Brake Bros Foodservice Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2017-09-01,5100935750,13566.50,G & A Taylor Hotels Ltd
Manchester City Council,Adult Social Care,Hire of Premises,2017-09-01,5100935768,3500.00,Manchester Central
Manchester City Council,Adult Social Care,Hire of Premises,2017-09-01,5100935776,500.00,Manchester Central
Manchester City Council,Adult Social Care,Hire of Premises,2017-09-01,5100935777,500.00,Manchester Central
Manchester City Council,Adult Social Care,Hire of Premises,2017-09-01,5100935778,500.00,Manchester Central
Manchester City Council,Adult Social Care,Personal Needs of Residents - Holidays,2017-09-01,1905728712,700.00,St Helens RLFC
Manchester City Council,Adult Social Care,Rents,2017-09-01,5100935756,3969.16,Eastlands Homes Partnership Ltd
Manchester City Council,Adult Social Care,Rents,2017-09-01,5100935754,2747.88,Eastlands Homes Partnership Ltd
Manchester City Council,Adult Social Care,Rents,2017-09-01,5100935755,2442.56,Eastlands Homes Partnership Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-09-01,5100935807,11869.50,Water Adventure Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-09-01,5100935808,1650.00,Barlow Moor Community Association
Manchester City Council,Housing General Fund,Surplus property Fees,2017-09-01,1905728711,2000.00,Solis Law LTD
Manchester City Council,Chief Executives,Examination Fees,2017-09-01,5100935740,687.20,LGC (Forensics) Limited
Manchester City Council,Chief Executives,Training and Development,2017-09-01,5100935801,1712.70,QA Ltd
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,2017-09-01,5100935804,33782.74,Manchester Working Ltd
Manchester City Council,Highways Services,Payments to Sub-Contractors,2017-09-01,5100935805,68124.14,Dowhigh Ltd
Manchester City Council,Manchester Leisure,Cash Collection,2017-09-04,5100935913,17141.15,National Car Parks Ltd Season Ticke
Manchester City Council,Manchester Leisure,Catering,2017-09-04,5100935869,2937.24,Manchester City Galleries Dev Co
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-09-04,5100935975,5000.00,Northenden Neighbourhood Forum
Manchester City Council,Manchester Leisure,Professional fees,2017-09-04,5100935835,15000.00,Juice Festivals
Manchester City Council,Manchester Leisure,Professional fees,2017-09-04,5100935832,5250.00,Phar Partnerships Limited
Manchester City Council,Manchester Leisure,Special Events,2017-09-04,5100935834,2108.00,Mako
Manchester City Council,Manchester Leisure,Third party payments relating to Voluntary Organisations,2017-09-04,5100935842,9018.00,Reform Radio CIC
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-09-04,1905730537,746.35,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-09-04,1905730538,658.20,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-09-04,1905730535,577.24,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2017-09-04,5100935918,71296.17,Winners Contract Hire Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2017-09-04,5100936015,6174.40,Specialist Vehicle rental
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2017-09-04,5100929964,2990.00,Gullivers Truck Hire Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2017-09-04,5100935911,3076.01,Winners Contract Hire Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2017-09-04,5100935915,1664.03,Winners Contract Hire Ltd
Manchester City Council,Environment and Operations,Long Term Debtors,2017-09-04,1905730555,71374.00,Biffa Municipal Limited
Manchester City Council,Adult Social Care,Building Materials for direct delivery,2017-09-04,5100935894,724.08,Invacare Limited
Manchester City Council,Adult Social Care,Equipment,2017-09-04,5100935848,1833.10,Aidapt Bathrooms Ltd
Manchester City Council,Adult Social Care,Equipment,2017-09-04,5100935870,910.08,NRS Healthcare
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2017-09-04,5100935932,69027.42,Manchester Working Ltd
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,2017-09-04,5100935948,15932.54,Creative Support Ltd
Manchester City Council,Adult Social Care,Payments for services,2017-09-04,5100926271,32967.00,Manchester College
Manchester City Council,Adult Social Care,Payments for services,2017-09-04,5100935840,20554.72,H.G. Care Services Ltd
Manchester City Council,Adult Social Care,Payments for services,2017-09-04,5100935841,10065.72,H.G. Care Services Ltd
Manchester City Council,Adult Social Care,Professional fees,2017-09-04,5100935964,4557.00,NHS Central Manchester CCG
Manchester City Council,Adult Social Care,Professional fees,2017-09-04,1905714028,1560.00,Social Work Reports Ltd
Manchester City Council,Adult Social Care,Professional fees,2017-09-04,1905728543,1170.00,Redstone Psychology and PSB Ltd
Manchester City Council,Adult Social Care,Professional fees,2017-09-04,5100935866,515.00,Anglia DNA Services
Manchester City Council,Adult Social Care,Rents,2017-09-04,5100935747,1708.09,Commercial Real Estates Management
Manchester City Council,Adult Social Care,Supporting People Payments,2017-09-04,5100935920,23126.40,42nd Street
Manchester City Council,Adult Social Care,Works and associated costs for Land and Buildings,2017-09-04,5100935831,67175.00,Central Manchester University Hosp
Manchester City Council,Adult Social Care,Compensation Payments,2017-09-04,1905727135,2500.00,Simpson Millar LLP
Manchester City Council,Adult Social Care,Compensation Payments,2017-09-04,1905727148,10600.00,Simpson Millar LLP
Manchester City Council,Adult Social Care,Compensation Payments,2017-09-04,1905727142,12000.00,Simpson Millar LLP
Manchester City Council,Chief Executives,Advertising,2017-09-04,5100935815,1440.00,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,2017-09-04,5100935941,1400.00,Guardian News and Media Limited
Manchester City Council,Chief Executives,Advertising,2017-09-04,5100935816,1080.00,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,2017-09-04,5100935822,1080.00,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,2017-09-04,5100935950,977.90,Trinity Mirror NW2 Ltd
Manchester City Council,Chief Executives,Advertising,2017-09-04,5100935936,900.00,Guardian News and Media Limited
Manchester City Council,Chief Executives,Advertising,2017-09-04,5100935824,690.00,MediaCo Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-09-04,5100935859,18049.23,Liquid Personnel Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-09-04,5100935854,11775.30,Search Consultancy Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-09-04,5100935855,7669.55,Resolve Personnel Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-09-04,5100936070,4220.00,Hays Personnel
Manchester City Council,Regeneration Finance,Contract Cleaning External,2017-09-04,5100935966,6565.38,Mitie Cleaning & Environmental
Manchester City Council,Regeneration Finance,Contract Cleaning External,2017-09-04,5100935958,727.52,Mitie Cleaning & Environmental
