Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Agency staff provision,2019-01-02,5101010974,7033.53,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,2019-01-02,5101011002,6193.41,Conlon Construction Ltd
Manchester City Council,Manchester Leisure,Professional fees,2019-01-02,5101010980,2390.75,Experian  Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-01-02,5101010998,1917.05,Manchester Metropolitan University
Manchester City Council,Manchester Leisure,Refuse Collection,2019-01-02,5101011069,1395.00,Dickinson Environmental
Manchester City Council,Manchester Leisure,Professional fees,2019-01-02,5101010996,750.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2019-01-02,5101011016,1200.00,Peter Douglass Platforms
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2019-01-02,5101011066,530.37,LDS Motor Bodies Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,5101011033,12500.00,The DrinkAware Trust
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2019-01-02,5101010967,7310.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2019-01-02,5101011035,6630.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-01-02,5101011023,3289.67,The Oak Trust
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906312598,3196.00,Ubiqus Uk Ltd
Manchester City Council,Adult Social Care,Compensation Payments,2019-01-02,1906313691,2801.50,Dorians Solicitors
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906302700,2386.30,Stockport Psychology Services
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906313813,2365.40,Stockport Psychology Services
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906302800,2050.00,18 St John Street Chambers
Manchester City Council,Adult Social Care,Equipment,2019-01-02,5101010971,1662.00,Tunstall Healthcare (UK) Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906306859,1575.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906302699,1523.90,Stockport Psychology Services
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906298173,1450.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-01-02,5101010973,1315.00,St. Anne's CE Primary School
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906312597,1260.00,Ubiqus Uk Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906298311,1250.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,2019-01-02,1906313702,1156.00,T15 Consultancy Ltd
Manchester City Council,Adult Social Care,Rents,2019-01-02,1906313709,1040.00,Manchester Letting
Manchester City Council,Adult Social Care,Supported Accommodation,2019-01-02,5101011022,1015.00,Redacted Personal Information
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",2019-01-02,5101011029,880.00,Anglia DNA Services
Manchester City Council,Adult Social Care,Rents,2019-01-02,1906313695,850.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,2019-01-02,1906312510,800.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906293174,780.61,Socrates Clinical Psychology Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906294110,750.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906293181,700.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906306905,650.00,18 St John Street Chambers
Manchester City Council,Adult Social Care,Professional fees,2019-01-02,1906313623,650.00,Redacted Personal Information
