Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Stationery,2020-02-03,5101073635,878.31,Banner Group Limited
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,2020-02-03,5101073590,103175.89,Conlon Construction Ltd
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,2020-02-03,5101073590,29372.38,Conlon Construction Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753260,1251.74,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753265,1174.08,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753330,1069.58,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753263,1031.10,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753266,883.22,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753232,755.29,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753328,659.74,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753291,608.37,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753287,597.73,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753240,588.68,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753230,573.34,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753235,558.78,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2020-02-03,1906753307,504.72,Brake Bros Foodservice Ltd
Manchester City Council,Adult Social Care,Rents,2020-02-03,5101073571,3415.62,Northwards Housing Limited
Manchester City Council,Adult Social Care,Rents,2020-02-03,5101073569,2860.91,Northwards Housing Limited
Manchester City Council,Adult Social Care,Rents,2020-02-03,5101073567,2701.14,Northwards Housing Limited
Manchester City Council,Adult Social Care,Rents,2020-02-03,5101073573,2385.89,Northwards Housing Limited
Manchester City Council,Adult Social Care,Rents,2020-02-03,5101073564,2381.86,Northwards Housing Limited
