Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Professional fees,2020-07-01,1906904457,1440000.00,Young Manchester
Manchester City Council,Manchester Leisure,Professional fees,2020-07-01,5101093053,3679.68,Daly Drains Ltd
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2020-07-01,1906904428,7725.00,Mintel Ltd
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2020-07-01,1906904430,4743.67,W.F.Howes Ltd
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2020-07-01,1906904429,3558.00,W.F.Howes Ltd
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2020-07-01,1906904431,2395.00,Oclc (UK) LTD
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2020-07-01,5101093039,12860.36,Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2020-07-01,5101092989,10717.96,Carlton Fuels Ltd
Manchester City Council,Childrens & Education Services,Car Parking Permits,2020-07-01,1906893252,1364.04,National Car Parks Ltd Season Ticke
Manchester City Council,Childrens & Education Services,Professional fees,2020-07-01,5101093045,916.30,Just Psychology CIC
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-07-01,5101092965,8854.43,New Bridge School
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-07-01,5101092964,5807.08,New Bridge School
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-07-01,5101092967,2313.68,New Bridge School
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-07-01,5101092970,2100.00,Cheadle Royal Healthcare
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-07-01,5101092966,1594.26,New Bridge School
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,2020-07-01,5101092977,953.75,Gatley Primary School
Manchester City Council,Childrens & Education Services,Payments for services,2020-07-01,5101092987,1939.00,Tameside College
Manchester City Council,Adult Social Care,Rents,2020-07-01,1906904458,4250.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,2020-07-01,1906903122,1000.00,Jade Residential
Manchester City Council,Adult Social Care,Rents,2020-07-01,1906904459,990.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,2020-07-01,1906900902,800.00,Jade Residential
Manchester City Council,Adult Social Care,Rents,2020-07-01,1906900904,800.00,Jade Residential
Manchester City Council,Adult Social Care,Rents,2020-07-01,1906900905,800.00,Jade Residential
Manchester City Council,Adult Social Care,Equipment,2020-07-01,5101092994,1450.00,Ultimate Healthcare
Manchester City Council,Adult Social Care,Stationery,2020-07-01,5101093028,569.90,Banner Group Limited
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2020-07-01,5101092982,30363.25,The Booth Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2020-07-01,5101092969,3011.75,The Mustard Tree
Manchester City Council,Corporate Services,Professional fees,2020-07-01,5101093040,950.00,Intelligence Business Solutions
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2020-07-01,1906904456,34757.78,Aon Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2020-07-01,5101092978,384740.26,LendLease Construction(EUROPE) Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2020-07-01,5101092978,46168.83,LendLease Construction(EUROPE) Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2020-07-01,5101092981,16188.32,LendLease Construction(EUROPE) Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2020-07-01,5101092981,1942.60,LendLease Construction(EUROPE) Ltd
Manchester City Council,Housing General Fund,Building Works,2020-07-01,5101092998,2957.80,Wythenshawe Community Housing Group
Manchester City Council,Housing General Fund,Building Works,2020-07-01,5101092996,1426.50,Jacobs UK Ltd
Manchester City Council,Chief Executives,Agency staff provision,2020-07-01,5101093004,35976.20,Cadence Resourcing Ltd
Manchester City Council,Chief Executives,Agency staff provision,2020-07-01,5101093006,10730.88,Michael Page International
Manchester City Council,Chief Executives,Agency staff provision,2020-07-01,5101093008,8749.89,Parity Professionals Ltd
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2020-07-01,5101093007,32000.00,Gardiner & Theobald LLP
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,2020-07-01,5101093050,1152.62,DT Electrical UK Ltd
Manchester City Council,Regeneration Finance,Security,2020-07-01,5101092985,24019.81,MITIE SECURITY LIMITED
Manchester City Council,Regeneration Finance,Grounds Maintenance Costs,2020-07-01,5101093024,2510.00,Arboricultural Services Treework
Manchester City Council,Regeneration Finance,Professional fees,2020-07-01,5101093046,13119.70,Buro Happold Limited
Manchester City Council,Regeneration Finance,Professional fees,2020-07-01,5101093027,853.00,Alan Franklin Builders Limited
Manchester City Council,Regeneration Finance,Professional fees,2020-07-01,5101092996,577.65,Jacobs UK Ltd
Manchester City Council,Regeneration Finance,Legal Fees,2020-07-01,5101093010,2810.00,Eversheds Llp
Manchester City Council,Regeneration Finance,Legal Fees,2020-07-01,5101093013,3988.00,Eversheds Llp
Manchester City Council,Highways Services,Building Materials for direct delivery,2020-07-01,5101092979,4957.56,William Smith Sons (Barnard Castle)
Manchester City Council,Highways Services,Legal Fees,2020-07-01,5101092999,1150.00,Redacted Personal Information
Manchester City Council,Highways Services,Legal Fees,2020-07-01,1906900736,1750.00,Redacted Personal Information
Manchester City Council,Highways Services,Compensation Payments,2020-07-01,1906900579,4494.00,McHale & Co Solicitors
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2020-07-02,5101093230,3200.00,Clean-Up UK Limited
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2020-07-02,5101093226,1500.00,Clean-Up UK Limited
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2020-07-02,5101093227,1500.00,Clean-Up UK Limited
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2020-07-02,5101093231,1080.00,Clean-Up UK Limited
Manchester City Council,Manchester Leisure,Hire of Machinery,2020-07-02,5101093102,782.76,F.R.Sharrock Ltd
Manchester City Council,Manchester Leisure,Professional fees,2020-07-02,5101093051,3679.68,Daly Drains Ltd
Manchester City Council,Manchester Leisure,Library Materials Acquisition,2020-07-02,1906905549,655.42,W.F.Howes Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2020-07-02,5101093237,1518.93,Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,2020-07-02,5101093236,573.60,Arco Group Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-07-02,5101093241,29149.00,Manchester Van Hire Ltd
Manchester City Council,Childrens & Education Services,Professional fees,2020-07-02,1906900910,1300.00,Central Chambers
Manchester City Council,Childrens & Education Services,Professional fees,2020-07-02,1906900570,698.45,Redacted Personal Information
Manchester City Council,Childrens & Education Services,Professional fees,2020-07-02,1906900909,650.00,Kenworthy's Chambers
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,2020-07-02,5101093115,1760.00,Middleton Cars Ltd
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,2020-07-02,5101093122,1600.00,Middleton Cars Ltd
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,2020-07-02,5101093120,1120.00,Middleton Cars Ltd
Manchester City Council,Childrens & Education Services,CORONA VIRUS D-19,2020-07-02,5101093125,800.00,Middleton Cars Ltd
Manchester City Council,Childrens & Education Services,Payments for services,2020-07-02,5101093059,7813.75,Time Specialist Support Ltd
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2020-07-02,5101093057,28961.97,UPS Building & Maintenance Ltd
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2020-07-02,5101093056,28961.97,UPS Building & Maintenance Ltd
Manchester City Council,Adult Social Care,Rents,2020-07-02,1906905841,1100.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2020-07-02,5101093058,23520.00,Genuine Property Investments
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2020-07-02,5101093104,12729.94,Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2020-07-02,5101093068,80000.00,Citizens Advice Manchester
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2020-07-02,5101093070,80000.00,Citizens Advice Manchester
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2020-07-02,5101093142,53362.16,Riverside ECHG
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2020-07-02,5101093060,1629.00,Alzheimers Society (Mcr Branch)
Manchester City Council,Adult Social Care,Supporting People Payments,2020-07-02,5101093141,12500.00,Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,2020-07-02,5101093143,5833.33,Riverside ECHG
Manchester City Council,Corporate Services,Long Term Debtors,2020-07-02,1906905893,106451612.93,Manchester Airport Finance Holdings
Manchester City Council,Chief Executives,Payments to Sub-Contractors,2020-07-02,5101093097,1295.10,Redacted Personal Information
Manchester City Council,Chief Executives,Grant Payments,2020-07-02,5101093136,6250.00,Community Arts North West
Manchester City Council,Chief Executives,Grant Payments,2020-07-02,5101093073,3750.00,Waters Edge Arts Ltd
Manchester City Council,Chief Executives,Landline Telephone Charges,2020-07-02,5101093061,113091.00,8x8 UK Ltd
Manchester City Council,Chief Executives,Landline Telephone Charges,2020-07-02,5101093061,6320.00,8x8 UK Ltd
Manchester City Council,Chief Executives,Landline Telephone Charges,2020-07-02,5101093061,6000.00,8x8 UK Ltd
Manchester City Council,Chief Executives,Landline Telephone Charges,2020-07-02,5101093061,5100.00,8x8 UK Ltd
Manchester City Council,Chief Executives,ICT Support & Maintenance,2020-07-02,5101093062,13300.00,8x8 UK Ltd
Manchester City Council,Chief Executives,Third party payments relating to Voluntary Organisations,2020-07-02,5101093038,25000.00,Manchester Mind
Manchester City Council,Chief Executives,Third party payments relating to Voluntary Organisations,2020-07-02,5101093054,2350.00,Royal Oak Community Centre
Manchester City Council,Chief Executives,Legal Fees,2020-07-02,1906881919,2900.00,Information Commissioner
Manchester City Council,Chief Executives,Compensation Payments,2020-07-02,5101093052,1760.50,Eversheds Llp
Manchester City Council,Regeneration Finance,Electricity,2020-07-02,1906905556,1926.12,E-On
Manchester City Council,Manchester Leisure,Equipment,2020-07-03,5101093271,1095.60,Arqadia Ltd
Manchester City Council,Manchester Leisure,Equipment,2020-07-03,5101093152,750.00,Massey & Harris (Engrg) Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2020-07-03,5101093177,1950.00,Groundwork Landscapes Ltd
Manchester City Council,Manchester Leisure,Professional fees,2020-07-03,5101093273,750.00,Jacobs UK Ltd
Manchester City Council,Manchester Leisure,Professional fees,2020-07-03,1906894409,500.00,Elonda Uk Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-07-03,5101093225,1675.80,F.R.Sharrock Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-07-03,5101093286,1299.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-07-03,5101093282,1038.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2020-07-03,5101093291,1038.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,2020-07-03,5101092993,642.20,M-R-S Communications Ltd
Manchester City Council,Hospitality + Trading Services,Professional fees,2020-07-03,5101093273,1200.00,Jacobs UK Ltd
Manchester City Council,Hospitality + Trading Services,Royalties Payable,2020-07-03,1906905911,3733.00,Manchester Communication Academy
Manchester City Council,Environment and Operations,Construction Works,2020-07-03,5101093044,72260.81,Colas Limited
Manchester City Council,Environment and Operations,Construction Works,2020-07-03,5101093172,6500.00,Transport for Greater Manchester
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,2020-07-03,5101093257,7500.00,Salford Royal Hospitals Nhs Trust
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,2020-07-03,5101093222,3750.00,Safe Families for Children
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,2020-07-03,5101093186,1428.00,Healthy Body Healthy Mind CIC
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,2020-07-03,5101093191,1428.00,Healthy Body Healthy Mind CIC
Manchester City Council,Childrens & Education Services,Payments for services,2020-07-03,5101093312,6646.61,The Together Trust
