Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Travel,2017-12-01,5100951090,1351.80,Cresta World Travel Ltd
Manchester City Council,Manchester Leisure,Public Transport,2017-12-01,5100951113,963.94,Cresta World Travel Ltd
Manchester City Council,Manchester Leisure,Professional fees,2017-12-01,5100951176,600.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,2017-12-01,1905845693,1460.44,T/A McDonalds
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2017-12-01,5100951164,1395.69,Manchester Working Ltd
Manchester City Council,Adult Social Care,Rents,2017-12-01,1905845796,795.00,COUNTRYWIDE RESIDENTIAL LETTING LTD
Manchester City Council,Adult Social Care,Professional fees,2017-12-01,1905835177,967.00,Bowland Psychological Services Ltd
Manchester City Council,Adult Social Care,Professional fees,2017-12-01,1905835114,874.92,Target Psychology Ltd
Manchester City Council,Adult Social Care,Individual Budget Payment,2017-12-01,1905845799,632.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Acquisitions,2017-12-01,1905845797,12500.00,LIEFMAN ROSE
Manchester City Council,Housing General Fund,Surplus property Fees,2017-12-01,1905845797,1026.00,LIEFMAN ROSE
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-12-01,5100951161,15105.72,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-12-01,5100951156,12878.51,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-12-01,5100951165,12108.32,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-12-01,5100951152,4998.85,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-12-01,5100951170,2029.43,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-12-01,5100951082,790.53,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-12-01,5100951177,766.84,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-12-01,5100951180,522.40,Pts Plumbing Trade Supplies
Manchester City Council,Chief Executives,Agency staff provision,2017-12-01,5100951193,5000.00,DWF LLP
Manchester City Council,Chief Executives,Equipment,2017-12-01,5100951138,1980.00,Egan Reid Stationery Co Ltd
Manchester City Council,Highways Services,Building Materials for direct delivery,2017-12-01,5100951150,502.50,F T Factors
Manchester City Council,Highways Services,Compensation Payments,2017-12-01,1905844552,615.00,Department For Work & Pensions
Manchester City Council,Manchester Leisure,Security,2017-12-04,5100951365,10560.00,Disclosure & Barring Service
