Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,2017-04-03,5100913049,4324.81,Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,2017-04-03,5100913116,3219.31,F.R.Sharrock Ltd
Manchester City Council,Hospitality + Trading Services,Machinery and equipment repairs,2017-04-03,5100913115,542.29,F.R.Sharrock Ltd
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2017-04-03,5100913037,20353.06,Manor Academy
Manchester City Council,Adult Social Care,Payment of School Budget Share,2017-04-03,5100913046,13466.66,Meade Hill School
Manchester City Council,Adult Social Care,Transport Coach Hire,2017-04-03,5100913101,2461.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Transport Coach Hire,2017-04-03,5100913082,2415.00,Mallons Minibus Travel
Manchester City Council,Adult Social Care,Payments for services,2017-04-03,5100913029,1040.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,2017-04-03,5100913028,780.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,2017-04-03,1905539691,690.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,2017-04-03,5100913026,592.00,Eam Home Care Ltd
Manchester City Council,Adult Social Care,Payments for services,2017-04-03,5100913027,592.00,Eam Home Care Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-04-03,5100913073,578.06,Southway Housing Trust
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-04-03,5100913074,578.06,Southway Housing Trust
Manchester City Council,Adult Social Care,Transport Coach Hire,2017-04-03,5100913096,2461.00,Redacted Personal Information
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2017-04-03,1905539692,59500.00,H M Revenues and Customs
Manchester City Council,Corporate Services,Professional fees,2017-04-03,5100913105,9900.00,Nexus Real Estate
Manchester City Council,Housing General Fund,Building Works,2017-04-03,5100913097,43648.37,Southway Housing Trust
Manchester City Council,Chief Executives,Agency staff provision,2017-04-03,5100913062,27846.76,SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-04-03,5100913094,4894.05,Sanctuary Social Care
Manchester City Council,Chief Executives,Advertising,2017-04-03,5100913043,1330.00,Haymarket Publishing Services Ltd
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2017-04-03,5100913056,600.00,Dance Manchester
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2017-04-03,5100913061,500.00,Manchester BME Network
Manchester City Council,Highways Services,Payments to Sub-Contractors,2017-04-03,5100913081,20837.50,Metronet UK
Manchester City Council,Highways Services,Building Materials for direct delivery,2017-04-03,5100913031,570.52,Aggregate Industries T/A Kennedy As
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,2017-04-03,5100913077,25695.76,Salford City Council
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,2017-04-03,5100913088,17824.52,Commission for the New Economy
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,2017-04-03,5100913077,12150.65,Salford City Council
Manchester City Council,Manchester Leisure,Grant Payments,2017-04-04,1905535870,8462.00,Manchester Young Lives
Manchester City Council,Manchester Leisure,Training and Development,2017-04-04,5100913146,2400.00,Lois Burton Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-04-04,5100913205,2000.00,Manchester Enterprise Academy
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-04-04,5100913124,2000.00,Manchester Secondary PRU
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-04-04,5100913294,1000.00,Congleton Museum
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2017-04-04,5100913207,900.00,Levenshulme Youth Project
Manchester City Council,Manchester Leisure,Professional fees,2017-04-04,5100913149,774.20,Hemingways Marketing Services Ltd
Manchester City Council,Manchester Leisure,Grounds Maintenance Costs,2017-04-04,5100913218,709.04,Baker Ross Ltd
Manchester City Council,Manchester Leisure,Photocopying,2017-04-04,5100913317,587.40,J Hewit & Sons Ltd
Manchester City Council,Manchester Leisure,Equipment,2017-04-04,5100913307,516.25,A P Fitzpatrick
Manchester City Council,Manchester Leisure,Photocopying,2017-04-04,5100913303,587.40,J Hewit & Sons Ltd
Manchester City Council,Hospitality + Trading Services,End of term vehicle lease payments,2017-04-04,5100913133,4255.00,S G Equipment Finance Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,2017-04-04,5100913181,4067.50,G E Robinson & Co Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540050,950.01,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540055,941.88,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540126,811.37,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540064,742.29,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540060,732.96,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540131,732.35,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540105,662.22,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540069,645.15,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540120,598.83,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540108,576.60,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540124,521.40,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-04-04,1905540054,895.85,Brake Bros Foodservice Ltd
Manchester City Council,Adult Social Care,Rents,2017-04-04,5100913039,12727.00,Wythenshawe Community Housing Group
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-04-04,5100913338,10000.00,Riverside ECHG
Manchester City Council,Adult Social Care,Payments for services,2017-04-04,5100913140,6015.64,Bridge House Independent School
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-04-04,5100913339,5285.20,Riverside ECHG
Manchester City Council,Adult Social Care,Rents,2017-04-04,5100913032,5089.37,Wythenshawe Community Housing Group
Manchester City Council,Adult Social Care,Rents,2017-04-04,5100913033,5089.37,Wythenshawe Community Housing Group
Manchester City Council,Adult Social Care,Rents,2017-04-04,5100913036,5089.37,Wythenshawe Community Housing Group
Manchester City Council,Adult Social Care,Rents,2017-04-04,5100913038,5089.37,Wythenshawe Community Housing Group
Manchester City Council,Adult Social Care,Contract Cleaning External,2017-04-04,5100913321,2880.00,Tiddlywinks Day Nursery Ltd
Manchester City Council,Adult Social Care,Contract Cleaning External,2017-04-04,5100913324,1920.00,Tiddlywinks Day Nursery
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2017-04-04,5100913158,1381.61,Central & NW London NHS Foundation
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-04-04,5100913126,578.06,Southway Housing Trust
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-04-04,5100913128,578.06,Southway Housing Trust
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2017-04-04,5100913129,578.06,Southway Housing Trust
Manchester City Council,Adult Social Care,Training and Development,2017-04-04,5100913136,525.00,Irish World Heritage Centre
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2017-04-04,5100913284,56431.39,Manchester Working Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2017-04-04,5100913289,22702.63,Principal Agent Management Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2017-04-04,5100913282,20256.03,Morrison Facilities Services Ltd
Manchester City Council,Corporate Services,Grant and subscriptions awarded,2017-04-04,5100913143,1500.00,Cipfa
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2017-04-04,5100913288,22702.63,Principal Agent Management Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2017-04-04,5100913295,22702.63,Principal Agent Management Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539706,23420.01,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539710,16683.13,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539701,9236.00,Pollock Lifts Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539719,7635.19,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539715,4674.76,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539699,4590.00,Thyssenkrupp Encasa
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539708,4502.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539716,4338.21,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539712,4335.00,Thyssenkrupp Encasa
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539717,4247.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539709,4175.00,Thyssenkrupp Encasa
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539713,4057.00,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539707,4051.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539711,4019.02,Thyssenkrupp Encasa
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539720,2746.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539718,2398.00,Hoist & Shower Chair Company
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539705,2243.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539700,2143.00,Hoist & Shower Chair Company
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539714,1202.30,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539702,612.30,UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,2017-04-04,1905539721,500.00,Hoist & Shower Chair Company
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-04-04,5100913333,21698.66,B.A.A.S. Construction Ltd
Manchester City Council,Housing Revenue Account,Rents,2017-04-04,5100913132,14899.39,M J Mapp
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2017-04-04,5100913335,12859.93,Manchester Working Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913162,56679.22,Cadence Resourcing Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913302,56679.22,Cadence Resourcing Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913166,51645.67,NES UK Limited
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913316,46239.67,Michael Page International
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913210,30170.18,Search Consultancy Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913120,21050.00,Laudale Associates Limited
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913069,19787.09,SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913075,18162.13,Reed Employment Plc
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913301,17124.46,LAW Absolute
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913164,15690.62,Liquid Personnel Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913216,15061.71,LAW Absolute
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913131,14500.00,Laudale Associates Limited
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913048,14304.79,Barker Ross Health & Social Care
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913055,14140.25,Triad Resourcing
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913308,13496.95,Gian Healthcare Ltd
Manchester City Council,Chief Executives,Agency staff provision,2017-04-04,5100913217,9340.32,Gian Healthcare Ltd
