Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Environment and Operations,Compensation Payments,2014-06-02,1904161635,600.00,Tranter Cleere & Co
Manchester City Council,Hospitality + Trading Services,Data Registration,2014-06-02,5100721438,1068.54,Mouchel Limited
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,2014-06-02,5100721482,1607.00,Marshalls Mono Ltd
Manchester City Council,Chief Executives,Mobilephone Charges,2014-06-02,1904156849,44635.18,T-Mobile (UK) Ltd
Manchester City Council,Manchester Leisure,Contract Cleaning External,2014-06-02,5100721415,1300.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,2014-06-02,5100721420,1300.00,Clearview Event Services Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2014-06-02,5100721450,3607.91,Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2014-06-02,5100721451,2515.32,Kenny Bros (Civil Eng) Ltd
Manchester City Council,Childrens Services,Fixtures and Fitting,2014-06-02,1904161651,2600.00,Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Training and Development,2014-06-02,1904161651,2356.20,Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,PNOR-Other Amenities,2014-06-02,1904161651,1294.95,Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Training and Development,2014-06-02,5100721445,1221.00,Ocr
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-06-02,5100721449,2816.00,Asd Metal Services
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2014-06-02,1904162854,158672.00,The Pennine Acute Hospital Nhs Trus
Manchester City Council,Corporate Services,Travel Season TLS,2014-06-02,5100721511,593.98,Transport for Greater Manchester
Manchester City Council,Corporate Services,Legal Fees,2014-06-02,5100721309,16427.50,Addleshaw Goddard Solicitors
Manchester City Council,Adult Social Care,Training and Development,2014-06-02,5100721410,721.85,University Of Manchester
Manchester City Council,Childrens Services,Payments for services,2014-06-02,5100721435,1919.00,Ofsted
Manchester City Council,Environment and Operations,Compensation Payments,2014-06-02,1904161554,1050.00,Hillis
Manchester City Council,Environment and Operations,Compensation Payments,2014-06-02,1904161654,8490.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,2014-06-02,1904154724,627.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,2014-06-02,1904162462,566.00,Department For Work & Pensions
Manchester City Council,Childrens Services,Compensation Payments,2014-06-02,1904152309,585.00,Department For Work & Pensions
Manchester City Council,Regeneration Finance,Payments for services,2014-06-02,5100721586,100000.00,Cityco
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,2014-06-02,5100721422,7390.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,2014-06-02,5100721427,15750.00,Manchester Safeguarding
Manchester City Council,Manchester Leisure,Payments for services,2014-06-02,5100721369,1835.00,Manchester Sports & Leisure Trust
Manchester City Council,Adult Social Care,Rents,2014-06-02,5100721433,22831.71,Accommodation Links Ltd
Manchester City Council,Childrens Services,Compensation Payments,2014-06-02,1904152343,22000.00,Thompsons Solicitors
Manchester City Council,Corporate Services,Proffesional fees,2014-06-02,5100721400,21094.48,NPS North West Ltd
Manchester City Council,Childrens Services,Water - Metered,2014-06-02,5100721441,843.58,Kids Around the Clock @ WHP
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-06-02,1904163816,808.00,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-06-02,1904163817,745.00,Ecomix Concrete Ltd
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2014-06-02,5100721370,1360.00,Mecanoo
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2014-06-02,5100721372,1360.00,Mecanoo
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2014-06-02,1904116287,2394.58,Stockport NHS
Manchester City Council,Corporate Services,Legal Fees,2014-06-02,5100721308,3500.00,Landmark Chambers
Manchester City Council,Investment Core Strategy,Proffesional fees,2014-06-02,5100721364,7800.00,Helen France Associates Limited
Manchester City Council,Childrens Services,Transport Coach Hire,2014-06-02,5100721363,1880.00,Youbus Ltd
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2014-06-02,1904163397,5442.50,Virgin Care Blackpool LLP
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2014-06-02,1904154210,7870.00,King Tanktechnic Ltd
Manchester City Council,Environment and Operations,Charges for Services,2014-06-02,1904156646,17480.61,Simpson Millar LLP
Manchester City Council,Environment and Operations,Compensation Payments,2014-06-02,1904162868,7979.33,Pryers Solicitors
Manchester City Council,Adult Social Care,Proffesional fees,2014-06-03,5100721703,5124.00,Wythenshawe Community Initiative
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,2014-06-03,5100721590,2058.00,Instarmac Group Ltd
