Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Training and Development,2021-05-04,1907216071,2000.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,2021-05-04,1907203472,2991.75,Ijaz Hussain Judge Services Ltd
Manchester City Council,Adult Social Care,Rents,2021-05-04,1907201279,2100.00,Ryan Bakers Estate Agents
Manchester City Council,Childrens & Education Services,Contract Cleaning External,2021-05-04,5101131479,667.00,Freshwave Cleaning Services Ltd
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,2021-05-04,1907222448,626.55,Alliance Disposables Ltd
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,2021-05-04,1907222262,614.40,Alliance Disposables Ltd
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,2021-05-04,1907222453,571.87,Alliance Disposables Ltd
Manchester City Council,Manchester Leisure,Equipment,2021-05-04,1907221958,11036.14,WWW.ALANMARCHSPORT.COM
Manchester City Council,Manchester Leisure,Equipment,2021-05-04,1907221957,3050.40,WWW.ALANMARCHSPORT.COM
Manchester City Council,Hospitality + Trading Services,Equipment,2021-05-04,1907222074,2484.56,Stapletons Tyre Services
Manchester City Council,Hospitality + Trading Services,Equipment,2021-05-04,1907222075,2162.04,Stapletons Tyre Services
Manchester City Council,Adult Social Care,Equipment,2021-05-04,5101131477,4297.50,NRS Healthcare
Manchester City Council,Adult Social Care,Equipment,2021-05-04,5101131476,720.00,NRS Healthcare
Manchester City Council,Chief Executives,Equipment,2021-05-04,1907221935,2170.00,SAFARI BOOKS ONLINE
Manchester City Council,Manchester Leisure,"Consumable items eg Toilet rolls, soap etc",2021-05-04,1907222079,1487.88,ZOOM.US 888-799-9666
Manchester City Council,Manchester Leisure,"Consumable items eg Toilet rolls, soap etc",2021-05-04,1907222069,900.00,ARTNET AG
Manchester City Council,Manchester Leisure,"Consumable items eg Toilet rolls, soap etc",2021-05-04,1907221984,571.46,Post Office (CARD ONLY)
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",2021-05-04,1907222031,2240.00,SUMUP  *STUDENT LIVING MA
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2021-05-04,1907222484,1240.62,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2021-05-04,1907222332,1075.29,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2021-05-04,1907222486,973.96,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2021-05-04,1907222218,947.69,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2021-05-04,1907222338,936.01,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2021-05-04,1907222364,806.99,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2021-05-04,1907222394,771.32,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2021-05-04,1907222411,722.31,Brake Bros Foodservice Ltd
