Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Corporate Services,Training and Development,2018-06-01,1906060972,3400.00,The University Of Law Limited
Manchester City Council,General Fund,CRC Carbon reduction charge,2018-06-01,1906060599,344000.00,Department of Energy & Climate Chan
Manchester City Council,Adult Social Care,Rents,2018-06-01,5100979987,1954.67,Commercial Real Estates Management
Manchester City Council,Adult Social Care,Rents,2018-06-01,5100979985,720.93,Commercial Real Estates Management
Manchester City Council,Regeneration Finance,Rents,2018-06-01,1906044145,540625.00,Adam Geoffrey Management Ltd
Manchester City Council,Chief Executives,Hire of Premises,2018-06-01,5100979761,780.00,Manchester Cathedral
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2018-06-01,5100978639,1668.60,Carlton Fuels Ltd
Manchester City Council,Chief Executives,Equipment,2018-06-01,5100979950,1120.00,Urban Projections
Manchester City Council,Chief Executives,Payments to Sub-Contractors,2018-06-01,5100979927,613.07,Redacted Personal Information
Manchester City Council,Adult Social Care,"Clothes, Uniform and Laundry",2018-06-01,5100979961,600.00,Alliance Disposables Ltd
Manchester City Council,Corporate Services,Professional fees,2018-06-01,5100979979,3000.00,Viola Clause Ltd
Manchester City Council,Chief Executives,Funeral and coroner related services,2018-06-01,5100980005,567.30,Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,2018-06-01,5100979934,16192.00,Trafford M B C
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2018-06-01,5100979938,2000.00,Tangled Dance Company
Manchester City Council,Chief Executives,Examination Fees,2018-06-01,5100980002,2710.00,ROAR Forensics Ltd
Manchester City Council,Chief Executives,Funeral and coroner related services,2018-06-01,5100980007,4767.00,Uni Hospital of South Mcr
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979898,42500.00,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979899,32500.00,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979900,21606.77,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979901,19270.56,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979902,4283.20,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979947,1619.87,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979946,847.90,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979913,6396.25,Pure Innovations Ltd
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979930,3145.00,Tameside College
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100980009,2930.40,PULSE
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100980008,1537.92,PULSE
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979905,18333.00,High Peak School Limited
Manchester City Council,Adult Social Care,Payments for services,2018-06-01,5100979903,29370.00,The William Henry Smith School
Manchester City Council,Chief Executives,Agency staff provision,2018-06-04,5100980225,1337.35,Venn Group Ltd
Manchester City Council,Chief Executives,Agency staff provision,2018-06-04,5100980255,17424.00,Penna PLC
Manchester City Council,Chief Executives,Agency staff provision,2018-06-04,5100980248,2703.00,Ashberry Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,2018-06-04,5100980251,1600.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Seconded Employees,2018-06-04,5100980118,5125.75,Central Mcr Uni Hospital t/a
Manchester City Council,Insurance Fund,Insurance,2018-06-04,1906060605,5000.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,2018-06-04,5100980043,3107.00,Aquam Water Services Limited
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2018-06-04,5100980063,7967.43,Manchester Working Ltd
Manchester City Council,Adult Social Care,Rents,2018-06-04,5100980170,61061.18,B & A Properties
Manchester City Council,Adult Social Care,Rents,2018-06-04,5100980237,65456.86,Accommodation Links Ltd
Manchester City Council,Adult Social Care,Rents,2018-06-04,1906068169,525.00,Jade Residential
Manchester City Council,Adult Social Care,Rents,2018-06-04,1906068170,525.00,Jade Residential
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2018-06-04,5100980191,72543.11,Winners Contract Hire Ltd
Manchester City Council,Manchester Leisure,Taxi Vehicle Materials,2018-06-04,5100980081,565.30,New Auto Ltd T/A Mogo (Uk)
Manchester City Council,Adult Social Care,Transport Coach Hire,2018-06-04,5100980047,4950.00,D.J. Minibus Travel
Manchester City Council,Adult Social Care,Transport Coach Hire,2018-06-04,5100979951,4068.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Transport Coach Hire,2018-06-04,5100979984,4914.00,Sumi Travel Ltd.
Manchester City Council,Manchester Leisure,Equipment,2018-06-04,1906066286,1400.00,White Peak Planning Ltd
Manchester City Council,Adult Social Care,Furniture,2018-06-04,5100980253,502.14,Eps Supplies Ltd
Manchester City Council,Highways Services,Building Materials for direct delivery,2018-06-04,5100980329,1735.00,Cooper Clarke Group Ltd
Manchester City Council,Regeneration Finance,Payments to Sub-Contractors,2018-06-04,5100980187,4533.92,Custodian Monitoring
Manchester City Council,Manchester Leisure,Hire of Equipment,2018-06-04,1906061626,5670.00,Univeral Tanker Solutions
Manchester City Council,Chief Executives,Hire of Equipment,2018-06-04,5100980269,1241.62,Twofold Ltd
Manchester City Council,Manchester Leisure,Training and Development,2018-06-04,5100979989,825.00,Trinity College London
Manchester City Council,Chief Executives,Catering,2018-06-04,5100980272,1357.60,Manchester Central
Manchester City Council,Chief Executives,Printing,2018-06-04,5100980334,2454.00,Astra Signs
Manchester City Council,Manchester Leisure,Professional fees,2018-06-04,5100980286,2400.00,Cipfa
Manchester City Council,Manchester Leisure,Professional fees,2018-06-04,5100980125,232150.00,Sport Taekwondo UK Limited
Manchester City Council,Manchester Leisure,Professional fees,2018-06-04,5100980129,2100.00,Amity hcd Limited
Manchester City Council,Adult Social Care,Professional fees,2018-06-04,5100980190,1354.00,Independent Life Solutions
Manchester City Council,Adult Social Care,Professional fees,2018-06-04,5100980180,1201.00,Independent Life Solutions
Manchester City Council,Adult Social Care,Professional fees,2018-06-04,5100980204,840.00,Independent Life Solutions
Manchester City Council,Adult Social Care,Professional fees,2018-06-04,5100980198,5257.15,Resolutions Consultancy Pty Ltd
Manchester City Council,Housing Revenue Account,Professional fees,2018-06-04,5100980086,8100.00,Involve 360
Manchester City Council,Chief Executives,Professional fees,2018-06-04,5100978525,10000.00,Susan Woodward Creative Consultancy
Manchester City Council,Chief Executives,Professional fees,2018-06-04,1906068161,2550.00,Redacted Personal Information
Manchester City Council,Regeneration Finance,Professional fees,2018-06-04,5100980054,9475.00,NSEP CIC
Manchester City Council,Chief Executives,Funeral and coroner related services,2018-06-04,5100980024,10805.06,Central Mcr Uni Hospital t/a
Manchester City Council,Chief Executives,Funeral and coroner related services,2018-06-04,5100980024,795.25,Central Mcr Uni Hospital t/a
Manchester City Council,Regeneration Finance,Telecoms Equip,2018-06-04,5100980238,836.40,Anvil Mobile Ltd
Manchester City Council,Corporate Services,I T Provision,2018-06-04,5100979931,10000.00,Capita Business Services Ltd
Manchester City Council,Chief Executives,I T Provision,2018-06-04,5100979956,4343.04,Advanced Legal Solutions Ltd
Manchester City Council,Highways Services,Compensation Payments,2018-06-04,1906060605,20000.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2018-06-04,5100980267,2500.00,Manchester Roller Hockey Club
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,2018-06-04,5100980084,15619.92,Manchester People First
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2018-06-04,5100980108,10250.00,Brighter Sound Ltd
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2018-06-04,5100980106,11250.00,Brighter Sound Ltd
Manchester City Council,Chief Executives,Advertising,2018-06-04,5100980256,16507.70,Reach Publishing Services Ltd
Manchester City Council,Chief Executives,Advertising,2018-06-04,5100980256,8628.30,Reach Publishing Services Ltd
Manchester City Council,Chief Executives,Advertising,2018-06-04,5100980175,877.50,TES Global Ltd
Manchester City Council,Chief Executives,Examination Fees,2018-06-04,5100980024,1859.44,Central Mcr Uni Hospital t/a
Manchester City Council,Chief Executives,Examination Fees,2018-06-04,5100979994,925.00,ROAR Forensics Ltd
Manchester City Council,Corporate Services,Licences Purchase,2018-06-04,5100980258,2042.16,Virtual College Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2018-06-04,5100980135,14637.00,Redacted Personal Information
Manchester City Council,Highways Services,Purchase of stores for re-distribution,2018-06-04,5100979944,691.88,P.F. Cusack (Tools Supplies) Ltd
Manchester City Council,Highways Services,Purchase of stores for re-distribution,2018-06-04,5100980283,910.20,E & E Workwear
Manchester City Council,Manchester Leisure,Special Events,2018-06-04,1906062267,1013.85,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,2018-06-04,5100980024,29056.23,Central Mcr Uni Hospital t/a
Manchester City Council,Chief Executives,Third party payments relating to Voluntary Organisations,2018-06-04,5100980099,114000.00,HOME
Manchester City Council,Manchester Leisure,Payments for services,2018-06-04,5100980103,1976.00,W S Education
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980091,5921.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980075,4632.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980088,4632.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980089,4053.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980077,1528.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980116,249298.84,Standwalk Ltd
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980132,249298.84,Standwalk Ltd
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980231,249298.84,Standwalk Ltd
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980080,2011.00,NT&AS
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980082,8580.00,Gorse Hill Studios
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980140,11320.58,Carlton House Care Ltd
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100980137,10955.40,Carlton House Care Ltd
Manchester City Council,Adult Social Care,Payments for services,2018-06-04,5100979904,8099.05,Liverpool Progressive School
Manchester City Council,Adult Social Care,Supporting People Payments,2018-06-04,5100980092,912.14,Places for People Living +
Manchester City Council,Adult Social Care,Supporting People Payments,2018-06-04,5100980092,699.60,Places for People Living +
Manchester City Council,Adult Social Care,Foster Payments,2018-06-04,1906070382,679.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Registered Nursing Homes Permanent Payments,2018-06-04,1906071636,27461.49,alt payee Care UK Homecare Ltd
Manchester City Council,Adult Social Care,Supported Accommodation,2018-06-04,5100980149,800.00,Manchester Settlement
Manchester City Council,Adult Social Care,Supported Accommodation,2018-06-04,5100980160,800.00,Manchester Settlement
Manchester City Council,Adult Social Care,Supported Accommodation,2018-06-04,5100980257,507.50,G & A Taylor Hotels Ltd
Manchester City Council,Adult Social Care,Carer Support Payments,2018-06-04,5100980189,3000.00,Homecare Support
Manchester City Council,Adult Social Care,Carer Support Payments,2018-06-04,5100980199,3000.00,Homecare Support
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2018-06-04,1906070383,9085.80,W Legal Limited
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2018-06-04,5100980182,6340.84,Fulcrum Pipelines Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2018-06-04,5100980068,31397.13,Manchester Working Ltd
Manchester City Council,Environment and Operations,Infrastructure - Adaptations,2018-06-04,5100980155,83977.52,North Midland Construction Plc
Manchester City Council,Adult Social Care,Legal Fees,2018-06-04,5100980061,750.00,Redacted Personal Information
Manchester City Council,Highways Services,Legal Fees,2018-06-04,5100980268,2500.00,Redacted Personal Information
Manchester City Council,Chief Executives,Compensation Payments,2018-06-04,1906068141,750.00,Redacted Personal Information
Manchester City Council,Chief Executives,Compensation Payments,2018-06-04,1906068165,3075.00,Redacted Personal Information
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,2018-06-05,5100973723,784864.00,Stockport Metropolitan Borough
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,2018-06-05,5100980096,784864.00,Stockport Metropolitan Borough
Manchester City Council,Highways Services,Training - Day Release Fees,2018-06-05,5100980528,550.00,Raydar Safety Limited
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,2018-06-05,5100980470,23760.34,Manchester Working Ltd
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,2018-06-05,5100980335,924.00,Fencelines Ltd
Manchester City Council,Hospitality + Trading Services,Electricity,2018-06-05,5100980341,675.79,WMB (Installations) Ltd
Manchester City Council,Adult Social Care,Rents,2018-06-05,5100980456,32564.17,M & Q Properties Management Ltd
Manchester City Council,Adult Social Care,Rents,2018-06-05,5100980531,65878.00,Accommodation Links Ltd
Manchester City Council,Adult Social Care,Rents,2018-06-05,5100980521,6290.58,Eeven Homes Ltd.
Manchester City Council,Adult Social Care,Rents,2018-06-05,5100980394,2026.62,Warwick Investments
Manchester City Council,Adult Social Care,Rents,2018-06-05,1906072537,675.00,ASH RESIDENTIA LTD
Manchester City Council,Chief Executives,Rents,2018-06-05,5100980354,1519.70,Regus Management (UK) Ltd
Manchester City Council,Regeneration Finance,Rents,2018-06-05,1906052153,85688.39,Regus Management (UK) Ltd
Manchester City Council,Regeneration Finance,Rents,2018-06-05,1906068135,5651.00,Regus Management (UK) Ltd
Manchester City Council,Regeneration Finance,Rents,2018-06-05,1700080577,5360.00,Regus Management (UK) Ltd
Manchester City Council,Manchester Leisure,Cleaning Equipment and Materials,2018-06-05,1906073008,1526.09,WWW.FRIDGELAND.CO.UK
Manchester City Council,Manchester Leisure,Security,2018-06-05,5100980322,15266.40,Showsec International Ltd
Manchester City Council,Libraries and Theatres,Hire of Premises,2018-06-05,5100980493,528.75,Quaker Trading Ltd
Manchester City Council,Adult Social Care,Transport Coach Hire,2018-06-05,5100980126,2379.00,Nelson Transport
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,2018-06-05,5100980330,513.00,First Bus
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,2018-06-05,5100980332,513.00,First Bus
Manchester City Council,Manchester Leisure,Equipment,2018-06-05,5100980032,20104.50,Egbert Taylor Group
Manchester City Council,Manchester Leisure,Equipment,2018-06-05,1906072932,1298.00,BOLIACOM
Manchester City Council,Manchester Leisure,Equipment,2018-06-05,1906072622,825.00,DARBYSHIRE LTD
Manchester City Council,Manchester Leisure,Equipment,2018-06-05,1906072347,1131.25,WWW.IKEA.COM
Manchester City Council,Manchester Leisure,Equipment,2018-06-05,1906072551,507.99,WWW.JOHNLEWIS.COM
Manchester City Council,Adult Social Care,Equipment,2018-06-05,1906073101,569.97,CURRYS ONLINE
Manchester City Council,Highways Services,Equipment,2018-06-05,5100980288,889.80,Fabrikat (Nottingham) Limited
Manchester City Council,Adult Social Care,Furniture,2018-06-05,5100980407,3762.00,Independent Life Solutions
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2018-06-05,1906072432,1956.58,Howarth Timber
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2018-06-05,1906072430,1848.00,Howarth Timber
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2018-06-05,1906072659,598.00,BIGDUG LIMITED
Manchester City Council,Highways Services,Building Materials for direct delivery,2018-06-05,1906073211,745.00,Ecomix Concrete Ltd
Manchester City Council,Highways Services,Building Materials for direct delivery,2018-06-05,1906073212,745.00,Ecomix Concrete Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2018-06-05,5100980415,692.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2018-06-05,5100974593,511.35,Osborne Richardson
Manchester City Council,Regeneration Finance,Payments to Sub-Contractors,2018-06-05,5100980325,4553.27,Custodian Monitoring
Manchester City Council,Highways Services,Payments to Sub-Contractors,2018-06-05,5100980410,6402.17,Utilities Design & Planning Ltd
Manchester City Council,Manchester Leisure,"Clothes, Uniform and Laundry",2018-06-05,1906072828,1935.00,I PROMOTIONAL LTD
Manchester City Council,Chief Executives,"Clothes, Uniform and Laundry",2018-06-05,1906072658,660.00,EXTREME LARGENESS
Manchester City Council,Chief Executives,"Clothes, Uniform and Laundry",2018-06-05,1700081073,660.00,EXTREME LARGENESS
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-06-05,1906073191,888.89,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-06-05,1906072632,644.19,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-06-05,1906072806,610.65,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-06-05,1906073186,644.46,Wilds of Oldham
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-06-05,1906073185,661.00,ADELIE FOODS LTD
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-06-05,1906072850,611.26,DJ DRINK SOLUTIONS LTD
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-06-05,1906072706,634.55,HOPEWALL FARM MILK
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-06-05,1906073106,512.09,HOPEWALL FARM MILK
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,5100980465,33050.19,Sport Taekwondo UK Limited
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,5100980461,1097.05,Sport Taekwondo UK Limited
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,5100980463,775.38,Sport Taekwondo UK Limited
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,5100980406,891.50,Carol Bartram Associates Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,5100980402,590.00,Carol Bartram Associates Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,5100980409,590.00,Carol Bartram Associates Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,5100980397,590.00,Carol Bartram Associates Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,5100980399,590.00,Carol Bartram Associates Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,5100980398,891.50,Carol Bartram Associates Ltd
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,1906072403,959.50,FRIENDS HOUSE
Manchester City Council,Manchester Leisure,Professional fees,2018-06-05,1906072984,534.00,WWW.PMGLTD.CO.UK
Manchester City Council,Adult Social Care,Professional fees,2018-06-05,1906072732,625.00,ABODE PROPERTY MANAGEM
