Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2016-12-01,5100891720,11857.00,Mike Stoane Lighting Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2016-12-01,5100891729,7600.00,Fairway Landscapes Ltd
Manchester City Council,Manchester Leisure,Gas,2016-12-01,1905379857,911.02,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2016-12-01,5100891718,7167.40,Mike Stoane Lighting Ltd
Manchester City Council,Hospitality + Trading Services,Compensation Payments,2016-12-01,1905379183,29483.77,Metamorph Law Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,2016-12-01,5100891712,4742.49,One Stop Hire Limited
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,2016-12-01,1905379800,2956.52,United Utilities Water Plc
Manchester City Council,Hospitality + Trading Services,Gas,2016-12-01,1905379817,2902.32,Corona Energy Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle contract hire and leases,2016-12-01,5100891727,1300.00,S G Equipment Finance Ltd
Manchester City Council,Hospitality + Trading Services,Professional fees,2016-12-01,1905380104,600.00,CEDR Services Ltd
Manchester City Council,Hospitality + Trading Services,Compensation Payments,2016-12-01,1700067028,2315.00,Bartletts Solicitors Ltd
Manchester City Council,Hospitality + Trading Services,Compensation Payments,2016-12-01,1700067027,2500.00,Bartletts Solicitors Ltd
Manchester City Council,Adult Social Care,Payments for services,2016-12-01,5100891697,30135.75,Creative Support Ltd
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,2016-12-01,5100891700,15502.48,Independent Living Alliance
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-12-01,5100891754,13093.20,The Shaw Centre
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2016-12-01,5100891752,8460.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,2016-12-01,5100891764,8369.18,Future Directions CIC
Manchester City Council,Adult Social Care,Payments for services,2016-12-01,5100891759,4293.60,Rossendale School Priory
Manchester City Council,Adult Social Care,Payments for services,2016-12-01,5100891758,3698.83,Rossendale School Priory
Manchester City Council,Adult Social Care,Rents,2016-12-01,5100891710,2688.64,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-12-01,5100891714,2625.00,Wai Yin Society
Manchester City Council,Adult Social Care,Training and Development,2016-12-01,5100891690,1813.50,JEB Educational Consultancy Ltd
Manchester City Council,Adult Social Care,Gas,2016-12-01,1905379840,1252.14,Corona Energy Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-12-01,5100891724,1034.68,The Guinness Partnership Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-12-01,5100891724,972.67,The Guinness Partnership Ltd
Manchester City Council,Adult Social Care,Gas,2016-12-01,1905379820,868.19,Corona Energy Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2016-12-01,5100891724,790.60,The Guinness Partnership Ltd
