Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2018-12-03,5101007640,11610.00,Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2018-12-03,5101007639,9507.48,Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Reuse credits,2018-12-03,5101007642,2275.00,Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Reuse credits,2018-12-03,5101007644,833.33,Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Professional fees,2018-12-03,5101007643,15166.66,Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2018-12-03,5101007631,1500.00,Britannia Basin Community Forum
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2018-12-03,5101007638,1042.00,The Shaw Centre
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2018-12-03,5101007633,500.00,Friends Of Hulme Park
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2018-12-03,1906288232,741.30,Little Concepts Distributions Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2018-12-03,1906288027,504.46,Men's Society Limited
Manchester City Council,Manchester Leisure,Special Events,2018-12-03,5101007742,1000.00,Alan Albert Gibbons
Manchester City Council,Manchester Leisure,Payments for services,2018-12-03,5101007748,4500.00,Nova International Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2018-12-03,5101007708,19182.93,Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2018-12-03,5101007718,13320.00,Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-12-03,1906288281,1135.84,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-12-03,1906288289,860.23,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-12-03,1906288247,852.61,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-12-03,1906288308,747.85,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-12-03,1906288305,661.88,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-12-03,1906288296,578.27,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2018-12-03,1906288262,525.72,Brake Bros Foodservice Ltd
Manchester City Council,Environment and Operations,Infrastructure - Adaptations,2018-12-03,5101007735,74681.32,Utilities Design & Planning Ltd
Manchester City Council,Environment and Operations,Infrastructure - Adaptations,2018-12-03,5101007737,33278.60,Utilities Design & Planning Ltd
Manchester City Council,Environment and Operations,Infrastructure - Adaptations,2018-12-03,5101007734,22000.00,Utilities Design & Planning Ltd
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2018-12-03,5101007733,8234.00,Sheridan Lifts Ltd
Manchester City Council,Adult Social Care,Rents,2018-12-03,1906288119,1362.00,Your Move Lettings DEnton
Manchester City Council,Adult Social Care,Rents,2018-12-03,1906278874,850.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Transport Coach Hire,2018-12-03,5101007647,1050.00,Middleton Cars Ltd
Manchester City Council,Adult Social Care,Compensation Payments,2018-12-03,1906280394,5130.00,Dorians Solicitors
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2018-12-03,5101007687,27600.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2018-12-03,5101007684,1170.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2018-12-03,5101007700,29579.02,New Bridge School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2018-12-03,5101007719,4683.64,New Bridge School
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2018-12-03,5101007741,10000.00,Relate Manchester
Manchester City Council,Adult Social Care,Payments for services,2018-12-03,5101007677,645.39,Carers Trust 4All
Manchester City Council,Adult Social Care,Compensation Payments,2018-12-03,1906280984,665.00,Department For Work & Pensions
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2018-12-03,5101007853,2530290.00,FQ Developments
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2018-12-03,5101007645,24660.00,Faithful & Gould Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,2018-12-03,5101007632,18600.00,Survey Systems Ltd
Manchester City Council,Corporate Services,Long Term Debtors,2018-12-03,5101007861,1634759.00,Manchester New Square Partnership
Manchester City Council,Corporate Services,Long Term Debtors,2018-12-03,5101007862,436227.00,BLG (Burlington House) Ltd
Manchester City Council,Corporate Services,Long Term Debtors,2018-12-03,5101007859,232378.00,Mulbury Homes Ltd
Manchester City Council,Corporate Services,Long Term Debtors,2018-12-03,1906289975,57063.69,Cert JDS Ltd
Manchester City Council,Corporate Services,Investment in New Share Capital,2018-12-03,1906289984,3830005.60,Apis Assay Technologies Ltd
Manchester City Council,Chief Executives,Catering,2018-12-03,5101007668,1334.93,Manchester Central
Manchester City Council,Chief Executives,Professional fees,2018-12-03,5101007740,1800.00,BDO LLP
Manchester City Council,Chief Executives,Mobilephone Charges,2018-12-03,1906278474,539.28,EE/T-Mobile
Manchester City Council,Chief Executives,Advertising,2018-12-03,5101007727,2900.00,Moonscape Media Ltd
Manchester City Council,Chief Executives,Advertising,2018-12-03,5101007723,2181.18,Primesight Ltd
Manchester City Council,Chief Executives,Advertising,2018-12-03,1906279447,800.00,Bold Media Ltd
Manchester City Council,Chief Executives,Advertising,2018-12-03,5101007704,720.00,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,2018-12-03,5101007705,720.00,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,2018-12-03,5101007707,720.00,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,2018-12-03,5101007710,720.00,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,2018-12-03,1906279448,650.00,Families Manchester
Manchester City Council,Chief Executives,Advertising,2018-12-03,1906279451,650.00,Families Manchester
Manchester City Council,Chief Executives,Advertising,2018-12-03,1906280830,640.00,InLink Ltd
Manchester City Council,Chief Executives,Third party payments relating to Voluntary Organisations,2018-12-03,5101007650,9027.00,Talbot/Himmat Support Centre
Manchester City Council,Chief Executives,Compensation Payments,2018-12-03,1906288122,850.00,Redacted Personal Information
Manchester City Council,Regeneration Finance,Cleaning Equipment and Materials,2018-12-03,5101007665,637.60,Alliance Disposables Ltd
