Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens Services,Agency staff provision,2013-02-01,5100614181,7320.00,Randstad Education
Manchester City Council,Chief Executives,Training and Development,2013-02-01,5100614304,3104.69,Community & Business Partners
Manchester City Council,Adult Social Care,Rents,2013-02-01,5100614131,10274.07,Happy Homes Uk Ltd
Manchester City Council,Adult Social Care,Rents,2013-02-01,5100614132,9841.52,Happy Homes Uk Ltd
Manchester City Council,Hospitality + Trading Services,Contract Cleaning External,2013-02-01,5100614292,21133.10,Ocean Contract Cleaning Ltd
Manchester City Council,Environment and Operations,Cleaning Equipment and Materials,2013-02-01,5100614293,1145.23,Manchester Airport Plc
Manchester City Council,Childrens Services,Public Transport,2013-02-01,5100614147,621.00,Quayside Care Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2013-02-01,5100614187,708.30,Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2013-02-01,5100614188,618.14,Kenny Bros (Civil Eng) Ltd
Manchester City Council,GMIST (Greater Mcr Integrated),Proffesional fees,2013-02-01,1903489901,4194.00,The Javelin Group Limited
Manchester City Council,GMIST (Greater Mcr Integrated),Proffesional fees,2013-02-01,1903498996,7200.00,Tushingham Moore LLP
Manchester City Council,Chief Executives,Postage,2013-02-01,1903499325,1209.48,Royal Mail Group Plc
Manchester City Council,Childrens Services,Compensation Payments,2013-02-01,1903510746,8250.00,Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,2013-02-01,1903510706,1100.00,Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,2013-02-01,1903510745,15000.00,Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,2013-02-01,1903510743,747.50,Redacted Personal Information
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2013-02-01,5100614157,84532.50,Halle Concerts Society
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2013-02-01,5100614155,14000.00,Halle Concerts Society
