Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Agency staff provision,2011-04-01,5100437187,567.16,Aptus Personnel Ltd t/a Jark
Manchester City Council,Environment and Operations,Payments to Sub-Contractors,2011-04-01,5100437311,600.00,Arboricultural Services Treework
Manchester City Council,Chief Executives,Agency staff provision,2011-04-01,5100437267,767.60,Beth Johnson Foundation
Manchester City Council,Childrens Services,Subsistence and Conference Expenses,2011-04-01,5100437304,709.00,Bev Amison Consultancy Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-04-01,1902562905,503.60,Brake Bros Foodservice Ltd
Manchester City Council,Corporate Services,Mobilephone Charges,2011-04-01,1902563397,20000.00,Cable & Wireless UK
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,2011-04-01,5100437222,764.10,Cheshire Nurseries
Manchester City Council,Manchester Leisure,Payments for services,2011-04-01,5100437317,944.15,Chester Clothing Company Ltd
Manchester City Council,Housing General Fund,Building Works,2011-04-01,1902563430,91810.00,Clifford Johnston & Co
Manchester City Council,Regeneration Finance,Photocopying,2011-04-01,5100437164,1159.40,Computerland Uk Ltd
Manchester City Council,Chief Executives,I T Provision,2011-04-01,5100437160,10531.75,Computerland Uk Ltd
Manchester City Council,Housing Revenue Account,Payments to Sub-Contractors,2011-04-01,5100437148,690.00,Daly Drains Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-04-01,5100437214,8475.80,Deekay Technical Recruitment Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,2011-04-01,5100437344,671.95,Dennis Eagle Ltd
Manchester City Council,Childrens Services,Equipment,2011-04-01,5100437232,915.00,Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Furniture,2011-04-01,5100437232,4202.00,Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2011-04-01,5100437238,3267.75,Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2011-04-01,5100437218,2760.00,Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2011-04-01,5100437239,2760.00,Egan Reid Stationery Co Ltd
