Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Corporate Services,Building Works,2020-05-01,1906846084,947689.00,Apis Assay Technologies Ltd
Manchester City Council,Chief Executives,Advertising,2020-05-01,5101086803,30153.00,Reach Publishing Services Ltd
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,2020-05-01,5101086828,19227.35,Remedi
Manchester City Council,Adult Social Care,Registered Nursing Homes Permanent Payments,2020-05-01,5101086791,14649.14,Ringway Mews Nursing Home
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,2020-05-01,5101086783,12600.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2020-05-01,5101086817,7000.00,Greater M/cr Tree Station Limited
Manchester City Council,Regeneration Finance,Professional fees,2020-05-01,5101086744,6836.00,Deloitte Mcs Ltd
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,2020-05-01,5101086831,5174.78,J Greenwood (Builders) Limited
Manchester City Council,Childrens & Education Services,Payments for services,2020-05-01,1906841453,5089.20,B4L Education Services Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,2020-05-01,5101086760,4468.00,Arawak Walton Housing Association
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,2020-05-01,5101086773,3638.00,G E Robinson & Co Ltd
Manchester City Council,Adult Social Care,Payments for services,2020-05-01,5101086787,3500.00,Cais Ltd
Manchester City Council,Adult Social Care,Payments for services,2020-05-01,5101086788,3500.00,Cais Ltd
Manchester City Council,Chief Executives,Agency staff provision,2020-05-01,5101086798,3303.36,Ashberry Recruitment Ltd
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,2020-05-01,5101086829,3250.00,Remedi
Manchester City Council,Adult Social Care,Payments for services,2020-05-01,5101086786,2982.00,Delphi Medical
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,2020-05-01,5101086772,2953.53,G E Robinson & Co Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,2020-05-01,5101086771,2826.00,G E Robinson & Co Ltd
Manchester City Council,Childrens & Education Services,Home Care,2020-05-01,5101086819,2767.99,Vision Support Social Ltd
Manchester City Council,Hospitality + Trading Services,Rents,2020-05-01,1906846551,2573.25,CBRE Ltd
Manchester City Council,Hospitality + Trading Services,Rents,2020-05-01,1906846552,2573.25,CBRE Ltd
Manchester City Council,Adult Social Care,Payments for services,2020-05-01,5101086789,2500.00,Cais Ltd
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,2020-05-01,5101086780,1500.00,LABOSPORT
Manchester City Council,Adult Social Care,Home Care,2020-05-01,5101086790,1492.26,Standwalk Ltd
Manchester City Council,Regeneration Finance,Professional fees,2020-05-01,5101086744,1429.00,Deloitte Mcs Ltd
