Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Housing Revenue Account,Compensation Payments,2012-10-01,1903334932,9950.00,Redacted Personal Information
Manchester City Council,Housing Revenue Account,Compensation Payments,2012-10-01,1903322259,540.00,Redacted Personal Information
Manchester City Council,Chief Executives,Advertising,2012-10-01,5100584504,3896.14,MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,2012-10-01,5100584505,2683.78,MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,2012-10-01,5100584505,1766.93,MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,2012-10-01,5100584504,1433.74,MEN Media Ltd
Manchester City Council,Childrens Services,Agency staff provision,2012-10-01,5100584507,6321.35,Big Life Centres
Manchester City Council,Childrens Services,Agency staff provision,2012-10-01,5100584486,675.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2012-10-01,5100584484,650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2012-10-01,5100584489,650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2012-10-01,5100584490,580.00,Randstad Education
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2012-10-01,5100584655,2062.37,Buildbase Ltd aka Axon Buildbase
Manchester City Council,Childrens Services,Building Works,2012-10-01,5100584342,56864.37,Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Building Works,2012-10-01,5100584343,25454.14,Laing O'Rourke Construction Ltd
Manchester City Council,Housing General Fund,Building Works,2012-10-01,1903335098,1440.00,Hoist & Shower Chair Company
Manchester City Council,Childrens Services,Catering Provisions,2012-10-01,5100584402,1030.88,3663 (Bfs Group Ltd)
Manchester City Council,Childrens Services,Catering Provisions,2012-10-01,5100584410,517.05,Orchard Fruit & Veg
Manchester City Council,Childrens Services,Catering Provisions,2012-10-01,5100584409,517.05,Orchard Fruit & Veg
Manchester City Council,Corporate Services,Compensation Payments,2012-10-01,1903335216,1150.00,Simpsons Solicitors
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2012-10-01,5100584413,19660.93,Wrekin Windows
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2012-10-01,5100584415,4654.62,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2012-10-01,5100584471,2017.59,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2012-10-01,5100584474,1691.72,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2012-10-01,5100584477,1660.08,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2012-10-01,5100584479,810.13,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2012-10-01,5100584475,770.50,Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2012-10-01,5100584414,698.30,Pts Plumbing Trade Supplies
Manchester City Council,Adult Social Care,Funeral and coroner related services,2012-10-01,5100584391,2756.00,Funeral Prtnrs t/a Michael Kennedy
Manchester City Council,Adult Social Care,Funeral and coroner related services,2012-10-01,5100584388,767.00,Funeral Prtnrs t/a Michael Kennedy
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,2012-10-01,5100584518,1719.85,Teneues
Manchester City Council,Childrens Services,Hire of Equipment,2012-10-01,5100584406,854.77,C F Asset Finance Ltd
Manchester City Council,Manchester Leisure,I T Provision,2012-10-01,5100584378,23100.00,Cobweb Information Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2012-10-01,5100584498,759.03,Amey Highways Lighting (Manchester)
Manchester City Council,Manchester Leisure,Proffesional fees,2012-10-01,5100584384,530.00,Oxford Exhibition Services Ltd
Manchester City Council,Corporate Services,Proffesional fees,2012-10-01,5100584512,760.30,AECOM Limited
Manchester City Council,Corporate Services,Proffesional fees,2012-10-01,5100584508,535.14,AECOM Limited
Manchester City Council,Chief Executives,Proffesional fees,2012-10-01,5100584519,4000.00,Anne Dornan Ltd
Manchester City Council,Manchester Leisure,Publicity,2012-10-01,5100584363,2028.00,Hemingways Marketing Services Ltd
Manchester City Council,Regeneration Finance,Refuse Collection,2012-10-01,5100584396,1210.00,Stanton Kilns
Manchester City Council,Manchester Leisure,Rents,2012-10-01,1903336074,1629.57,S Kershaw & Sons
Manchester City Council,Adult Social Care,Rents,2012-10-01,5100584492,2865.04,Willow Park Housing Trust
Manchester City Council,Adult Social Care,Rents,2012-10-01,5100584541,2612.74,Ripley Property Management
Manchester City Council,Adult Social Care,Rents,2012-10-01,5100584478,1674.08,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,2012-10-01,5100584481,799.70,Southway Housing Trust
Manchester City Council,Adult Social Care,Rents,2012-10-01,5100584485,639.76,Southway Housing Trust
Manchester City Council,Manchester Leisure,Security,2012-10-01,5100578568,3923.43,Showsec International Ltd
Manchester City Council,Chief Executives,Security,2012-10-01,5100578567,10665.00,Showsec International Ltd
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,2012-10-01,5100584368,9183.87,"Birch Community Association,"
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,2012-10-01,5100584509,1188.00,Wythenshawe Community Initiative
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,2012-10-01,5100584511,618.75,Wythenshawe Community Initiative
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,2012-10-01,5100584514,618.75,Wythenshawe Community Initiative
Manchester City Council,Regeneration Finance,Training and Development,2012-10-01,5100584535,1040.00,Ocr
Manchester City Council,Hospitality + Trading Services,Vehicle contract hire and leases,2012-10-01,5100584534,1075.00,S G Equipment Finance Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2012-10-01,5100584629,633.53,Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,2012-10-01,5100584472,609.16,Gullivers Truck Hire Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2012-10-01,5100584366,110660.00,Cruden Group Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2012-10-01,5100584372,81886.00,Cruden Group Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2012-10-01,5100584374,48789.00,Cruden Group Ltd
Manchester City Council,Childrens Services,Legal Fees,2012-10-02,1903337116,6250.00,HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,2012-10-02,1903337116,5850.00,HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,2012-10-02,1903337116,3095.00,HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,2012-10-02,1903337116,3095.00,HMCTS (Manchester County Court)
Manchester City Council,Corporate Services,Legal Fees,2012-10-02,5100584813,540.00,Ian Denham
Manchester City Council,Childrens Services,Compensation Payments,2012-10-02,1903334433,1260.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Agency staff provision,2012-10-02,5100584792,638.83,Fresh 123 Ltd t/a Pin Point
Manchester City Council,Hospitality + Trading Services,Agency staff provision,2012-10-02,5100584710,546.49,Fresh 123 Ltd t/a Pin Point
Manchester City Council,Hospitality + Trading Services,Agency staff provision,2012-10-02,5100584769,546.49,Fresh 123 Ltd t/a Pin Point
Manchester City Council,Hospitality + Trading Services,Agency staff provision,2012-10-02,5100584753,502.18,Fresh 123 Ltd t/a Pin Point
Manchester City Council,Hospitality + Trading Services,Agency staff provision,2012-10-02,5100584868,502.18,Morson International
Manchester City Council,Corporate Services,Agency staff provision,2012-10-02,5100584869,969.85,Morson International
Manchester City Council,Corporate Services,Agency staff provision,2012-10-02,5100584872,692.92,Morson International
Manchester City Council,Chief Executives,Agency staff provision,2012-10-02,5100584814,2515.47,Bennett Staff Bureau
Manchester City Council,Chief Executives,Agency staff provision,2012-10-02,5100584820,1835.92,Bennett Staff Bureau
Manchester City Council,Chief Executives,Agency staff provision,2012-10-02,5100584702,924.02,Randstad Care
Manchester City Council,Chief Executives,Agency staff provision,2012-10-02,5100584704,516.95,Fresh 123 Ltd t/a Pin Point
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2012-10-02,5100584562,3496.00,Asd Metal Services
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2012-10-02,5100584569,924.00,Asd Metal Services
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2012-10-02,1903337130,729.00,Ecomix Concrete Ltd
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337038,27792.70,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337115,6678.10,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337043,5037.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337033,4014.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337031,3825.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337113,3693.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337114,3390.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903336919,3272.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337012,3170.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337030,3150.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337111,3097.50,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337112,3056.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337032,1322.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337110,1130.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2012-10-02,1903337035,1040.00,Redacted Personal Information
