Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Agency staff provision,2014-11-03,5100753714,674.10,Semester Recruitment Ltd
Manchester City Council,Corporate Services,Training and Development,2014-11-03,5100743768,1715.00,Cipfa
Manchester City Council,Corporate Services,Training and Development,2014-11-03,5100722478,840.00,Transport & Training Services Ltd
Manchester City Council,Manchester Leisure,Rents,2014-11-03,5100753802,1279.79,The East Manchester Academy
Manchester City Council,Adult Social Care,Equipment,2014-11-03,5100753794,1000.00,Mountway Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-11-03,5100753744,1232.00,Viewprint
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-11-03,5100753806,1089.79,Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-11-03,1904374937,868.00,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-11-03,5100753822,857.47,Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-11-03,5100753814,781.44,Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-11-03,5100753744,616.00,Viewprint
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-11-03,5100753811,518.84,Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-11-03,1904374929,626.32,Chicken Joes Limited
Manchester City Council,Chief Executives,Legal Fees,2014-11-03,1904374935,840.00,HMCTS (Manchester County Court)
Manchester City Council,Manchester Leisure,Professional fees,2014-11-03,1904352764,1450.00,Freestyle Football Ltd
Manchester City Council,Corporate Services,Professional fees,2014-11-03,1700053028,1000.00,WWW.CONSERVATIVEPART.C
Manchester City Council,Hospitality + Trading Services,Collection Commision,2014-11-03,5100753793,3901.18,Verrus (UK) T/A paybyphone
Manchester City Council,Hospitality + Trading Services,Collection Commision,2014-11-03,5100753789,3867.48,Verrus (UK) T/A paybyphone
Manchester City Council,Hospitality + Trading Services,Collection Commision,2014-11-03,5100753787,3691.26,Verrus (UK) T/A paybyphone
Manchester City Council,Hospitality + Trading Services,Collection Commision,2014-11-03,5100753791,3534.13,Verrus (UK) T/A paybyphone
Manchester City Council,Chief Executives,I T Provision,2014-11-03,5100753830,1000.00,Idox Software Ltd
Manchester City Council,Regeneration Finance,I T Provision,2014-11-03,5100753831,2250.00,Idox Software Ltd
Manchester City Council,Hospitality + Trading Services,Cash Collection,2014-11-03,1904355675,599.48,G4S Cash Solutions (Uk) Ltd
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2014-11-03,5100753759,7269.00,Your Employment Service CIC (YES)
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2014-11-03,5100753809,1938.00,Wythenshawe Oasis
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2014-11-03,5100753749,1564.56,University Of Manchester
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2014-11-03,1904373545,1110.00,Didsbury Playing Fields Association
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2014-11-03,1904373545,1110.00,Didsbury Playing Fields Association
